cancer.type	eQTL.type	tagSNP	LD	SNP.ID	SNP.position.hg19	Gene.symbol	Gene.position.hg19	Beta	t-stat	P-value	GWAS-Traits	
CESC	cis	1	rs10186501	chr2:73697844	ALMS1P	chr2:73872046-73912692:+	0.37	5.43	1.26E-7	Metabolite levels	
CESC	cis	1	rs10187192	chr2:73713500	ALMS1P	chr2:73872046-73912692:+	0.45	5.86	1.32E-8	Metabolite levels	
CESC	cis	1	rs10187416	chr2:73713741	ALMS1P	chr2:73872046-73912692:+	0.38	5.42	1.3E-7	Metabolite levels	
CESC	cis	1	rs10189574	chr2:73698518	ALMS1P	chr2:73872046-73912692:+	0.37	5.43	1.26E-7	Metabolite levels	
CESC	cis	1	rs10190219	chr2:73658331	ALMS1P	chr2:73872046-73912692:+	0.41	5.61	4.86E-8	Metabolite levels	
CESC	cis	1	rs10193373	chr2:281886	SH3YL1	chr2:218138-264810:-	-0.73	-12.18	1.34E-27	Spherical equivalent (joint main effects and education interaction)	
CESC	cis	1	rs10193972	chr2:73717656	ALMS1P	chr2:73872046-73912692:+	0.38	5.52	7.97E-8	Metabolite levels	
CESC	cis	1	rs10206231	chr2:202229225	ALS2CR12	chr2:202153148-202222101:-	-0.32	-4.22	3.28E-5	Basal cell carcinoma	
CESC	cis	1	rs10207220	chr2:73785046	ALMS1P	chr2:73872046-73912692:+	0.42	5.88	1.2E-8	Metabolite levels	
CESC	cis	1	rs10212536	chr3:41827026	ULK4	chr3:41288091-42003660:-	0.5	7.44	1.31E-12	Diastolic blood pressure	
CESC	cis	1	rs10216533	chr8:143763690	LY6K	chr8:143781529-143785582:+	0.28	4.81	2.47E-6	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
CESC	cis	1	rs10216533	chr8:143763690	PSCA	chr8:143761875-143764142:+	0.43	7.21	5.58E-12	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
CESC	cis	1	rs10218795	chr1:145416056	NOTCH2NL	chr1:145209111-145295525:+	0.7	7.4	1.69E-12	Coronary heart disease	
CESC	cis	1	rs10222496	chr3:114694757	ZBTB20	chr3:114057525-114866127:-	0.39	4.07	6.07E-5	Type 2 diabetes	
CESC	cis	1	rs10228845	chr7:21583617	DNAH11	chr7:21582833-21941455:+	-0.52	-7.57	5.68E-13	Multiple cancers (lung cancer, gastric cancer, and squamous cell carcinoma)	
CESC	cis	1	rs10229224	chr7:21583921	DNAH11	chr7:21582833-21941455:+	-0.53	-7.74	1.85E-13	Multiple cancers (lung cancer, gastric cancer, and squamous cell carcinoma)	
CESC	cis	1	rs10234309	chr7:135311167	PL-5283	chr7:135347221-135378160:+	0.58	7.72	2.1E-13	Paget's disease	
CESC	cis	1	rs10242455	chr7:99240179	CYP3A5	chr7:99245818-99332821:-	-0.28	-3.97	9.32E-5	Blood metabolite levels	
CESC	cis	1	rs10247526	chr7:65780696	CCT6P1	chr7:65216092-65228661:+	-0.55	-5.19	4.17E-7	Diabetic kidney disease	
CESC	cis	1	rs10247526	chr7:65780696	LOC493754	chr7:65993446-66057363:-	-0.54	-4.29	2.46E-5	Diabetic kidney disease	
CESC	cis	1	rs10256972	chr7:1039003	ZFAND2A	chr7:1192544-1199855:-	0.34	5.78	1.98E-8	Longevity;Endometriosis	
CESC	cis	1	rs10257427	chr7:65743208	NCRNA00174	chr7:65841032-65865395:-	0.25	4.01	7.95E-5	Aortic root size	
CESC	cis	1	rs1028449	chr14:35512995	PPP2R3C	chr14:35554679-35591679:-	0.47	5.29	2.56E-7	Atopic dermatitis	
CESC	cis	1	rs1030831	chr4:130025037	C4orf33	chr4:130014829-130033842:+	-0.46	-7.07	1.29E-11	Chronic obstructive pulmonary disease (moderate to severe)	
CESC	cis	1	rs1036554	chr2:86236099	LOC90784	chr2:86247339-86250991:-	-0.5	-4.82	2.33E-6	Response to methylphenidate treatment in attention-deficit/hyperactivity disorder (blood pressure)	
CESC	cis	1	rs1036554	chr2:86236099	POLR1A	chr2:86253453-86333278:-	0.34	4.45	1.27E-5	Response to methylphenidate treatment in attention-deficit/hyperactivity disorder (blood pressure)	
CESC	cis	1	rs1037147	chr4:130025873	C4orf33	chr4:130014829-130033842:+	-0.43	-6.63	1.81E-10	Chronic obstructive pulmonary disease (moderate to severe)	
CESC	cis	1	rs1039664	chr7:65449716	CCT6P1	chr7:65216092-65228661:+	0.46	4.45	1.27E-5	Diabetic kidney disease	
CESC	cis	1	rs10410228	chr19:35979696	USF2	chr19:35759896-35770718:+	-0.35	-4.1	5.52E-5	Bipolar disorder	
CESC	cis	1	rs10419418	chr19:9994286	OR7D2	chr19:9296270-9299493:+	0.33	3.98	8.94E-5	Menarche (age at onset)	
CESC	cis	1	rs10421540	chr19:35971227	USF2	chr19:35759896-35770718:+	-0.4	-4.82	2.38E-6	Bipolar disorder	
CESC	cis	1	rs1042658	chr17:38173902	GSDMA	chr17:38119226-38134019:+	-0.32	-4.9	1.6E-6	Neutrophil count;White blood cell count;C-reactive protein and white blood cell count	
CESC	cis	1	rs10431505	chr12:58178589	FAM119B	chr12:58166383-58176323:+	0.4	5.4	1.44E-7	Multiple sclerosis	
CESC	cis	1	rs10431505	chr12:58178589	TSFM	chr12:58176536-58191367:+	-0.32	-5.42	1.31E-7	Multiple sclerosis	
CESC	cis	1	rs10445300	chr17:2114587	SRR	chr17:2207248-2228553:+	-0.36	-4.8	2.6E-6	Esophageal cancer (squamous cell)	
CESC	cis	1	rs1044717	chr1:45976587	CCDC163P	chr1:45960581-45965646:-	-0.8	-14.25	7.21E-35	Homocysteine levels	
CESC	cis	1	rs10455158	chr6:86672825	SNHG5	chr6:86386726-86388451:-	-0.56	-8.91	6.99E-17	Response to antipsychotic treatment	
CESC	cis	1	rs1045531	chr8:143763547	LY6K	chr8:143781529-143785582:+	0.28	4.81	2.47E-6	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
CESC	cis	1	rs1045531	chr8:143763547	PSCA	chr8:143761875-143764142:+	0.43	7.21	5.58E-12	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
CESC	cis	1	rs10455449	chr6:86592226	SNHG5	chr6:86386726-86388451:-	-0.58	-8.79	1.64E-16	Response to antipsychotic treatment	
CESC	cis	1	rs10455455	chr6:86670214	SNHG5	chr6:86386726-86388451:-	-0.57	-8.74	2.29E-16	Response to antipsychotic treatment	
CESC	cis	1	rs10455456	chr6:86670322	SNHG5	chr6:86386726-86388451:-	-0.56	-8.86	1.01E-16	Response to antipsychotic treatment	
CESC	cis	1	rs1045547	chr8:143763757	LY6K	chr8:143781529-143785582:+	0.28	4.81	2.47E-6	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
CESC	cis	1	rs1045547	chr8:143763757	PSCA	chr8:143761875-143764142:+	0.43	7.21	5.58E-12	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
CESC	cis	1	rs1045574	chr8:143763958	LY6K	chr8:143781529-143785582:+	0.29	5.05	8.02E-7	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
CESC	cis	1	rs1045574	chr8:143763958	PSCA	chr8:143761875-143764142:+	0.44	7.32	2.79E-12	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
CESC	cis	1	rs1045605	chr8:143764101	LY6K	chr8:143781529-143785582:+	0.28	4.81	2.5E-6	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
CESC	cis	1	rs1045605	chr8:143764101	PSCA	chr8:143761875-143764142:+	0.43	7.25	4.32E-12	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
CESC	cis	1	rs10456362	chr6:28221816	ZNF323	chr6:28292517-28324048:-	-0.32	-3.99	8.62E-5	Depression	
CESC	cis	1	rs10456622	chr6:49396453	CENPQ	chr6:49431096-49460820:+	-0.24	-4.18	3.86E-5	Folate pathway vitamin levels	
CESC	cis	1	rs10456622	chr6:49396453	MUT	chr6:49398994-49431031:-	0.4	7	2.01E-11	Folate pathway vitamin levels	
CESC	cis	1	rs10461617	chr5:56104308	C5orf35	chr5:56205103-56213010:+	0.84	12.86	6.13E-30	Type 2 diabetes	
CESC	cis	1	rs10463240	chr5:150256853	LOC134466	chr5:150310000-150326146:-	0.4	4.92	1.48E-6	Crohn's disease	
CESC	cis	1	rs10463307	chr5:150254620	LOC134466	chr5:150310000-150326146:-	0.47	5.4	1.41E-7	Crohn's disease	
CESC	cis	1	rs10463310	chr5:150260905	LOC134466	chr5:150310000-150326146:-	0.4	4.73	3.64E-6	Crohn's disease	
CESC	cis	1	rs1046875	chr17:80685426	FN3KRP	chr17:80674582-80685889:+	0.32	4.42	1.4E-5	Glycated hemoglobin levels	
CESC	cis	1	rs1046917	chr17:80685655	FN3KRP	chr17:80674582-80685889:+	0.32	4.42	1.4E-5	Glycated hemoglobin levels	
CESC	cis	1	rs10470686	chr3:48449956	TREX1	chr3:48501186-48509043:+	-0.19	-4.4	1.53E-5	Longevity	
CESC	cis	1	rs1047418	chr14:75605792	EIF2B2	chr14:75469612-75476292:+	0.24	4.02	7.64E-5	Height	
CESC	cis	1	rs10483863	chr14:75322327	RPS6KL1	chr14:75372347-75389958:-	-0.27	-4.24	3.12E-5	Caffeine consumption	
CESC	cis	1	rs10496191	chr2:73673798	ALMS1P	chr2:73872046-73912692:+	0.38	5.56	6.25E-8	Metabolite levels	
CESC	cis	1	rs10496193	chr2:73773503	ALMS1P	chr2:73872046-73912692:+	0.39	5.66	3.75E-8	Metabolite levels	
CESC	cis	1	rs10498958	chr6:86649705	SNHG5	chr6:86386726-86388451:-	0.55	8.29	5.05E-15	Response to antipsychotic treatment	
CESC	cis	1	rs1056610	chr22:39080078	CBY1	chr22:39052658-39069853:+	-0.26	-4.65	5.16E-6	Resting heart rate	
CESC	cis	1	rs1056964	chr22:51017476	CPT1B	chr22:51007291-51017096:-	-0.51	-4.74	3.45E-6	Narcolepsy	
CESC	cis	1	rs1060431	chr17:4840868	SPAG7	chr17:4862523-4871132:-	0.45	4.43	1.35E-5	Platelet count	
CESC	cis	1	rs1062177	chr5:151184701	ATOX1	chr5:151122384-151138210:-	-0.22	-3.96	9.45E-5	Preschool internalizing problems	
CESC	cis	1	rs1062177	chr5:151184701	SLC36A1	chr5:150816553-150871939:+	-0.29	-4.01	7.96E-5	Preschool internalizing problems	
CESC	cis	1	rs1062687	chr22:39134715	CBY1	chr22:39052658-39069853:+	0.24	4.33	2.1E-5	Resting heart rate	
CESC	cis	1	rs1065201	chr22:39069510	CBY1	chr22:39052658-39069853:+	0.28	4.76	3.11E-6	Resting heart rate	
CESC	cis	1	rs10736426	chr1:45984353	CCDC163P	chr1:45960581-45965646:-	0.68	12.03	4.52E-27	Homocysteine levels	
CESC	cis	1	rs10739388	chr9:115977175	CDC26	chr9:116029290-116037869:-	-0.35	-5.09	6.58E-7	Hematology traits	
CESC	cis	1	rs1074286	chr8:130737601	GSDMC	chr8:130760443-130799134:-	0.3	5.36	1.73E-7	Infant length;Height	
CESC	cis	1	rs10747468	chr1:95686291	RWDD3	chr1:95583479-95712773:+	0.46	4.53	8.88E-6	Stearic acid (18:0) plasma levels	
CESC	cis	1	rs10747783	chr12:58176614	FAM119B	chr12:58166383-58176323:+	0.41	5.45	1.1E-7	Multiple sclerosis	
CESC	cis	1	rs10747783	chr12:58176614	TSFM	chr12:58176536-58191367:+	-0.33	-5.66	3.88E-8	Multiple sclerosis	
CESC	cis	1	rs10749860	chr1:46328210	CCDC163P	chr1:45960581-45965646:-	-0.33	-5.46	1.05E-7	Body mass index	
CESC	cis	1	rs10759636	chr9:116018777	CDC26	chr9:116029290-116037869:-	-0.36	-5.37	1.68E-7	Hematology traits	
CESC	cis	1	rs10783847	chr12:58196447	FAM119B	chr12:58166383-58176323:+	0.39	5.3	2.4E-7	Multiple sclerosis	
CESC	cis	1	rs10783847	chr12:58196447	TSFM	chr12:58176536-58191367:+	-0.31	-5.27	2.78E-7	Multiple sclerosis	
CESC	cis	1	rs10783848	chr12:58196528	FAM119B	chr12:58166383-58176323:+	0.39	5.29	2.47E-7	Multiple sclerosis	
CESC	cis	1	rs10783848	chr12:58196528	TSFM	chr12:58176536-58191367:+	-0.31	-5.26	2.84E-7	Multiple sclerosis	
CESC	cis	1	rs10788795	chr1:150758047	C1orf230	chr1:151682909-151702082:+	-0.3	-3.99	8.43E-5	Congenital left-sided heart lesions	
CESC	cis	1	rs10789475	chr1:46304177	CCDC163P	chr1:45960581-45965646:-	-0.34	-5.56	6.35E-8	Body mass index	
CESC	cis	1	rs10789481	chr1:46383583	CCDC163P	chr1:45960581-45965646:-	-0.34	-5.4	1.47E-7	Body mass index	
CESC	cis	1	rs10789487	chr1:46420221	CCDC163P	chr1:45960581-45965646:-	-0.35	-5.59	5.36E-8	Body mass index	
CESC	cis	1	rs1078968	chr3:53123486	RFT1	chr3:53122503-53164470:-	-0.36	-5.38	1.56E-7	Height	
CESC	cis	1	rs10804632	chr3:134294501	ANAPC13	chr3:134196547-134204865:-	0.3	4.08	5.84E-5	Height	
CESC	cis	1	rs10807701	chr7:65724686	CCT6P1	chr7:65216092-65228661:+	-0.54	-5.06	7.72E-7	Diabetic kidney disease	
CESC	cis	1	rs10807701	chr7:65724686	LOC493754	chr7:65993446-66057363:-	-0.53	-4.17	4.17E-5	Diabetic kidney disease	
CESC	cis	1	rs10824130	chr10:76008931	VCL	chr10:75754951-75879912:+	-0.3	-3.94	0.000102	Soluble interleukin-2 receptor subunit alpha	
CESC	cis	1	rs1085243	chr1:46544768	CCDC163P	chr1:45960581-45965646:-	-0.36	-5.91	1.03E-8	Body mass index	
CESC	cis	1	rs1085244	chr1:46563680	CCDC163P	chr1:45960581-45965646:-	-0.36	-5.82	1.63E-8	Body mass index	
CESC	cis	1	rs10853057	chr17:62998023	AMZ2P1	chr17:62962668-62971703:-	0.43	4.97	1.18E-6	White matter microstructure (global fractional anisotropy)	
CESC	cis	1	rs10857712	chr10:135225666	CYP2E1	chr10:135340867-135374724:+	-0.36	-4.51	9.43E-6	Systemic lupus erythematosus	
CESC	cis	1	rs10857712	chr10:135225666	MTG1	chr10:135207621-135234173:+	0.26	3.96	9.56E-5	Systemic lupus erythematosus	
CESC	cis	1	rs10865914	chr3:41919499	ULK4	chr3:41288091-42003660:-	-0.51	-8.2	9.04E-15	Diastolic blood pressure	
CESC	cis	1	rs10865956	chr3:49581559	KLHDC8B	chr3:49209068-49213918:+	-0.27	-4.28	2.6E-5	Menarche (age at onset)	
CESC	cis	1	rs10865956	chr3:49581559	WDR6	chr3:49044637-49053386:+	-0.27	-4.51	9.46E-6	Menarche (age at onset)	
CESC	cis	1	rs10877012	chr12:58162085	FAM119B	chr12:58166383-58176323:+	0.38	5	1.01E-6	Multiple sclerosis	
CESC	cis	1	rs10877012	chr12:58162085	TSFM	chr12:58176536-58191367:+	-0.36	-6.09	3.73E-9	Multiple sclerosis	
CESC	cis	1	rs10877013	chr12:58165085	FAM119B	chr12:58166383-58176323:+	0.37	4.98	1.13E-6	Multiple sclerosis	
CESC	cis	1	rs10877013	chr12:58165085	TSFM	chr12:58176536-58191367:+	-0.32	-5.45	1.15E-7	Multiple sclerosis	
CESC	cis	1	rs10877014	chr12:58167661	FAM119B	chr12:58166383-58176323:+	0.38	5.22	3.59E-7	Multiple sclerosis	
CESC	cis	1	rs10877014	chr12:58167661	TSFM	chr12:58176536-58191367:+	-0.32	-5.6	5.1E-8	Multiple sclerosis	
CESC	cis	1	rs10877015	chr12:58167788	FAM119B	chr12:58166383-58176323:+	0.38	5.05	8.06E-7	Multiple sclerosis	
CESC	cis	1	rs10877015	chr12:58167788	TSFM	chr12:58176536-58191367:+	-0.36	-6.12	3.2E-9	Multiple sclerosis	
CESC	cis	1	rs10877019	chr12:58172929	FAM119B	chr12:58166383-58176323:+	-0.37	-4.75	3.32E-6	Multiple sclerosis	
CESC	cis	1	rs10877019	chr12:58172929	TSFM	chr12:58176536-58191367:+	0.32	5.27	2.78E-7	Multiple sclerosis	
CESC	cis	1	rs10888396	chr1:150777514	C1orf230	chr1:151682909-151702082:+	-0.32	-4.3	2.36E-5	Congenital left-sided heart lesions	
CESC	cis	1	rs1088984	chr11:2377581	C11orf21	chr11:2317507-2323143:-	-0.27	-4.5	1.01E-5	Bacteremia	
CESC	cis	1	rs1088985	chr11:2377852	C11orf21	chr11:2317507-2323143:-	-0.25	-4.18	3.93E-5	Bacteremia	
CESC	cis	1	rs1088988	chr11:2380470	C11orf21	chr11:2317507-2323143:-	-0.26	-4.56	7.71E-6	Bacteremia	
CESC	cis	1	rs1088990	chr11:2381771	C11orf21	chr11:2317507-2323143:-	-0.27	-4.56	7.56E-6	Bacteremia	
CESC	cis	1	rs1088993	chr11:2382631	C11orf21	chr11:2317507-2323143:-	-0.25	-4.26	2.79E-5	Bacteremia	
CESC	cis	1	rs10890352	chr1:46283628	CCDC163P	chr1:45960581-45965646:-	-0.36	-5.88	1.17E-8	Body mass index	
CESC	cis	1	rs10890354	chr1:46305347	CCDC163P	chr1:45960581-45965646:-	-0.36	-5.77	2.1E-8	Body mass index	
CESC	cis	1	rs10890361	chr1:46346234	CCDC163P	chr1:45960581-45965646:-	-0.31	-5.34	1.98E-7	Body mass index	
CESC	cis	1	rs10890363	chr1:46356148	CCDC163P	chr1:45960581-45965646:-	0.35	5.66	3.75E-8	Body mass index	
CESC	cis	1	rs10893380	chr11:125311674	CHEK1	chr11:125495036-125546148:+	0.34	4.53	8.74E-6	Schizophrenia	
CESC	cis	1	rs10893380	chr11:125311674	DCPS	chr11:126173647-126215643:+	0.31	4.02	7.5E-5	Schizophrenia	
CESC	cis	1	rs10893380	chr11:125311674	EI24	chr11:125439298-125454574:+	0.41	5.35	1.81E-7	Schizophrenia	
CESC	cis	1	rs10893380	chr11:125311674	FOXRED1	chr11:126139055-126148026:+	0.36	4.3	2.34E-5	Schizophrenia	
CESC	cis	1	rs10893380	chr11:125311674	HYLS1	chr11:125753509-125770540:+	0.35	4.19	3.73E-5	Schizophrenia	
CESC	cis	1	rs10893380	chr11:125311674	RPUSD4	chr11:126071990-126081587:-	0.33	4.63	5.53E-6	Schizophrenia	
CESC	cis	1	rs10893380	chr11:125311674	SRPR	chr11:126132837-126138750:-	0.35	4.48	1.08E-5	Schizophrenia	
CESC	cis	1	rs10893380	chr11:125311674	STT3A	chr11:125462739-125491280:+	0.33	4.5	9.94E-6	Schizophrenia	
CESC	cis	1	rs10893380	chr11:125311674	TBRG1	chr11:124492742-124505821:+	0.31	4.35	1.96E-5	Schizophrenia	
CESC	cis	1	rs10893380	chr11:125311674	TMEM218	chr11:124966401-124981475:-	0.35	4.02	7.53E-5	Schizophrenia	
CESC	cis	1	rs10918605	chr1:166955638	MAEL	chr1:166958519-166991447:+	-0.34	-4.43	1.38E-5	Refractive astigmatism	
CESC	cis	1	rs10918606	chr1:166957249	MAEL	chr1:166958519-166991447:+	-0.34	-4.43	1.38E-5	Refractive astigmatism	
CESC	cis	1	rs10935120	chr3:134233092	ANAPC13	chr3:134196547-134204865:-	-0.31	-4.24	3.1E-5	Height	
CESC	cis	1	rs10944161	chr6:86630376	SNHG5	chr6:86386726-86388451:-	-0.57	-9.02	3.37E-17	Response to antipsychotic treatment	
CESC	cis	1	rs10944163	chr6:86658693	SNHG5	chr6:86386726-86388451:-	-0.57	-8.63	4.96E-16	Response to antipsychotic treatment	
CESC	cis	1	rs10944169	chr6:86683036	SNHG5	chr6:86386726-86388451:-	-0.57	-8.87	9.8E-17	Response to antipsychotic treatment	
CESC	cis	1	rs10944170	chr6:86685469	SNHG5	chr6:86386726-86388451:-	-0.56	-8.96	5.13E-17	Response to antipsychotic treatment	
CESC	cis	1	rs10950032	chr7:65738591	CCT6P1	chr7:65216092-65228661:+	-0.54	-5.06	7.72E-7	Diabetic kidney disease	
CESC	cis	1	rs10950032	chr7:65738591	LOC493754	chr7:65993446-66057363:-	-0.53	-4.17	4.17E-5	Diabetic kidney disease	
CESC	cis	1	rs11020847	chr11:94323912	ENDOD1	chr11:94823017-94865815:+	0.33	4.38	1.7E-5	Attention deficit hyperactivity disorder symptoms (interaction)	
CESC	cis	1	rs11020847	chr11:94323912	KIAA1731	chr11:93394816-93463522:+	0.29	3.98	8.72E-5	Attention deficit hyperactivity disorder symptoms (interaction)	
CESC	cis	1	rs11020847	chr11:94323912	MRE11A	chr11:94150469-94227040:-	0.3	4.5	9.91E-6	Attention deficit hyperactivity disorder symptoms (interaction)	
CESC	cis	1	rs11024101	chr11:17005544	KCNC1	chr11:17757495-17804602:+	0.31	4	7.99E-5	Glaucoma (primary angle closure)	
CESC	cis	1	rs11056837	chr12:16401495	MGST1	chr12:16500076-16523342:+	-0.28	-3.97	9.33E-5	Visceral fat	
CESC	cis	1	rs11079159	chr17:53373550	HLF	chr17:53342321-53402426:+	0.25	4.01	7.79E-5	QRS duration	
CESC	cis	1	rs11079706	chr17:65835470	LOC651250	chr17:66097696-66157623:+	-0.31	-3.99	8.36E-5	Lung adenocarcinoma;Lung cancer;EGFR mutation-positive lung adenocarcinoma	
CESC	cis	1	rs11079707	chr17:65835617	LOC651250	chr17:66097696-66157623:+	0.3	4.14	4.66E-5	Lung adenocarcinoma;Lung cancer;EGFR mutation-positive lung adenocarcinoma	
CESC	cis	1	rs1109227	chr3:48479207	TREX1	chr3:48501186-48509043:+	-0.2	-4.56	7.58E-6	Longevity	
CESC	cis	1	rs111226767	chr1:75853959	SLC44A5	chr1:75667816-76143610:-	-0.55	-4.27	2.68E-5	Whole-brain volume (Alzheimer's disease interaction)	
CESC	cis	1	rs11123170	chr2:113978940	LOC654433	chr2:113993107-114024579:+	-0.45	-6.32	1.02E-9	Renal function-related traits (BUN)	
CESC	cis	1	rs11123170	chr2:113978940	PAX8	chr2:113973575-114036498:-	-0.3	-4.31	2.26E-5	Renal function-related traits (BUN)	
CESC	cis	1	rs11130170	chr3:48449897	TREX1	chr3:48501186-48509043:+	-0.2	-4.63	5.59E-6	Longevity	
CESC	cis	1	rs11130171	chr3:48462461	TREX1	chr3:48501186-48509043:+	-0.19	-4.23	3.14E-5	Longevity	
CESC	cis	1	rs11130338	chr3:53120924	RFT1	chr3:53122503-53164470:-	-0.33	-4.93	1.4E-6	Height	
CESC	cis	1	rs111315781	chr2:201738724	PPIL3	chr2:201735680-201753999:-	-0.59	-5.85	1.4E-8	Triptolide cytotoxicity	
CESC	cis	1	rs11132254	chr4:185611592	MLF1IP	chr4:185615220-185655286:-	-0.47	-7.61	4.29E-13	Kawasaki disease	
CESC	cis	1	rs1114380	chr2:73804708	ALMS1P	chr2:73872046-73912692:+	0.41	5.68	3.42E-8	Metabolite levels	
CESC	cis	1	rs11156875	chr14:35619816	PPP2R3C	chr14:35554679-35591679:-	0.43	5	1.03E-6	Atopic dermatitis	
CESC	cis	1	rs11159067	chr14:74637444	LIN52	chr14:74551656-74667117:+	0.41	8.43	2.03E-15	Common traits (Other)	
CESC	cis	1	rs11167515	chr5:150239471	LOC134466	chr5:150310000-150326146:-	0.56	5.75	2.32E-8	Crohn's disease	
