cancer.type	eQTL.type	tagSNP	LD	SNP.ID	SNP.position.hg19	Gene.symbol	Gene.position.hg19	Beta	t-stat	P-value	GWAS-Traits	
LUSC	cis	1	rs10080429	chr6:109738106	SMPD2	chr6:109761931-109765121:+	0.23	4.26	2.48E-5	Height	
LUSC	cis	1	rs10088439	chr8:8576699	FLJ10661	chr8:8086092-8102386:+	0.22	3.7	0.000244	Obesity-related traits	
LUSC	cis	1	rs1009051	chr3:49521549	AMT	chr3:49454212-49460012:-	0.21	4.92	1.22E-6	Menarche (age at onset)	
LUSC	cis	1	rs10095630	chr8:92071264	SLC26A7	chr8:92221722-92410380:+	0.23	4.32	1.94E-5	Migraine - clinic-based	
LUSC	cis	1	rs10110267	chr8:92073814	SLC26A7	chr8:92221722-92410380:+	0.24	4.44	1.14E-5	Migraine - clinic-based	
LUSC	cis	1	rs10117059	chr9:123653477	LOC253039	chr9:123605320-123616644:+	-0.32	-6.12	1.91E-9	Rheumatoid arthritis	
LUSC	cis	1	rs10128711	chr11:18632984	SPTY2D1	chr11:18627949-18656020:-	-0.23	-4	7.39E-5	Cholesterol, total	
LUSC	cis	1	rs1013391	chr3:132725363	TMEM108	chr3:132757171-133116618:+	0.21	5.2	2.92E-7	IgE grass sensitization	
LUSC	cis	1	rs10135248	chr14:104122310	C14orf153	chr14:104029299-104057227:+	0.15	4	7.32E-5	Body mass index	
LUSC	cis	1	rs10135	chr22:39082174	CBY1	chr22:39052658-39069853:+	-0.2	-3.79	0.000172	Resting heart rate	
LUSC	cis	1	rs10136440	chr14:104397367	TDRD9	chr14:104394817-104519002:+	-0.25	-4.28	2.21E-5	Bipolar disorder	
LUSC	cis	1	rs10136948	chr14:75511075	MLH3	chr14:75480467-75518235:-	0.25	5.23	2.54E-7	Height	
LUSC	cis	1	rs10138183	chr14:75615227	MLH3	chr14:75480467-75518235:-	0.27	5.74	1.73E-8	Height	
LUSC	cis	1	rs10140851	chr14:75512612	MLH3	chr14:75480467-75518235:-	0.26	5.59	3.84E-8	Height	
LUSC	cis	1	rs10142626	chr14:75555636	MLH3	chr14:75480467-75518235:-	0.26	5.56	4.54E-8	Height	
LUSC	cis	1	rs10142865	chr14:75555624	MLH3	chr14:75480467-75518235:-	0.26	5.56	4.54E-8	Height	
LUSC	cis	1	rs10143132	chr14:75525850	MLH3	chr14:75480467-75518235:-	0.28	5.86	8.43E-9	Height	
LUSC	cis	1	rs10146482	chr14:75574087	MLH3	chr14:75480467-75518235:-	0.23	4.89	1.36E-6	Height	
LUSC	cis	1	rs10149880	chr14:75633008	MLH3	chr14:75480467-75518235:-	-0.28	-5.92	6.22E-9	Height	
LUSC	cis	1	rs10154865	chr3:85409299	CADM2	chr3:85008133-86117948:+	0.27	4.11	4.75E-5	Longevity (90 years and older)	
LUSC	cis	1	rs10155014	chr3:49432321	AMT	chr3:49454212-49460012:-	0.21	4.99	8.54E-7	Menarche (age at onset)	
LUSC	cis	1	rs10155014	chr3:49432321	TREX1	chr3:48501186-48509043:+	-0.2	-3.74	0.00021	Menarche (age at onset)	
LUSC	cis	1	rs10157597	chr1:45990278	CCDC163P	chr1:45960581-45965646:-	-0.75	-18.03	9.6E-56	Homocysteine levels	
LUSC	cis	1	rs10157597	chr1:45990278	MMACHC	chr1:45965856-45976737:+	-0.15	-3.85	0.000136	Homocysteine levels	
LUSC	cis	1	rs10164319	chr19:18569833	LRRC25	chr19:18501955-18508421:-	-0.12	-4.13	4.21E-5	Breast cancer	
LUSC	cis	1	rs10164319	chr19:18569833	SSBP4	chr19:18530221-18545371:+	-0.19	-3.7	0.000237	Breast cancer	
LUSC	cis	1	rs10164323	chr19:18569492	LRRC25	chr19:18501955-18508421:-	-0.11	-3.82	0.000154	Breast cancer	
LUSC	cis	1	rs10164323	chr19:18569492	SSBP4	chr19:18530221-18545371:+	-0.19	-3.72	0.000227	Breast cancer	
LUSC	cis	1	rs10165099	chr2:3402591	TTC15	chr2:3383446-3488857:+	0.2	3.79	0.000168	Obesity-related traits	
LUSC	cis	1	rs10169714	chr2:73808773	ALMS1P	chr2:73872046-73912692:+	0.4	7.51	3.03E-13	Metabolite levels	
LUSC	cis	1	rs10169714	chr2:73808773	NAT8	chr2:73867850-73869537:-	0.27	4.78	2.36E-6	Metabolite levels	
LUSC	cis	1	rs10171296	chr2:30481309	LBH	chr2:30454397-30482899:+	-0.24	-3.8	0.000166	Systemic lupus erythematosus	
LUSC	cis	1	rs1017302	chr12:9367402	PZP	chr12:9301437-9360966:-	0.25	4.17	3.62E-5	Non-alcoholic fatty liver disease histology (AST)	
LUSC	cis	1	rs10178409	chr2:73855507	ALMS1P	chr2:73872046-73912692:+	0.41	7.44	4.74E-13	Urinary metabolites	
LUSC	cis	1	rs10178409	chr2:73855507	NAT8	chr2:73867850-73869537:-	0.26	4.38	1.49E-5	Urinary metabolites	
LUSC	cis	1	rs10178982	chr2:202227640	ALS2CR12	chr2:202153148-202222101:-	-0.22	-4.03	6.53E-5	Basal cell carcinoma	
LUSC	cis	1	rs10179134	chr2:73637519	ALMS1P	chr2:73872046-73912692:+	0.43	7.97	1.22E-14	Metabolite levels	
LUSC	cis	1	rs10179134	chr2:73637519	NAT8	chr2:73867850-73869537:-	0.28	4.73	3.03E-6	Metabolite levels	
LUSC	cis	1	rs1018184	chr6:86648475	SNHG5	chr6:86386726-86388451:-	0.67	12.61	1.24E-31	Response to antipsychotic treatment	
LUSC	cis	1	rs10183486	chr2:171990971	GAD1	chr2:171673200-171717657:+	0.23	4.24	2.67E-5	Menopause (age at onset)	
LUSC	cis	1	rs10184268	chr2:73627044	ALMS1P	chr2:73872046-73912692:+	0.43	7.85	2.85E-14	Metabolite levels	
LUSC	cis	1	rs10184268	chr2:73627044	NAT8	chr2:73867850-73869537:-	0.24	4.12	4.4E-5	Metabolite levels	
LUSC	cis	1	rs10187192	chr2:73713500	ALMS1P	chr2:73872046-73912692:+	0.41	7.45	4.49E-13	Metabolite levels	
LUSC	cis	1	rs10187192	chr2:73713500	NAT8	chr2:73867850-73869537:-	0.27	4.59	5.76E-6	Metabolite levels	
LUSC	cis	1	rs10190219	chr2:73658331	ALMS1P	chr2:73872046-73912692:+	0.41	7.57	2.02E-13	Metabolite levels	
LUSC	cis	1	rs10190219	chr2:73658331	NAT8	chr2:73867850-73869537:-	0.26	4.56	6.67E-6	Metabolite levels	
LUSC	cis	1	rs10193373	chr2:281886	SH3YL1	chr2:218138-264810:-	-0.5	-8.74	4.16E-17	Spherical equivalent (joint main effects and education interaction)	
LUSC	cis	1	rs10193373	chr2:281886	SNTG2	chr2:946555-1371382:+	0.2	3.83	0.000147	Spherical equivalent (joint main effects and education interaction)	
LUSC	cis	1	rs10206231	chr2:202229225	ALS2CR12	chr2:202153148-202222101:-	-0.22	-4.15	3.97E-5	Basal cell carcinoma	
LUSC	cis	1	rs10206231	chr2:202229225	TRAK2	chr2:202241931-202316319:-	-0.18	-3.74	0.000204	Basal cell carcinoma	
LUSC	cis	1	rs10207220	chr2:73785046	ALMS1P	chr2:73872046-73912692:+	0.41	7.67	9.53E-14	Metabolite levels	
LUSC	cis	1	rs10207220	chr2:73785046	NAT8	chr2:73867850-73869537:-	0.27	4.78	2.34E-6	Metabolite levels	
LUSC	cis	1	rs10215948	chr7:65747786	NCRNA00174	chr7:65841032-65865395:-	0.29	6.28	7.46E-10	Aortic root size	
LUSC	cis	1	rs10216533	chr8:143763690	LOC100133669	chr8:144063448-144099807:-	0.22	3.71	0.000228	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
LUSC	cis	1	rs10216533	chr8:143763690	LY6K	chr8:143781529-143785582:+	0.26	5.17	3.49E-7	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
LUSC	cis	1	rs10216533	chr8:143763690	PSCA	chr8:143761875-143764142:+	0.46	10.1	7.6E-22	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
LUSC	cis	1	rs10218458	chr1:107571327	PRMT6	chr1:107599267-107601907:+	0.23	3.8	0.000163	AIDS	
LUSC	cis	1	rs10218795	chr1:145416056	NOTCH2NL	chr1:145209111-145295525:+	0.74	6.18	1.41E-9	Coronary heart disease	
LUSC	cis	1	rs10228845	chr7:21583617	DNAH11	chr7:21582833-21941455:+	-0.54	-10.24	2.26E-22	Multiple cancers (lung cancer, gastric cancer, and squamous cell carcinoma)	
LUSC	cis	1	rs10229224	chr7:21583921	DNAH11	chr7:21582833-21941455:+	-0.54	-10.13	5.69E-22	Multiple cancers (lung cancer, gastric cancer, and squamous cell carcinoma)	
LUSC	cis	1	rs10231883	chr7:97616154	MGC72080	chr7:97503667-97601638:-	0.37	4.05	6.09E-5	Sudden cardiac arrest	
LUSC	cis	1	rs10234018	chr7:66146284	NCRNA00174	chr7:65841032-65865395:-	0.25	5.4	1.06E-7	Aortic root size	
LUSC	cis	1	rs10234309	chr7:135311167	PL-5283	chr7:135347221-135378160:+	0.49	8.22	1.91E-15	Paget's disease	
LUSC	cis	1	rs10234309	chr7:135311167	SLC13A4	chr7:135365993-135412933:-	-0.41	-5.71	1.94E-8	Paget's disease	
LUSC	cis	1	rs10244498	chr7:66116056	NCRNA00174	chr7:65841032-65865395:-	-0.3	-6.32	5.99E-10	Aortic root size	
LUSC	cis	1	rs10251155	chr7:97618536	MGC72080	chr7:97503667-97601638:-	0.36	3.9	0.000111	Sudden cardiac arrest	
LUSC	cis	1	rs10252765	chr7:66228732	NCRNA00174	chr7:65841032-65865395:-	-0.25	-5.33	1.52E-7	Aortic root size	
LUSC	cis	1	rs10256972	chr7:1039003	ZFAND2A	chr7:1192544-1199855:-	0.32	6.57	1.3E-10	Longevity;Endometriosis	
LUSC	cis	1	rs10257427	chr7:65743208	NCRNA00174	chr7:65841032-65865395:-	0.29	6.28	7.46E-10	Aortic root size	
LUSC	cis	1	rs10274773	chr7:66133578	NCRNA00174	chr7:65841032-65865395:-	0.25	5.39	1.09E-7	Aortic root size	
LUSC	cis	1	rs1028449	chr14:35512995	PPP2R3C	chr14:35554679-35591679:-	0.32	5.76	1.48E-8	Atopic dermatitis	
LUSC	cis	1	rs1029406	chr11:2309580	C11orf21	chr11:2317507-2323143:-	-0.37	-7.36	8.13E-13	Obesity-related traits	
LUSC	cis	1	rs1029407	chr11:2309582	C11orf21	chr11:2317507-2323143:-	-0.37	-7.36	8.13E-13	Obesity-related traits	
LUSC	cis	1	rs1030831	chr4:130025037	C4orf33	chr4:130014829-130033842:+	-0.37	-7.53	2.52E-13	Chronic obstructive pulmonary disease (moderate to severe)	
LUSC	cis	1	rs1034219	chr1:93022678	EVI5	chr1:92974255-93257961:-	-0.32	-4.58	5.99E-6	Cholesterol, total	
LUSC	cis	1	rs1035142	chr2:202153078	ALS2CR12	chr2:202153148-202222101:-	-0.2	-3.86	0.000127	Melanoma;Esophageal squamous cell carcinoma	
LUSC	cis	1	rs1037147	chr4:130025873	C4orf33	chr4:130014829-130033842:+	-0.37	-7.63	1.27E-13	Chronic obstructive pulmonary disease (moderate to severe)	
LUSC	cis	1	rs10403249	chr19:18604942	LRRC25	chr19:18501955-18508421:-	-0.11	-3.72	0.000224	Breast cancer	
LUSC	cis	1	rs10403249	chr19:18604942	SSBP4	chr19:18530221-18545371:+	-0.19	-3.77	0.000187	Breast cancer	
LUSC	cis	1	rs10403540	chr19:39204846	LGALS7B	chr19:39279850-39282393:+	0.2	4.21	3.06E-5	Heart rate	
LUSC	cis	1	rs10405636	chr19:18538742	SSBP4	chr19:18530221-18545371:+	-0.19	-3.82	0.000149	Breast cancer	
LUSC	cis	1	rs10406778	chr19:39170473	LGALS7B	chr19:39279850-39282393:+	0.2	4.29	2.18E-5	Heart rate	
LUSC	cis	1	rs1040727	chr20:3264292	ITPA	chr20:3190056-3204504:+	-0.25	-3.73	0.000217	IFN-related cytopenia	
LUSC	cis	1	rs10409483	chr19:18590223	LRRC25	chr19:18501955-18508421:-	-0.11	-3.77	0.000183	Breast cancer	
LUSC	cis	1	rs10409483	chr19:18590223	SSBP4	chr19:18530221-18545371:+	-0.19	-3.79	0.000171	Breast cancer	
LUSC	cis	1	rs10409505	chr19:18590251	LRRC25	chr19:18501955-18508421:-	-0.11	-3.77	0.000183	Breast cancer	
LUSC	cis	1	rs10409505	chr19:18590251	SSBP4	chr19:18530221-18545371:+	-0.19	-3.79	0.000171	Breast cancer	
LUSC	cis	1	rs10411009	chr19:18606266	SSBP4	chr19:18530221-18545371:+	-0.19	-3.73	0.000211	Breast cancer	
LUSC	cis	1	rs10412219	chr19:33413246	SLC7A9	chr19:33321421-33360683:-	-0.31	-6.14	1.79E-9	Blood metabolite levels;Urinary metabolites (H-NMR features);Urinary metabolites	
LUSC	cis	1	rs1041530	chr10:130938725	MGMT	chr10:131265454-131565783:+	-0.2	-3.79	0.000169	Gut microbiota (functional units)	
LUSC	cis	1	rs1041748	chr22:24700854	POM121L9P	chr22:24647589-24661490:+	-0.28	-6.64	8.57E-11	Gut microbiome composition (summer)	
LUSC	cis	1	rs10418728	chr19:39247302	LGALS7B	chr19:39279850-39282393:+	0.2	4.17	3.62E-5	Heart rate	
LUSC	cis	1	rs10419418	chr19:9994286	ZNF266	chr19:9523272-9546234:-	0.2	3.78	0.00018	Menarche (age at onset)	
LUSC	cis	1	rs10421560	chr19:39186613	LGALS7B	chr19:39279850-39282393:+	0.21	4.42	1.24E-5	Heart rate	
LUSC	cis	1	rs10422101	chr19:52320115	HAS1	chr19:52216365-52227221:-	0.23	4.07	5.59E-5	HDL cholesterol	
LUSC	cis	1	rs10425738	chr19:41417727	PLD3	chr19:40854332-40884389:+	0.23	3.93	9.7E-5	nicotine metabolite ratio in current smokers;Caffeine metabolism (plasma 1,7-dimethylxanthine (paraxanthine) to 1,3,7-trimethylxanthine (caffeine) ratio)	
LUSC	cis	1	rs10425982	chr19:18586519	LRRC25	chr19:18501955-18508421:-	-0.11	-3.73	0.000218	Breast cancer	
LUSC	cis	1	rs10425982	chr19:18586519	SSBP4	chr19:18530221-18545371:+	-0.19	-3.79	0.000171	Breast cancer	
LUSC	cis	1	rs10426297	chr19:37798373	ZNF781	chr19:38158650-38183216:-	0.26	4.17	3.58E-5	Coronary artery calcification	
LUSC	cis	1	rs1042658	chr17:38173902	GSDMA	chr17:38119226-38134019:+	-0.43	-8.81	2.38E-17	Neutrophil count;White blood cell count;C-reactive protein and white blood cell count	
LUSC	cis	1	rs1043096	chr1:111682307	DRAM2	chr1:111659955-111682838:-	0.25	3.9	0.00011	Liver enzyme levels (gamma-glutamyl transferase)	
LUSC	cis	1	rs10431505	chr12:58178589	FAM119B	chr12:58166383-58176323:+	0.53	9.43	1.79E-19	Multiple sclerosis	
LUSC	cis	1	rs10431505	chr12:58178589	TSFM	chr12:58176536-58191367:+	-0.38	-8.21	2.05E-15	Multiple sclerosis	
LUSC	cis	1	rs10431505	chr12:58178589	XRCC6BP1	chr12:58335445-58351051:+	-0.2	-3.99	7.63E-5	Multiple sclerosis	
LUSC	cis	1	rs1043441	chr22:39130964	CBY1	chr22:39052658-39069853:+	0.23	4.19	3.28E-5	Resting heart rate	
LUSC	cis	1	rs1043550	chr7:128409225	OPN1SW	chr7:128412545-128415844:-	0.27	4.66	4.19E-6	Primary tooth development (time to first tooth eruption);Primary tooth development (number of teeth)	
LUSC	cis	1	rs1043674	chr14:75549370	MLH3	chr14:75480467-75518235:-	0.27	5.75	1.57E-8	Height	
LUSC	cis	1	rs10439607	chr20:30258541	COX4I2	chr20:30225691-30232800:+	0.2	4.13	4.35E-5	Subcortical brain region volumes	
LUSC	cis	1	rs10439608	chr20:30258814	COX4I2	chr20:30225691-30232800:+	0.2	4.2	3.22E-5	Subcortical brain region volumes	
LUSC	cis	1	rs10443172	chr1:85485768	MCOLN2	chr1:85391267-85462796:-	0.22	4.21	3.05E-5	Serum sulfate level	
LUSC	cis	1	rs1044717	chr1:45976587	CCDC163P	chr1:45960581-45965646:-	-0.76	-18.16	2.46E-56	Homocysteine levels	
LUSC	cis	1	rs1044717	chr1:45976587	MMACHC	chr1:45965856-45976737:+	-0.16	-4.05	6.07E-5	Homocysteine levels	
LUSC	cis	1	rs10455158	chr6:86672825	SNHG5	chr6:86386726-86388451:-	-0.66	-12.07	1.97E-29	Response to antipsychotic treatment	
LUSC	cis	1	rs1045531	chr8:143763547	LOC100133669	chr8:144063448-144099807:-	0.22	3.71	0.000228	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
LUSC	cis	1	rs1045531	chr8:143763547	LY6K	chr8:143781529-143785582:+	0.26	5.17	3.49E-7	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
LUSC	cis	1	rs1045531	chr8:143763547	PSCA	chr8:143761875-143764142:+	0.46	10.1	7.6E-22	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
LUSC	cis	1	rs10455449	chr6:86592226	SNHG5	chr6:86386726-86388451:-	-0.67	-12.18	6.7E-30	Response to antipsychotic treatment	
LUSC	cis	1	rs10455455	chr6:86670214	SNHG5	chr6:86386726-86388451:-	-0.68	-12.38	1.03E-30	Response to antipsychotic treatment	
LUSC	cis	1	rs10455456	chr6:86670322	SNHG5	chr6:86386726-86388451:-	-0.66	-12.15	9.11E-30	Response to antipsychotic treatment	
LUSC	cis	1	rs1045547	chr8:143763757	LOC100133669	chr8:144063448-144099807:-	0.22	3.71	0.000228	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
LUSC	cis	1	rs1045547	chr8:143763757	LY6K	chr8:143781529-143785582:+	0.26	5.17	3.49E-7	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
LUSC	cis	1	rs1045547	chr8:143763757	PSCA	chr8:143761875-143764142:+	0.46	10.1	7.6E-22	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
LUSC	cis	1	rs1045574	chr8:143763958	LY6K	chr8:143781529-143785582:+	0.24	4.86	1.61E-6	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
LUSC	cis	1	rs1045574	chr8:143763958	LYNX1	chr8:143845758-143859640:-	-0.19	-3.7	0.000241	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
LUSC	cis	1	rs1045574	chr8:143763958	PSCA	chr8:143761875-143764142:+	0.45	9.68	2.4E-20	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
LUSC	cis	1	rs1045605	chr8:143764101	LY6K	chr8:143781529-143785582:+	0.26	5.11	4.61E-7	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
LUSC	cis	1	rs1045605	chr8:143764101	PSCA	chr8:143761875-143764142:+	0.46	10.03	1.31E-21	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
LUSC	cis	1	rs10456622	chr6:49396453	CENPQ	chr6:49431096-49460820:+	-0.34	-7.68	9.17E-14	Folate pathway vitamin levels	
LUSC	cis	1	rs10456622	chr6:49396453	MUT	chr6:49398994-49431031:-	0.34	6.35	5.18E-10	Folate pathway vitamin levels	
LUSC	cis	1	rs1045722	chr4:90645671	MMRN1	chr4:90816003-90875778:+	0.25	3.81	0.000157	Parkinson's disease	
LUSC	cis	1	rs1046073	chr20:25281333	ENTPD6	chr20:25176339-25207360:+	-0.2	-3.83	0.000143	Liver enzyme levels (alkaline phosphatase)	
LUSC	cis	1	rs10461617	chr5:56104308	C5orf35	chr5:56205103-56213010:+	0.87	14.4	2.94E-39	Type 2 diabetes	
LUSC	cis	1	rs10465756	chr1:93029698	EVI5	chr1:92974255-93257961:-	-0.32	-4.58	5.99E-6	Cholesterol, total	
LUSC	cis	1	rs10470686	chr3:48449956	ATRIP	chr3:48488141-48507708:+	0.19	3.91	0.000106	Longevity	
LUSC	cis	1	rs10470686	chr3:48449956	TREX1	chr3:48501186-48509043:+	-0.42	-9.15	1.69E-18	Longevity	
LUSC	cis	1	rs1047171	chr20:25428786	ENTPD6	chr20:25176339-25207360:+	-0.2	-3.71	0.000232	Liver enzyme levels (alkaline phosphatase)	
LUSC	cis	1	rs1047418	chr14:75605792	MLH3	chr14:75480467-75518235:-	0.28	6.08	2.49E-9	Height	
LUSC	cis	1	rs10484032	chr14:93738663	COX8C	chr14:93813537-93814700:+	-0.25	-3.87	0.000122	Body mass index	
LUSC	cis	1	rs10484286	chr6:118956447	C6orf204	chr6:118786239-119031238:-	-0.24	-3.76	0.000191	Renal cell carcinoma	
LUSC	cis	1	rs10485508	chr20:33605098	PROCR	chr20:33758727-33765164:+	-0.33	-4.24	2.65E-5	Anticoagulant levels;D-dimer levels;Protein C levels;Factor VII levels;Hemostatic factors and hematological phenotypes	
LUSC	cis	1	rs10489073	chr4:10272788	SLC2A9	chr4:9827850-10041872:-	0.23	3.93	9.63E-5	Schizophrenia (age at onset)	
LUSC	cis	1	rs10492096	chr12:6580582	TAPBPL	chr12:6561177-6575601:+	-0.3	-4.74	2.77E-6	Hip geometry	
LUSC	cis	1	rs10494057	chr1:107576399	PRMT6	chr1:107599267-107601907:+	0.24	3.89	0.000117	AIDS	
LUSC	cis	1	rs10494874	chr1:205754688	PM20D1	chr1:205797154-205819245:-	-0.37	-6.79	3.41E-11	Prostate-specific antigen levels	
LUSC	cis	1	rs10498958	chr6:86649705	SNHG5	chr6:86386726-86388451:-	0.69	12.72	4.27E-32	Response to antipsychotic treatment	
LUSC	cis	1	rs10500303	chr19:50512033	SIGLEC16	chr19:50472912-50479075:+	0.79	7.65	1.13E-13	antipsychotic drug dosage in schizophrenia or schizoaffective disorder	
LUSC	cis	1	rs10500636	chr11:5386755	OR51B5	chr11:5363816-5526882:-	0.2	3.73	0.000217	Fetal hemoglobin levels	
LUSC	cis	1	rs10505430	chr8:124191933	FAM83A	chr8:124191287-124222317:+	0.24	3.93	9.94E-5	Urinary uromodulin levels	
LUSC	cis	1	rs10509744	chr10:102271579	SEC31B	chr10:102246403-102289636:-	-0.28	-8.25	1.56E-15	Palmitoleic acid (16:1n-7) plasma levels	
LUSC	cis	1	rs10510026	chr10:118862420	KIAA1598	chr10:118644308-118886097:-	0.24	3.81	0.000157	Nonsyndromic cleft lip with or without cleft palate;Orofacial clefts	
LUSC	cis	1	rs10516844	chr4:90639847	MMRN1	chr4:90816003-90875778:+	0.25	4.01	7.04E-5	Parkinson's disease	
LUSC	cis	1	rs10517579	chr4:154666321	TLR2	chr4:154605441-154627240:+	-0.2	-4.05	6.05E-5	Response to statins (LDL cholesterol change)	
LUSC	cis	1	rs10518128	chr4:75713368	G3BP2	chr4:76567955-76598667:-	0.31	3.8	0.000162	Electroencephalogram traits	
LUSC	cis	1	rs1051875	chr22:23466031	RTDR1	chr22:23401594-23484241:-	-0.25	-4.77	2.41E-6	Bone mineral density	
LUSC	cis	1	rs1054399	chr10:102312565	SEC31B	chr10:102246403-102289636:-	-0.27	-7.87	2.43E-14	Palmitoleic acid (16:1n-7) plasma levels	
LUSC	cis	1	rs1056610	chr22:39080078	CBY1	chr22:39052658-39069853:+	-0.21	-4	7.48E-5	Resting heart rate	
LUSC	cis	1	rs1056964	chr22:51017476	CPT1B	chr22:51007291-51017096:-	-0.38	-5.05	6.36E-7	Narcolepsy	
LUSC	cis	1	rs1060041	chr1:167973976	MGC4473	chr1:168756179-168762120:+	0.22	4.12	4.47E-5	Schizophrenia	
LUSC	cis	1	rs1060330	chr3:52288945	ITIH4	chr3:52847007-52866554:-	0.14	3.89	0.000113	Electroencephalogram traits	
LUSC	cis	1	rs1062794	chr20:30381758	COX4I2	chr20:30225691-30232800:+	0.2	4.15	3.94E-5	Subcortical brain region volumes	
