cancer.type	eQTL.type	tagSNP	LD	SNP.ID	SNP.position.hg19	Gene.symbol	Gene.position.hg19	Beta	t-stat	P-value	GWAS-Traits	
SARC	cis	1	rs10150201	chr14:74649157	LIN52	chr14:74551656-74667117:+	-0.36	-7.27	5.41E-12	Common traits (Other)	
SARC	cis	1	rs10157597	chr1:45990278	CCDC163P	chr1:45960581-45965646:-	-0.56	-8.6	1.19E-15	Homocysteine levels	
SARC	cis	1	rs1016669	chr3:41894440	ULK4	chr3:41288091-42003660:-	0.61	6.99	2.8E-11	Diastolic blood pressure	
SARC	cis	1	rs10169714	chr2:73808773	ALMS1P	chr2:73872046-73912692:+	0.46	5.88	1.37E-8	Metabolite levels	
SARC	cis	1	rs10175180	chr2:73673123	ALMS1P	chr2:73872046-73912692:+	0.45	5.64	4.81E-8	Metabolite levels	
SARC	cis	1	rs10178409	chr2:73855507	ALMS1P	chr2:73872046-73912692:+	0.47	6.05	5.78E-9	Urinary metabolites	
SARC	cis	1	rs10178982	chr2:202227640	CASP8	chr2:202098166-202152434:+	0.26	4.06	6.65E-5	Basal cell carcinoma	
SARC	cis	1	rs10179134	chr2:73637519	ALMS1P	chr2:73872046-73912692:+	0.53	6.67	1.82E-10	Metabolite levels	
SARC	cis	1	rs10179134	chr2:73637519	NAT8	chr2:73867850-73869537:-	0.34	4.17	4.27E-5	Metabolite levels	
SARC	cis	1	rs1018184	chr6:86648475	SNHG5	chr6:86386726-86388451:-	0.5	8.19	1.67E-14	Response to antipsychotic treatment	
SARC	cis	1	rs10186501	chr2:73697844	ALMS1P	chr2:73872046-73912692:+	0.45	5.49	1.06E-7	Metabolite levels	
SARC	cis	1	rs10187192	chr2:73713500	ALMS1P	chr2:73872046-73912692:+	0.51	5.85	1.63E-8	Metabolite levels	
SARC	cis	1	rs10187416	chr2:73713741	ALMS1P	chr2:73872046-73912692:+	0.44	5.38	1.85E-7	Metabolite levels	
SARC	cis	1	rs10189574	chr2:73698518	ALMS1P	chr2:73872046-73912692:+	0.45	5.49	1.06E-7	Metabolite levels	
SARC	cis	1	rs10190219	chr2:73658331	ALMS1P	chr2:73872046-73912692:+	0.46	5.54	8.04E-8	Metabolite levels	
SARC	cis	1	rs10193972	chr2:73717656	ALMS1P	chr2:73872046-73912692:+	0.44	5.44	1.35E-7	Metabolite levels	
SARC	cis	1	rs10207220	chr2:73785046	ALMS1P	chr2:73872046-73912692:+	0.46	5.84	1.7E-8	Metabolite levels	
SARC	cis	1	rs10208155	chr2:61115039	AHSA2	chr2:61404553-61414058:+	-0.26	-4.86	2.18E-6	Inflammatory skin disease	
SARC	cis	1	rs10208155	chr2:61115039	C2orf74	chr2:61372243-61391964:+	0.44	6.36	1.07E-9	Inflammatory skin disease	
SARC	cis	1	rs10209620	chr2:61173941	C2orf74	chr2:61372243-61391964:+	0.42	6.07	5.1E-9	Inflammatory skin disease	
SARC	cis	1	rs10212536	chr3:41827026	ULK4	chr3:41288091-42003660:-	0.58	6.64	2.2E-10	Diastolic blood pressure	
SARC	cis	1	rs10218795	chr1:145416056	NOTCH2NL	chr1:145209111-145295525:+	0.62	4.39	1.73E-5	Coronary heart disease	
SARC	cis	1	rs10220371	chr14:88501852	ZC3H14	chr14:89029253-89079852:+	0.33	4.24	3.28E-5	Multiple sclerosis	
SARC	cis	1	rs10229552	chr7:99234899	COPS6	chr7:99686583-99689820:+	0.39	4.25	3.04E-5	Blood metabolite levels	
SARC	cis	1	rs10229552	chr7:99234899	CYP3A5	chr7:99245818-99332821:-	0.57	5.21	4.14E-7	Blood metabolite levels	
SARC	cis	1	rs10234309	chr7:135311167	PL-5283	chr7:135347221-135378160:+	0.54	6.6	2.79E-10	Paget's disease	
SARC	cis	1	rs10242455	chr7:99240179	COPS6	chr7:99686583-99689820:+	-0.38	-4.35	2.06E-5	Blood metabolite levels	
SARC	cis	1	rs10242455	chr7:99240179	CYP3A5	chr7:99245818-99332821:-	-0.6	-5.62	5.51E-8	Blood metabolite levels	
SARC	cis	1	rs10242455	chr7:99240179	MCM7	chr7:99690404-99699427:-	-0.31	-4.22	3.54E-5	Blood metabolite levels	
SARC	cis	1	rs1030831	chr4:130025037	C4orf33	chr4:130014829-130033842:+	-0.47	-5.24	3.65E-7	Chronic obstructive pulmonary disease (moderate to severe)	
SARC	cis	1	rs1037147	chr4:130025873	C4orf33	chr4:130014829-130033842:+	-0.47	-5.24	3.65E-7	Chronic obstructive pulmonary disease (moderate to severe)	
SARC	cis	1	rs1042658	chr17:38173902	GSDMA	chr17:38119226-38134019:+	-0.47	-8.49	2.35E-15	Neutrophil count;White blood cell count;C-reactive protein and white blood cell count	
SARC	cis	1	rs10431505	chr12:58178589	FAM119B	chr12:58166383-58176323:+	0.27	4.23	3.34E-5	Multiple sclerosis	
SARC	cis	1	rs1044717	chr1:45976587	CCDC163P	chr1:45960581-45965646:-	-0.54	-8.26	1.09E-14	Homocysteine levels	
SARC	cis	1	rs10455158	chr6:86672825	SNHG5	chr6:86386726-86388451:-	-0.53	-9.04	5.96E-17	Response to antipsychotic treatment	
SARC	cis	1	rs10455449	chr6:86592226	SNHG5	chr6:86386726-86388451:-	-0.52	-8.71	5.43E-16	Response to antipsychotic treatment	
SARC	cis	1	rs10455455	chr6:86670214	SNHG5	chr6:86386726-86388451:-	-0.56	-9.39	5.66E-18	Response to antipsychotic treatment	
SARC	cis	1	rs10455456	chr6:86670322	SNHG5	chr6:86386726-86388451:-	-0.53	-9.04	5.96E-17	Response to antipsychotic treatment	
SARC	cis	1	rs10461617	chr5:56104308	C5orf35	chr5:56205103-56213010:+	0.64	7.05	2.0E-11	Type 2 diabetes	
SARC	cis	1	rs10470686	chr3:48449956	TREX1	chr3:48501186-48509043:+	-0.27	-5.71	3.41E-8	Longevity	
SARC	cis	1	rs10493485	chr1:72071129	NEGR1	chr1:71868626-72748405:-	-0.37	-4.38	1.83E-5	Hemostatic factors and hematological phenotypes	
SARC	cis	1	rs1049564	chr14:20940606	PNP	chr14:20937542-20945246:+	-0.32	-4.8	2.84E-6	Interferon alpha levels in systemic lupus erythematosus	
SARC	cis	1	rs10496191	chr2:73673798	ALMS1P	chr2:73872046-73912692:+	0.45	5.64	4.85E-8	Metabolite levels	
SARC	cis	1	rs10496193	chr2:73773503	ALMS1P	chr2:73872046-73912692:+	0.44	5.35	2.13E-7	Metabolite levels	
SARC	cis	1	rs10498958	chr6:86649705	SNHG5	chr6:86386726-86388451:-	0.54	8.95	1.12E-16	Response to antipsychotic treatment	
SARC	cis	1	rs10500303	chr19:50512033	SIGLEC16	chr19:50472912-50479075:+	0.71	6.48	5.4E-10	antipsychotic drug dosage in schizophrenia or schizoaffective disorder	
SARC	cis	1	rs10505725	chr12:2056363	CACNA2D4	chr12:1901124-2027870:-	-0.22	-4.03	7.64E-5	Obesity-related traits	
SARC	cis	1	rs10514992	chr17:50206330	CA10	chr17:49707675-50237377:-	0.34	4.25	3.04E-5	Gastritis	
SARC	cis	1	rs10518693	chr15:40700022	DISP2	chr15:40650434-40663256:+	0.3	4.27	2.79E-5	Blood metabolite levels;Blood metabolite ratios	
SARC	cis	1	rs1052501	chr3:41925398	ULK4	chr3:41288091-42003660:-	-0.59	-6.91	4.49E-11	Diastolic blood pressure	
SARC	cis	1	rs1057510	chr12:6683287	PEX5	chr12:7341759-7371167:+	-0.31	-4.06	6.81E-5	Myopia (pathological)	
SARC	cis	1	rs1057510	chr12:6683287	TPI1	chr12:6976693-6980108:+	-0.29	-4.44	1.39E-5	Myopia (pathological)	
SARC	cis	1	rs1057510	chr12:6683287	ZNF384	chr12:6775644-6798676:-	-0.33	-4.17	4.25E-5	Myopia (pathological)	
SARC	cis	1	rs10736426	chr1:45984353	CCDC163P	chr1:45960581-45965646:-	0.53	8.36	5.49E-15	Homocysteine levels	
SARC	cis	1	rs10739388	chr9:115977175	CDC26	chr9:116029290-116037869:-	-0.27	-4.1	5.59E-5	Hematology traits	
SARC	cis	1	rs10747783	chr12:58176614	FAM119B	chr12:58166383-58176323:+	0.27	4.19	3.88E-5	Multiple sclerosis	
SARC	cis	1	rs10754323	chr1:89119492	CCBL2	chr1:89401456-89458643:-	0.49	6.74	1.22E-10	Height	
SARC	cis	1	rs10759636	chr9:116018777	CDC26	chr9:116029290-116037869:-	-0.27	-4.15	4.63E-5	Hematology traits	
SARC	cis	1	rs10760118	chr9:123641616	LOC253039	chr9:123605320-123616644:+	-0.43	-5.23	3.83E-7	Rheumatoid arthritis	
SARC	cis	1	rs10760121	chr9:123647915	LOC253039	chr9:123605320-123616644:+	-0.4	-4.92	1.66E-6	Rheumatoid arthritis	
SARC	cis	1	rs10783847	chr12:58196447	FAM119B	chr12:58166383-58176323:+	0.27	4.23	3.38E-5	Multiple sclerosis	
SARC	cis	1	rs10783848	chr12:58196528	FAM119B	chr12:58166383-58176323:+	0.27	4.23	3.38E-5	Multiple sclerosis	
SARC	cis	1	rs10789475	chr1:46304177	CCDC163P	chr1:45960581-45965646:-	-0.26	-4.11	5.49E-5	Body mass index	
SARC	cis	1	rs10789481	chr1:46383583	CCDC163P	chr1:45960581-45965646:-	-0.27	-4.22	3.51E-5	Body mass index	
SARC	cis	1	rs10789487	chr1:46420221	CCDC163P	chr1:45960581-45965646:-	-0.27	-4.37	1.9E-5	Body mass index	
SARC	cis	1	rs1078968	chr3:53123486	RFT1	chr3:53122503-53164470:-	-0.26	-4.04	7.34E-5	Height	
SARC	cis	1	rs10794639	chr16:377367	RGS11	chr16:318310-325914:-	-0.25	-4.19	3.95E-5	Bone mineral density (spine);Bone mineral density	
SARC	cis	1	rs10804111	chr2:202145612	CASP8	chr2:202098166-202152434:+	0.26	4.12	5.27E-5	Melanoma;Esophageal squamous cell carcinoma	
SARC	cis	1	rs10804632	chr3:134294501	CEP63	chr3:134204575-134293852:+	0.33	4.84	2.35E-6	Height	
SARC	cis	1	rs10818480	chr9:123643170	LOC253039	chr9:123605320-123616644:+	-0.43	-5.3	2.74E-7	Rheumatoid arthritis	
SARC	cis	1	rs10865914	chr3:41919499	ULK4	chr3:41288091-42003660:-	-0.6	-6.85	6.56E-11	Diastolic blood pressure	
SARC	cis	1	rs10877012	chr12:58162085	FAM119B	chr12:58166383-58176323:+	0.27	4.25	3.05E-5	Multiple sclerosis	
SARC	cis	1	rs10877013	chr12:58165085	FAM119B	chr12:58166383-58176323:+	0.26	4.21	3.65E-5	Multiple sclerosis	
SARC	cis	1	rs10877014	chr12:58167661	FAM119B	chr12:58166383-58176323:+	0.26	4.21	3.65E-5	Multiple sclerosis	
SARC	cis	1	rs10877015	chr12:58167788	FAM119B	chr12:58166383-58176323:+	0.27	4.19	3.9E-5	Multiple sclerosis	
SARC	cis	1	rs10889921	chr1:72045626	NEGR1	chr1:71868626-72748405:-	-0.32	-4.02	7.73E-5	Hemostatic factors and hematological phenotypes	
SARC	cis	1	rs10890363	chr1:46356148	CCDC163P	chr1:45960581-45965646:-	0.27	4.38	1.82E-5	Body mass index	
SARC	cis	1	rs10893380	chr11:125311674	C11orf61	chr11:124636394-124670299:-	0.35	4.67	5.05E-6	Schizophrenia	
SARC	cis	1	rs10893380	chr11:125311674	CHEK1	chr11:125495036-125546148:+	0.34	4.32	2.31E-5	Schizophrenia	
SARC	cis	1	rs10901513	chr10:127699936	UROS	chr10:127477148-127511837:-	-0.31	-5.4	1.65E-7	Visceral fat	
SARC	cis	1	rs10901514	chr10:127700066	UROS	chr10:127477148-127511837:-	-0.31	-5.4	1.65E-7	Visceral fat	
SARC	cis	1	rs10901520	chr10:127718837	UROS	chr10:127477148-127511837:-	-0.27	-4.69	4.58E-6	Visceral fat	
SARC	cis	1	rs10906228	chr10:12849790	CDC123	chr10:12237961-12292587:+	0.52	4.3	2.53E-5	Coronary artery aneurysm in Kawasaki disease	
SARC	cis	1	rs10906228	chr10:12849790	PRPF18	chr10:13628939-13697927:+	0.57	4.26	3.02E-5	Coronary artery aneurysm in Kawasaki disease	
SARC	cis	1	rs10906228	chr10:12849790	UPF2	chr10:11962022-12085023:-	0.49	4.25	3.07E-5	Coronary artery aneurysm in Kawasaki disease	
SARC	cis	1	rs10935120	chr3:134233092	CEP63	chr3:134204575-134293852:+	-0.35	-5.22	3.92E-7	Height	
SARC	cis	1	rs10944161	chr6:86630376	SNHG5	chr6:86386726-86388451:-	-0.51	-8.41	4.15E-15	Response to antipsychotic treatment	
SARC	cis	1	rs10944163	chr6:86658693	SNHG5	chr6:86386726-86388451:-	-0.54	-9.05	5.86E-17	Response to antipsychotic treatment	
SARC	cis	1	rs10944169	chr6:86683036	SNHG5	chr6:86386726-86388451:-	-0.53	-8.8	3.12E-16	Response to antipsychotic treatment	
SARC	cis	1	rs10944170	chr6:86685469	SNHG5	chr6:86386726-86388451:-	-0.53	-9.08	4.59E-17	Response to antipsychotic treatment	
SARC	cis	1	rs10946198	chr6:167404432	RNASET2	chr6:167343008-167412795:-	-0.18	-4.12	5.24E-5	Crohn's disease	
SARC	cis	1	rs10946199	chr6:167404492	RNASET2	chr6:167343008-167412795:-	-0.18	-4.12	5.24E-5	Crohn's disease	
SARC	cis	1	rs10988125	chr9:131572903	ENDOG	chr9:131580779-131584954:+	0.26	4.57	7.81E-6	Blood metabolite levels	
SARC	cis	1	rs1106287	chr1:113242122	ST7L	chr1:113066142-113162405:-	0.38	4.03	7.45E-5	Diastolic blood pressure;Blood pressure	
SARC	cis	1	rs11067231	chr12:109993603	MYO1H	chr12:109826524-109886176:+	0.3	4.22	3.45E-5	HDL cholesterol	
SARC	cis	1	rs11070798	chr15:50883263	SPPL2A	chr15:50999739-51057910:-	0.25	4.1	5.66E-5	QT interval	
SARC	cis	1	rs11072603	chr15:76881138	SCAPER	chr15:76640529-77197744:-	-0.23	-5.03	9.59E-7	Blood metabolite levels	
SARC	cis	1	rs11088226	chr21:33925531	TCP10L	chr21:33947152-33957845:-	-0.41	-4.06	6.82E-5	Gastritis	
SARC	cis	1	rs1109227	chr3:48479207	TREX1	chr3:48501186-48509043:+	-0.26	-5.58	6.65E-8	Longevity	
SARC	cis	1	rs1110042	chr1:113236534	ST7L	chr1:113066142-113162405:-	0.38	4.08	6.26E-5	Diastolic blood pressure;Blood pressure	
SARC	cis	1	rs11123170	chr2:113978940	LOC654433	chr2:113993107-114024579:+	-0.62	-8.48	2.61E-15	Renal function-related traits (BUN)	
SARC	cis	1	rs11123170	chr2:113978940	PAX8	chr2:113973575-114036498:-	-0.5	-6.87	5.62E-11	Renal function-related traits (BUN)	
SARC	cis	1	rs11127188	chr2:28972852	TRMT61B	chr2:29072690-29093175:-	-0.39	-5.32	2.47E-7	Body mass index	
SARC	cis	1	rs11130170	chr3:48449897	TREX1	chr3:48501186-48509043:+	-0.27	-5.71	3.41E-8	Longevity	
SARC	cis	1	rs11130171	chr3:48462461	TREX1	chr3:48501186-48509043:+	-0.25	-5.2	4.38E-7	Longevity	
SARC	cis	1	rs111315781	chr2:201738724	CFLAR	chr2:201980816-202029001:+	-0.44	-5.63	5.26E-8	Triptolide cytotoxicity	
SARC	cis	1	rs111315781	chr2:201738724	PPIL3	chr2:201735680-201753999:-	-0.97	-8.8	3.16E-16	Triptolide cytotoxicity	
SARC	cis	1	rs11132254	chr4:185611592	MLF1IP	chr4:185615220-185655286:-	-0.34	-6.77	1.03E-10	Kawasaki disease	
SARC	cis	1	rs1114380	chr2:73804708	ALMS1P	chr2:73872046-73912692:+	0.46	5.84	1.69E-8	Metabolite levels	
SARC	cis	1	rs11159067	chr14:74637444	LIN52	chr14:74551656-74667117:+	0.36	7.07	1.79E-11	Common traits (Other)	
SARC	cis	1	rs111596617	chr6:26191678	HIST1H3E	chr6:26224427-26226589:+	0.58	5.46	1.19E-7	Renal underexcretion gout;Gout	
SARC	cis	1	rs11171846	chr12:56828056	RPS26	chr12:56435686-56438005:+	-0.42	-4.51	1.03E-5	Immune reponse to smallpox (secreted IFN-alpha)	
SARC	cis	1	rs11172333	chr12:58170335	FAM119B	chr12:58166383-58176323:+	0.27	4.25	3.13E-5	Multiple sclerosis	
SARC	cis	1	rs11172335	chr12:58175201	FAM119B	chr12:58166383-58176323:+	0.27	4.2	3.85E-5	Multiple sclerosis	
SARC	cis	1	rs11172342	chr12:58187758	FAM119B	chr12:58166383-58176323:+	0.27	4.18	4.08E-5	Multiple sclerosis	
SARC	cis	1	rs11172343	chr12:58188157	FAM119B	chr12:58166383-58176323:+	0.27	4.18	4.08E-5	Multiple sclerosis	
SARC	cis	1	rs11172344	chr12:58193448	FAM119B	chr12:58166383-58176323:+	0.27	4.23	3.38E-5	Multiple sclerosis	
SARC	cis	1	rs11172349	chr12:58212528	FAM119B	chr12:58166383-58176323:+	0.27	4.21	3.62E-5	Multiple sclerosis	
SARC	cis	1	rs11172351	chr12:58213485	FAM119B	chr12:58166383-58176323:+	0.26	4.1	5.64E-5	Multiple sclerosis	
SARC	cis	1	rs1117367	chr15:76872330	SCAPER	chr15:76640529-77197744:-	-0.22	-4.91	1.75E-6	Blood metabolite levels	
SARC	cis	1	rs11185790	chr10:91372533	FLJ37201	chr10:91451057-91457685:-	0.37	4.2	3.76E-5	Metabolic traits	
SARC	cis	1	rs111902838	chr19:50496614	SIGLEC16	chr19:50472912-50479075:+	0.7	6.44	6.6E-10	antipsychotic drug dosage in schizophrenia or schizoaffective disorder	
SARC	cis	1	rs11201660	chr10:81854531	LOC219347	chr10:81805991-81838949:-	-0.59	-6.43	7.17E-10	Chronic obstructive pulmonary disease-related biomarkers	
SARC	cis	1	rs11201799	chr10:81881954	LOC219347	chr10:81805991-81838949:-	-0.56	-5.79	2.2E-8	Chronic obstructive pulmonary disease-related biomarkers	
SARC	cis	1	rs11209801	chr1:72067202	NEGR1	chr1:71868626-72748405:-	-0.36	-4.33	2.21E-5	Hemostatic factors and hematological phenotypes	
SARC	cis	1	rs11211132	chr1:45990516	CCDC163P	chr1:45960581-45965646:-	-0.56	-8.58	1.36E-15	Homocysteine levels	
SARC	cis	1	rs11211230	chr1:46406767	CCDC163P	chr1:45960581-45965646:-	-0.27	-4.27	2.84E-5	Body mass index	
SARC	cis	1	rs11211234	chr1:46438787	CCDC163P	chr1:45960581-45965646:-	-0.27	-4.36	1.91E-5	Body mass index	
SARC	cis	1	rs11211241	chr1:46452683	CCDC163P	chr1:45960581-45965646:-	-0.27	-4.37	1.91E-5	Body mass index	
SARC	cis	1	rs11227284	chr11:65503224	CTSW	chr11:65647284-65651212:+	-0.28	-4.68	4.82E-6	Systemic lupus erythematosus	
SARC	cis	1	rs11228927	chr11:56930363	P2RX3	chr11:57105949-57137548:+	0.49	4.36	1.91E-5	Low high density lipoprotein cholesterol levels	
SARC	cis	1	rs11242	chr3:53125922	RFT1	chr3:53122503-53164470:-	0.26	4.02	7.75E-5	Height	
SARC	cis	1	rs1125203	chr3:41760895	ULK4	chr3:41288091-42003660:-	0.62	7.01	2.55E-11	Diastolic blood pressure	
SARC	cis	1	rs112751982	chr6:26191958	HIST1H3E	chr6:26224427-26226589:+	0.58	5.46	1.19E-7	Renal underexcretion gout;Gout	
SARC	cis	1	rs1130650	chr14:20940626	PNP	chr14:20937542-20945246:+	-0.31	-4.66	5.35E-6	Interferon alpha levels in systemic lupus erythematosus	
SARC	cis	1	rs113179672	chr12:117327241	FBXW8	chr12:117348761-117470180:+	-0.35	-4.23	3.34E-5	Subcortical brain region volumes	
SARC	cis	1	rs113205216	chr12:117326943	FBXW8	chr12:117348761-117470180:+	-0.35	-4.25	3.03E-5	Subcortical brain region volumes	
SARC	cis	1	rs113688220	chr10:45175132	ALOX5	chr10:45869629-45941561:+	0.19	4.13	4.99E-5	Parkinson's disease	
SARC	cis	1	rs1138273	chr3:134261437	CEP63	chr3:134204575-134293852:+	0.34	4.86	2.11E-6	Height	
SARC	cis	1	rs114960066	chr3:41882323	ULK4	chr3:41288091-42003660:-	0.61	6.99	2.8E-11	Diastolic blood pressure	
SARC	cis	1	rs11557072	chr15:40713374	C15orf23	chr15:40674922-40686488:+	0.35	4.25	3.13E-5	Heschl's gyrus morphology	
SARC	cis	1	rs11579634	chr1:46466391	CCDC163P	chr1:45960581-45965646:-	0.31	4.72	4.13E-6	Body mass index	
SARC	cis	1	rs11592342	chr10:45164337	ALOX5	chr10:45869629-45941561:+	0.19	4.13	4.99E-5	Parkinson's disease	
SARC	cis	1	rs11596402	chr10:45189329	ALOX5	chr10:45869629-45941561:+	0.2	4.23	3.41E-5	Parkinson's disease	
SARC	cis	1	rs11598037	chr10:45246766	ALOX5	chr10:45869629-45941561:+	0.21	4.24	3.28E-5	Parkinson's disease	
SARC	cis	1	rs11621351	chr14:55616740	MAPK1IP1L	chr14:55518362-55536912:+	0.27	4.07	6.4E-5	Protein biomarker	
SARC	cis	1	rs11628710	chr14:74649280	LIN52	chr14:74551656-74667117:+	0.37	7.3	4.54E-12	Common traits (Other)	
SARC	cis	1	rs11633958	chr15:78862064	CHRNA5	chr15:78857906-78886458:+	-0.26	-4.07	6.48E-5	Post bronchodilator FEV1;Post bronchodilator FEV1/FVC ratio in COPD;Post bronchodilator FEV1/FVC ratio	
SARC	cis	1	rs11650372	chr17:45721795	C17orf57	chr17:45401142-45518675:+	0.29	4.68	4.96E-6	Very long-chain saturated fatty acid levels (fatty acid 20:0)	
SARC	cis	1	rs11651264	chr17:79576394	TSPAN10	chr17:79609349-79615778:+	-0.56	-8.55	1.66E-15	Eye color traits	
SARC	cis	1	rs11652797	chr17:79574124	TSPAN10	chr17:79609349-79615778:+	0.57	8.67	7.25E-16	Eye color traits	
SARC	cis	1	rs11674602	chr2:73723185	ALMS1P	chr2:73872046-73912692:+	0.45	5.38	1.8E-7	Metabolite levels	
SARC	cis	1	rs1167827	chr7:75163169	PMS2L3	chr7:75137070-75157418:-	-0.61	-9.61	1.25E-18	Body mass index	
SARC	cis	1	rs1167827	chr7:75163169	STAG3L1	chr7:74988447-75026250:+	-0.3	-4.93	1.56E-6	Body mass index	
SARC	cis	1	rs11688129	chr2:28952581	TRMT61B	chr2:29072690-29093175:-	0.41	5.7	3.61E-8	Body mass index	
SARC	cis	1	rs11690423	chr2:28951537	TRMT61B	chr2:29072690-29093175:-	0.4	5.58	6.65E-8	Body mass index	
SARC	cis	1	rs11696501	chr20:44124523	WFDC3	chr20:44402847-44420547:-	0.38	4.47	1.22E-5	Brain structure	
SARC	cis	1	rs11696747	chr20:48128119	STAU1	chr20:47729878-47805288:-	-0.34	-4.46	1.29E-5	Schizophrenia	
SARC	cis	1	rs11698535	chr20:48123066	STAU1	chr20:47729878-47805288:-	-0.36	-4.62	6.37E-6	Schizophrenia	
SARC	cis	1	rs11701627	chr21:33927794	TCP10L	chr21:33947152-33957845:-	-0.42	-4.25	3.11E-5	Gastritis	
SARC	cis	1	rs11706117	chr3:134212526	CEP63	chr3:134204575-134293852:+	0.37	5.31	2.53E-7	Height	
SARC	cis	1	rs11708531	chr3:134224902	ANAPC13	chr3:134196547-134204865:-	0.3	4.12	5.2E-5	Height	
SARC	cis	1	rs11708531	chr3:134224902	CEP63	chr3:134204575-134293852:+	0.36	5.34	2.19E-7	Height	
SARC	cis	1	rs11712561	chr3:48435272	TREX1	chr3:48501186-48509043:+	-0.27	-5.71	3.35E-8	Longevity	
SARC	cis	1	rs11719458	chr3:121382005	IQCB1	chr3:121488610-121553926:-	0.32	4.17	4.24E-5	Cognitive performance	
SARC	cis	1	rs11733284	chr4:48028097	CNGA1	chr4:47937996-48018610:-	0.32	4.21	3.58E-5	Renal underexcretion gout;Gout	
SARC	cis	1	rs11739344	chr5:56111087	C5orf35	chr5:56205103-56213010:+	0.67	7.3	4.42E-12	Type 2 diabetes	
SARC	cis	1	rs11741861	chr5:150277909	IRGM	chr5:150226085-150280295:+	-0.47	-4.04	7.32E-5	Crohn's disease	
SARC	cis	1	rs11743488	chr5:150279218	IRGM	chr5:150226085-150280295:+	0.48	4.15	4.73E-5	Crohn's disease	
SARC	cis	1	rs11748151	chr5:150226292	IRGM	chr5:150226085-150280295:+	0.5	4.54	8.99E-6	Crohn's disease	
SARC	cis	1	rs11748158	chr5:150226345	IRGM	chr5:150226085-150280295:+	0.5	4.54	8.99E-6	Crohn's disease	
SARC	cis	1	rs11749391	chr5:150229066	IRGM	chr5:150226085-150280295:+	0.48	4.45	1.34E-5	Crohn's disease	
SARC	cis	1	rs11754744	chr6:26202605	HIST1H3E	chr6:26224427-26226589:+	0.58	5.5	9.69E-8	Renal underexcretion gout;Gout	
SARC	cis	1	rs11755210	chr6:26202768	HIST1H3E	chr6:26224427-26226589:+	0.58	5.5	9.69E-8	Renal underexcretion gout;Gout	
SARC	cis	1	rs11758351	chr6:26203910	HIST1H3E	chr6:26224427-26226589:+	0.54	5.16	5.38E-7	Renal underexcretion gout;Gout	
SARC	cis	1	rs11758849	chr6:86708262	SNHG5	chr6:86386726-86388451:-	-0.51	-7.96	7.21E-14	Response to antipsychotic treatment	
SARC	cis	1	rs11759855	chr6:86610841	SNHG5	chr6:86386726-86388451:-	-0.53	-8.65	8.34E-16	Response to antipsychotic treatment	
SARC	cis	1	rs117907570	chr6:86601283	SNHG5	chr6:86386726-86388451:-	-0.54	-8.99	8.36E-17	Response to antipsychotic treatment	
SARC	cis	1	rs11813028	chr10:45176155	ALOX5	chr10:45869629-45941561:+	0.21	4.13	5.14E-5	Parkinson's disease	
SARC	cis	1	rs11813782	chr10:45165661	ALOX5	chr10:45869629-45941561:+	0.19	4.13	4.99E-5	Parkinson's disease	
SARC	cis	1	rs11818158	chr10:45166268	ALOX5	chr10:45869629-45941561:+	0.19	4.13	4.99E-5	Parkinson's disease	
