cancer.type	eQTL.type	tagSNP	LD	SNP.ID	SNP.position.hg19	Gene.symbol	Gene.position.hg19	Beta	t-stat	P-value	GWAS-Traits	
LIHC	cis	1	rs10082867	chr12:123796997	ABCB9	chr12:123413540-123459752:-	0.32	4.13	4.47E-5	HDL cholesterol	
LIHC	cis	1	rs1008435	chr10:89754445	FAM35A	chr10:88854953-88951220:+	-0.26	-3.96	9.16E-5	Type 2 diabetes	
LIHC	cis	1	rs10088139	chr8:27740661	PNOC	chr8:28174649-28200866:+	0.17	4.19	3.6E-5	Adverse response to chemotherapy (neutropenia/leucopenia) (cisplatin)	
LIHC	cis	1	rs10088835	chr8:27740523	PNOC	chr8:28174649-28200866:+	0.17	4.19	3.6E-5	Adverse response to chemotherapy (neutropenia/leucopenia) (cisplatin)	
LIHC	cis	1	rs10092003	chr8:96036422	C8orf38	chr8:95908040-96088396:+	-0.3	-4.1	5.12E-5	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
LIHC	cis	1	rs10096455	chr8:96041250	C8orf38	chr8:95908040-96088396:+	-0.27	-3.87	0.000131	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
LIHC	cis	1	rs10098197	chr8:96042890	C8orf38	chr8:95908040-96088396:+	-0.27	-3.87	0.000131	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
LIHC	cis	1	rs10103507	chr8:27740693	PNOC	chr8:28174649-28200866:+	0.17	4.19	3.6E-5	Adverse response to chemotherapy (neutropenia/leucopenia) (cisplatin)	
LIHC	cis	1	rs1010447	chr1:11269796	KIAA2013	chr1:11980124-11986480:-	0.22	3.85	0.000144	Body mass index	
LIHC	cis	1	rs10106491	chr8:96038959	C8orf38	chr8:95908040-96088396:+	-0.3	-4.22	3.08E-5	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
LIHC	cis	1	rs10112230	chr8:96038072	C8orf38	chr8:95908040-96088396:+	-0.31	-4.37	1.63E-5	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
LIHC	cis	1	rs10115492	chr9:99550737	FAM22G	chr9:99690592-99704572:+	0.66	8.68	1.67E-16	Height	
LIHC	cis	1	rs10116439	chr9:99552105	FAM22G	chr9:99690592-99704572:+	0.66	8.59	3.17E-16	Height	
LIHC	cis	1	rs10117059	chr9:123653477	LOC253039	chr9:123605320-123616644:+	-0.26	-3.95	9.63E-5	Rheumatoid arthritis	
LIHC	cis	1	rs10117162	chr9:99603996	FAM22G	chr9:99690592-99704572:+	0.7	9	1.53E-17	Height	
LIHC	cis	1	rs10117921	chr9:99550434	FAM22G	chr9:99690592-99704572:+	0.66	8.63	2.37E-16	Height	
LIHC	cis	1	rs10117923	chr9:99550447	FAM22G	chr9:99690592-99704572:+	0.66	8.68	1.67E-16	Height	
LIHC	cis	1	rs10118617	chr9:99550469	FAM22G	chr9:99690592-99704572:+	0.58	7.63	2.31E-13	Height	
LIHC	cis	1	rs10119556	chr9:99551986	FAM22G	chr9:99690592-99704572:+	0.67	8.84	4.88E-17	Height	
LIHC	cis	1	rs10120515	chr9:99547165	FAM22G	chr9:99690592-99704572:+	0.67	8.73	1.09E-16	Height	
LIHC	cis	1	rs10122464	chr9:99552321	FAM22G	chr9:99690592-99704572:+	0.68	7.44	7.91E-13	Height	
LIHC	cis	1	rs10124033	chr9:99614104	FAM22G	chr9:99690592-99704572:+	-0.71	-9.34	1.21E-18	Height	
LIHC	cis	1	rs10124911	chr9:99567384	FAM22G	chr9:99690592-99704572:+	-0.61	-6.73	6.92E-11	Height	
LIHC	cis	1	rs10127888	chr1:120498250	NOTCH2	chr1:120454178-120612276:-	-0.33	-3.82	0.000157	Crohn's disease	
LIHC	cis	1	rs10128711	chr11:18632984	SPTY2D1	chr11:18627949-18656020:-	-0.27	-5.64	3.57E-8	Cholesterol, total	
LIHC	cis	1	rs10157597	chr1:45990278	CCDC163P	chr1:45960581-45965646:-	-0.31	-5.34	1.73E-7	Homocysteine levels	
LIHC	cis	1	rs10162376	chr14:81030493	C14orf145	chr14:80943332-81425828:-	0.43	4.43	1.28E-5	Mild influenza (H1N1) infection	
LIHC	cis	1	rs10162376	chr14:81030493	SEL1L	chr14:81939240-82000205:-	0.5	4.66	4.49E-6	Mild influenza (H1N1) infection	
LIHC	cis	1	rs1016669	chr3:41894440	ULK4	chr3:41288091-42003660:-	0.58	7.82	6.74E-14	Diastolic blood pressure	
LIHC	cis	1	rs1017302	chr12:9367402	LOC642846	chr12:9436253-9466684:+	0.28	3.95	9.44E-5	Non-alcoholic fatty liver disease histology (AST)	
LIHC	cis	1	rs10173181	chr2:17780733	GEN1	chr2:17935162-17966632:+	0.45	5.24	2.81E-7	Psychosis and Alzheimer's disease	
LIHC	cis	1	rs1018184	chr6:86648475	SNHG5	chr6:86386726-86388451:-	0.53	9.61	1.6E-19	Response to antipsychotic treatment	
LIHC	cis	1	rs10186758	chr2:104030640	IL18RAP	chr2:103035254-103069022:+	-0.28	-4.17	3.8E-5	Blood pressure (anthropometric measures interaction)	
LIHC	cis	1	rs10193218	chr2:104032471	IL18RAP	chr2:103035254-103069022:+	-0.3	-4.29	2.3E-5	Blood pressure (anthropometric measures interaction)	
LIHC	cis	1	rs10210727	chr2:104030463	IL18RAP	chr2:103035254-103069022:+	-0.3	-4.29	2.3E-5	Blood pressure (anthropometric measures interaction)	
LIHC	cis	1	rs10212536	chr3:41827026	ULK4	chr3:41288091-42003660:-	0.57	7.83	6.25E-14	Diastolic blood pressure	
LIHC	cis	1	rs10218458	chr1:107571327	PRMT6	chr1:107599267-107601907:+	0.27	3.84	0.000148	AIDS	
LIHC	cis	1	rs10218795	chr1:145416056	NOTCH2NL	chr1:145209111-145295525:+	0.69	9.75	5.38E-20	Coronary heart disease	
LIHC	cis	1	rs10220332	chr14:24937479	SDR39U1	chr14:24908974-24912064:-	-0.5	-5.13	4.95E-7	Smooth-surface caries	
LIHC	cis	1	rs10229552	chr7:99234899	CYP3A5	chr7:99245818-99332821:-	0.98	16.54	1.24E-45	Blood metabolite levels	
LIHC	cis	1	rs10229552	chr7:99234899	ZKSCAN5	chr7:99102273-99131444:+	0.34	3.95	9.38E-5	Blood metabolite levels	
LIHC	cis	1	rs10234309	chr7:135311167	PL-5283	chr7:135347221-135378160:+	0.4	5.87	1.01E-8	Paget's disease	
LIHC	cis	1	rs10234309	chr7:135311167	SLC13A4	chr7:135365993-135412933:-	-0.46	-7.1	7.26E-12	Paget's disease	
LIHC	cis	1	rs1023586	chr14:81462283	TSHR	chr14:81421869-81612646:+	-0.23	-4.14	4.41E-5	Graves' disease	
LIHC	cis	1	rs10242455	chr7:99240179	CYP3A5	chr7:99245818-99332821:-	-0.93	-16.22	2.4E-44	Blood metabolite levels	
LIHC	cis	1	rs10247526	chr7:65780696	CCT6P1	chr7:65216092-65228661:+	-0.3	-4.19	3.62E-5	Diabetic kidney disease	
LIHC	cis	1	rs1025646	chr3:41754422	ULK4	chr3:41288091-42003660:-	0.6	7.98	2.13E-14	Diastolic blood pressure	
LIHC	cis	1	rs1028449	chr14:35512995	PPP2R3C	chr14:35554679-35591679:-	0.37	4.96	1.11E-6	Atopic dermatitis	
LIHC	cis	1	rs1030420	chr8:67360725	ADHFE1	chr8:67344718-67381042:+	-0.23	-3.82	0.000159	Blood metabolite levels	
LIHC	cis	1	rs1030831	chr4:130025037	C4orf33	chr4:130014829-130033842:+	-0.56	-8.29	2.56E-15	Chronic obstructive pulmonary disease (moderate to severe)	
LIHC	cis	1	rs1033299	chr2:17774153	GEN1	chr2:17935162-17966632:+	0.41	5.06	6.9E-7	Psychosis and Alzheimer's disease	
LIHC	cis	1	rs1033301	chr2:17773998	GEN1	chr2:17935162-17966632:+	0.41	5.06	6.9E-7	Psychosis and Alzheimer's disease	
LIHC	cis	1	rs1033667	chr22:29130300	CHEK2	chr22:29083731-29137822:-	0.48	7.23	3.09E-12	Esophageal cancer and gastric cancer	
LIHC	cis	1	rs1037147	chr4:130025873	C4orf33	chr4:130014829-130033842:+	-0.56	-8.4	1.23E-15	Chronic obstructive pulmonary disease (moderate to severe)	
LIHC	cis	1	rs1039664	chr7:65449716	CCT6P1	chr7:65216092-65228661:+	0.36	4.92	1.33E-6	Diabetic kidney disease	
LIHC	cis	1	rs10400248	chr11:247029	PSMD13	chr11:236808-252984:+	-0.23	-4.02	7.15E-5	Menarche (age at onset)	
LIHC	cis	1	rs10402468	chr19:17384003	ANKLE1	chr19:17392454-17398454:+	0.4	3.98	8.49E-5	Breast cancer (estrogen-receptor negative);Breast Cancer in BRCA1 mutation carriers;Epithelial ovarian cancer;Ovarian cancer;Breast cancer	
LIHC	cis	1	rs1040316	chr10:89757173	FAM35A	chr10:88854953-88951220:+	-0.27	-4.06	6.0E-5	Type 2 diabetes	
LIHC	cis	1	rs1040317	chr10:89762464	FAM35A	chr10:88854953-88951220:+	-0.28	-4.12	4.84E-5	Type 2 diabetes	
LIHC	cis	1	rs10404486	chr19:53284135	ZNF600	chr19:53268750-53290034:-	0.35	3.86	0.000134	Phospholipid levels (plasma)	
LIHC	cis	1	rs10413237	chr19:18548249	ISYNA1	chr19:18545625-18548943:-	0.18	3.87	0.000129	Breast cancer	
LIHC	cis	1	rs10415145	chr19:32841053	DPY19L3	chr19:32896677-32975236:+	-0.2	-4.03	6.74E-5	Bipolar disorder	
LIHC	cis	1	rs10416654	chr19:17385176	ANKLE1	chr19:17392454-17398454:+	0.39	3.94	9.85E-5	Breast cancer (estrogen-receptor negative);Breast Cancer in BRCA1 mutation carriers;Epithelial ovarian cancer;Ovarian cancer;Breast cancer	
LIHC	cis	1	rs10418154	chr19:17386006	ANKLE1	chr19:17392454-17398454:+	0.39	3.94	9.85E-5	Breast cancer (estrogen-receptor negative);Breast Cancer in BRCA1 mutation carriers;Epithelial ovarian cancer;Ovarian cancer;Breast cancer	
LIHC	cis	1	rs10418362	chr19:17386107	ANKLE1	chr19:17392454-17398454:+	0.39	3.94	9.95E-5	Breast cancer (estrogen-receptor negative);Breast Cancer in BRCA1 mutation carriers;Epithelial ovarian cancer;Ovarian cancer;Breast cancer	
LIHC	cis	1	rs10425939	chr19:17397244	ANKLE1	chr19:17392454-17398454:+	0.43	3.96	9.09E-5	Breast cancer (estrogen-receptor negative);Breast Cancer in BRCA1 mutation carriers;Epithelial ovarian cancer;Ovarian cancer;Breast cancer	
LIHC	cis	1	rs1042658	chr17:38173902	GSDMA	chr17:38119226-38134019:+	-0.59	-11.5	3.9E-26	Neutrophil count;White blood cell count;C-reactive protein and white blood cell count	
LIHC	cis	1	rs10427083	chr19:18550276	ISYNA1	chr19:18545625-18548943:-	0.17	3.83	0.000152	Breast cancer	
LIHC	cis	1	rs10431505	chr12:58178589	FAM119B	chr12:58166383-58176323:+	0.4	6.28	1.04E-9	Multiple sclerosis	
LIHC	cis	1	rs10431505	chr12:58178589	TSFM	chr12:58176536-58191367:+	-0.38	-6.57	1.82E-10	Multiple sclerosis	
LIHC	cis	1	rs10431505	chr12:58178589	XRCC6BP1	chr12:58335445-58351051:+	-0.26	-4.71	3.57E-6	Multiple sclerosis	
LIHC	cis	1	rs10444439	chr12:123766437	ABCB9	chr12:123413540-123459752:-	0.36	4.69	3.86E-6	HDL cholesterol	
LIHC	cis	1	rs10445014	chr16:58160974	CX3CL1	chr16:57406414-57418954:+	-0.39	-4.12	4.75E-5	Telomere length	
LIHC	cis	1	rs1044595	chr1:180943529	STX6	chr1:180913175-180992046:-	-0.19	-4.42	1.35E-5	Progressive supranuclear palsy	
LIHC	cis	1	rs1044717	chr1:45976587	CCDC163P	chr1:45960581-45965646:-	-0.3	-5.13	4.95E-7	Homocysteine levels	
LIHC	cis	1	rs10448080	chr8:28604791	C8orf80	chr8:27879483-27941388:-	0.19	4.13	4.62E-5	Height	
LIHC	cis	1	rs10448080	chr8:28604791	CCDC25	chr8:27590835-27630170:-	0.3	5.27	2.46E-7	Height	
LIHC	cis	1	rs10448080	chr8:28604791	ELP3	chr8:27947749-28048667:+	0.32	4.72	3.4E-6	Height	
LIHC	cis	1	rs10448080	chr8:28604791	ESCO2	chr8:27632058-27670141:+	0.21	5.24	2.83E-7	Height	
LIHC	cis	1	rs10448080	chr8:28604791	INTS9	chr8:28625180-28747698:-	0.31	5.17	3.93E-7	Height	
LIHC	cis	1	rs10448080	chr8:28604791	KIF13B	chr8:28924796-29120610:-	0.32	5.18	3.81E-7	Height	
LIHC	cis	1	rs10455158	chr6:86672825	SNHG5	chr6:86386726-86388451:-	-0.52	-9.14	5.46E-18	Response to antipsychotic treatment	
LIHC	cis	1	rs10455449	chr6:86592226	SNHG5	chr6:86386726-86388451:-	-0.59	-10.7	3.06E-23	Response to antipsychotic treatment	
LIHC	cis	1	rs10455455	chr6:86670214	SNHG5	chr6:86386726-86388451:-	-0.56	-9.93	1.32E-20	Response to antipsychotic treatment	
LIHC	cis	1	rs10455456	chr6:86670322	SNHG5	chr6:86386726-86388451:-	-0.52	-9.22	3.11E-18	Response to antipsychotic treatment	
LIHC	cis	1	rs10456622	chr6:49396453	CENPQ	chr6:49431096-49460820:+	-0.2	-4.1	5.18E-5	Folate pathway vitamin levels	
LIHC	cis	1	rs10461617	chr5:56104308	C5orf35	chr5:56205103-56213010:+	0.68	12.34	3.16E-29	Type 2 diabetes	
LIHC	cis	1	rs10463240	chr5:150256853	LOC134466	chr5:150310000-150326146:-	0.33	4.36	1.73E-5	Crohn's disease	
LIHC	cis	1	rs10463307	chr5:150254620	LOC134466	chr5:150310000-150326146:-	0.35	4.48	1.01E-5	Crohn's disease	
LIHC	cis	1	rs10463310	chr5:150260905	LOC134466	chr5:150310000-150326146:-	0.34	4.46	1.1E-5	Crohn's disease	
LIHC	cis	1	rs10467994	chr15:51008687	USP8	chr15:50716579-50793276:+	-0.21	-4.36	1.73E-5	Alzheimer's disease (late onset)	
LIHC	cis	1	rs1046875	chr17:80685426	FN3KRP	chr17:80674582-80685889:+	0.34	5.64	3.55E-8	Glycated hemoglobin levels	
LIHC	cis	1	rs1046896	chr17:80685533	FN3KRP	chr17:80674582-80685889:+	0.35	5.74	2.03E-8	Glycated hemoglobin levels	
LIHC	cis	1	rs1046917	chr17:80685655	FN3KRP	chr17:80674582-80685889:+	0.35	5.7	2.55E-8	Glycated hemoglobin levels	
LIHC	cis	1	rs10491438	chr5:109701604	MAN2A1	chr5:109025156-109203429:+	0.32	5.05	7.25E-7	Cardiac structure and function	
LIHC	cis	1	rs10491438	chr5:109701604	TMEM232	chr5:109624934-110062381:-	0.41	4.07	5.92E-5	Cardiac structure and function	
LIHC	cis	1	rs10496370	chr2:104017337	IL18RAP	chr2:103035254-103069022:+	-0.28	-4.25	2.81E-5	Blood pressure (anthropometric measures interaction)	
LIHC	cis	1	rs10496372	chr2:104019740	IL18RAP	chr2:103035254-103069022:+	-0.29	-4.18	3.76E-5	Blood pressure (anthropometric measures interaction)	
LIHC	cis	1	rs10498958	chr6:86649705	SNHG5	chr6:86386726-86388451:-	0.58	10.12	2.98E-21	Response to antipsychotic treatment	
LIHC	cis	1	rs10503998	chr8:36926949	ERLIN2	chr8:37594097-37615318:+	0.32	4.02	7.13E-5	Insulin resistance/response	
LIHC	cis	1	rs10503998	chr8:36926949	PROSC	chr8:37620101-37637285:+	0.37	4.51	9.1E-6	Insulin resistance/response	
LIHC	cis	1	rs10503998	chr8:36926949	RAB11FIP1	chr8:37716470-37757003:-	0.4	5.43	1.05E-7	Insulin resistance/response	
LIHC	cis	1	rs10503999	chr8:36958821	PROSC	chr8:37620101-37637285:+	0.32	3.93	0.000103	Insulin resistance/response	
LIHC	cis	1	rs10503999	chr8:36958821	RAB11FIP1	chr8:37716470-37757003:-	0.36	4.9	1.47E-6	Insulin resistance/response	
LIHC	cis	1	rs10507233	chr12:109103684	SELPLG	chr12:109015682-109027670:-	0.1	3.84	0.000148	Low high density lipoprotein cholesterol levels	
LIHC	cis	1	rs1052501	chr3:41925398	ULK4	chr3:41288091-42003660:-	-0.59	-8.02	1.72E-14	Diastolic blood pressure	
LIHC	cis	1	rs1056964	chr22:51017476	CPT1B	chr22:51007291-51017096:-	-0.31	-4.23	3.02E-5	Narcolepsy	
LIHC	cis	1	rs1072078	chr8:36963456	PROSC	chr8:37620101-37637285:+	0.32	3.91	0.000109	Insulin resistance/response	
LIHC	cis	1	rs1072078	chr8:36963456	RAB11FIP1	chr8:37716470-37757003:-	0.36	4.86	1.82E-6	Insulin resistance/response	
LIHC	cis	1	rs10734765	chr12:9369385	LOC642846	chr12:9436253-9466684:+	0.28	3.95	9.44E-5	Non-alcoholic fatty liver disease histology (AST)	
LIHC	cis	1	rs10736426	chr1:45984353	CCDC163P	chr1:45960581-45965646:-	0.3	5.33	1.74E-7	Homocysteine levels	
LIHC	cis	1	rs1074263	chr5:42750751	CCDC152	chr5:42756920-42802539:+	0.19	4.07	5.87E-5	Height	
LIHC	cis	1	rs10747783	chr12:58176614	FAM119B	chr12:58166383-58176323:+	0.39	5.96	6.41E-9	Multiple sclerosis	
LIHC	cis	1	rs10747783	chr12:58176614	TSFM	chr12:58176536-58191367:+	-0.4	-6.78	5.29E-11	Multiple sclerosis	
LIHC	cis	1	rs10747783	chr12:58176614	XRCC6BP1	chr12:58335445-58351051:+	-0.27	-4.87	1.73E-6	Multiple sclerosis	
LIHC	cis	1	rs10750173	chr11:120288368	TMEM136	chr11:120196016-120204388:+	0.25	4.45	1.17E-5	Intraocular pressure	
LIHC	cis	1	rs10750174	chr11:120292097	TMEM136	chr11:120196016-120204388:+	0.24	4.28	2.41E-5	Intraocular pressure	
LIHC	cis	1	rs10752615	chr1:156248609	BGLAP	chr1:156182784-156213112:+	0.21	4.24	2.91E-5	Mean corpuscular hemoglobin concentration;Glycated hemoglobin levels	
LIHC	cis	1	rs10753232	chr1:180950126	STX6	chr1:180913175-180992046:-	0.19	4.36	1.76E-5	Progressive supranuclear palsy	
LIHC	cis	1	rs10758161	chr9:32755028	APTX	chr9:32972609-33025110:-	-0.45	-5.27	2.39E-7	Immune response to anthrax vaccine	
LIHC	cis	1	rs10758161	chr9:32755028	NFX1	chr9:33290510-33371154:+	-0.43	-4.55	7.5E-6	Immune response to anthrax vaccine	
LIHC	cis	1	rs10758161	chr9:32755028	NOL6	chr9:33461352-33473941:-	-0.38	-3.99	8.1E-5	Immune response to anthrax vaccine	
LIHC	cis	1	rs10758161	chr9:32755028	SMU1	chr9:33041850-33076714:-	-0.46	-5.04	7.59E-7	Immune response to anthrax vaccine	
LIHC	cis	1	rs10759636	chr9:116018777	SLC31A1	chr9:115983808-116029215:+	0.18	4.02	7.07E-5	Hematology traits	
LIHC	cis	1	rs10760118	chr9:123641616	LOC253039	chr9:123605320-123616644:+	-0.25	-3.94	9.82E-5	Rheumatoid arthritis	
LIHC	cis	1	rs10760589	chr9:131906293	CRAT	chr9:131857075-131873070:-	0.23	4.18	3.74E-5	Blood metabolite ratios	
LIHC	cis	1	rs10761723	chr10:64955581	NRBF2	chr10:64893007-64914785:+	-0.25	-4.21	3.32E-5	Educational attainment;Liver enzyme levels (alkaline phosphatase)	
LIHC	cis	1	rs10761727	chr10:64995493	NRBF2	chr10:64893007-64914785:+	-0.25	-4.21	3.32E-5	Educational attainment;Liver enzyme levels (alkaline phosphatase)	
LIHC	cis	1	rs10771431	chr12:9380859	LOC642846	chr12:9436253-9466684:+	0.22	4.3	2.21E-5	Breast size	
LIHC	cis	1	rs10773003	chr12:123775127	ABCB9	chr12:123413540-123459752:-	-0.31	-3.99	8.07E-5	HDL cholesterol	
LIHC	cis	1	rs10773004	chr12:123788758	ABCB9	chr12:123413540-123459752:-	0.32	4.13	4.47E-5	HDL cholesterol	
LIHC	cis	1	rs10773005	chr12:123790007	ABCB9	chr12:123413540-123459752:-	0.31	3.97	8.6E-5	HDL cholesterol	
LIHC	cis	1	rs10773006	chr12:123790051	ABCB9	chr12:123413540-123459752:-	0.32	4.13	4.47E-5	HDL cholesterol	
LIHC	cis	1	rs10783445	chr12:51879826	KRT80	chr12:52562781-52585784:-	-0.39	-3.87	0.00013	White matter lesion progression;White matter lesion progression (adjusted for white matter lesion burden at baseline)	
LIHC	cis	1	rs10783594	chr12:54067135	ATP5G2	chr12:54058945-54070512:-	0.17	4.05	6.34E-5	Height	
LIHC	cis	1	rs10783847	chr12:58196447	FAM119B	chr12:58166383-58176323:+	0.4	6.28	1.04E-9	Multiple sclerosis	
LIHC	cis	1	rs10783847	chr12:58196447	TSFM	chr12:58176536-58191367:+	-0.38	-6.57	1.82E-10	Multiple sclerosis	
LIHC	cis	1	rs10783847	chr12:58196447	XRCC6BP1	chr12:58335445-58351051:+	-0.26	-4.71	3.57E-6	Multiple sclerosis	
LIHC	cis	1	rs10783848	chr12:58196528	FAM119B	chr12:58166383-58176323:+	0.4	6.28	1.04E-9	Multiple sclerosis	
LIHC	cis	1	rs10783848	chr12:58196528	TSFM	chr12:58176536-58191367:+	-0.38	-6.57	1.82E-10	Multiple sclerosis	
LIHC	cis	1	rs10783848	chr12:58196528	XRCC6BP1	chr12:58335445-58351051:+	-0.26	-4.71	3.57E-6	Multiple sclerosis	
LIHC	cis	1	rs10785814	chr1:107610540	PRMT6	chr1:107599267-107601907:+	0.29	3.94	0.0001	AIDS	
LIHC	cis	1	rs10788574	chr10:89768488	FAM35A	chr10:88854953-88951220:+	-0.26	-3.97	8.74E-5	Type 2 diabetes	
LIHC	cis	1	rs1078968	chr3:53123486	RFT1	chr3:53122503-53164470:-	-0.37	-6	5.12E-9	Height	
LIHC	cis	1	rs10789823	chr11:111172403	C11orf92	chr11:111164171-111175770:-	-0.32	-5.02	8.38E-7	Colorectal cancer	
LIHC	cis	1	rs10790380	chr11:120233158	TMEM136	chr11:120196016-120204388:+	0.25	4.47	1.05E-5	Intraocular pressure	
LIHC	cis	1	rs10790382	chr11:120288372	TMEM136	chr11:120196016-120204388:+	0.25	4.4	1.43E-5	Intraocular pressure	
LIHC	cis	1	rs10790383	chr11:120344526	TMEM136	chr11:120196016-120204388:+	0.23	4.14	4.38E-5	Intraocular pressure	
LIHC	cis	1	rs10794302	chr11:234102	PSMD13	chr11:236808-252984:+	-0.23	-4.12	4.84E-5	Menarche (age at onset)	
LIHC	cis	1	rs10798686	chr1:179470357	C1orf125	chr1:179335107-179523868:+	0.35	3.84	0.000147	Multiple sclerosis (age of onset)	
LIHC	cis	1	rs10804632	chr3:134294501	ANAPC13	chr3:134196547-134204865:-	0.62	8.85	4.8E-17	Height	
LIHC	cis	1	rs10806701	chr6:159385223	RSPH3	chr6:159398268-159421198:-	0.27	3.9	0.000115	Bladder cancer (smoking interaction)	
LIHC	cis	1	rs10807701	chr7:65724686	CCT6P1	chr7:65216092-65228661:+	-0.3	-4.17	3.93E-5	Diabetic kidney disease	
LIHC	cis	1	rs10807702	chr7:65767843	CCT6P1	chr7:65216092-65228661:+	0.28	3.83	0.000151	Diabetic kidney disease	
LIHC	cis	1	rs10816533	chr9:99539138	FAM22G	chr9:99690592-99704572:+	-0.66	-8.66	1.91E-16	Height	
LIHC	cis	1	rs10822145	chr10:64934548	NRBF2	chr10:64893007-64914785:+	-0.23	-3.93	0.000101	Triglycerides	
LIHC	cis	1	rs10822149	chr10:64987412	NRBF2	chr10:64893007-64914785:+	-0.25	-4.21	3.32E-5	Educational attainment;Liver enzyme levels (alkaline phosphatase)	
LIHC	cis	1	rs10824114	chr10:75970503	CHCHD1	chr10:75541808-75543405:+	0.23	3.85	0.00014	Soluble interleukin-2 receptor subunit alpha	
LIHC	cis	1	rs10832956	chr11:18645668	SPTY2D1	chr11:18627949-18656020:-	-0.22	-4.65	4.82E-6	Cholesterol, total	
LIHC	cis	1	rs10832962	chr11:18656271	SPTY2D1	chr11:18627949-18656020:-	-0.23	-4.73	3.29E-6	Cholesterol, total	
LIHC	cis	1	rs10837697	chr11:5281018	HBG2	chr11:5269502-5667011:-	0.32	4.57	6.79E-6	Hemoglobin levels	
LIHC	cis	1	rs10838738	chr11:47663049	C1QTNF4	chr11:47611216-47615961:-	-0.57	-9.03	1.24E-17	Subjective well-being	
LIHC	cis	1	rs10838747	chr11:47716324	C1QTNF4	chr11:47611216-47615961:-	-0.55	-8.7	1.43E-16	Subjective well-being	
