cancer.type	eQTL.type	tagSNP	LD	SNP.ID	SNP.position.hg19	Gene.symbol	Gene.position.hg19	Beta	t-stat	P-value	GWAS-Traits	
OV	cis	1	rs10183592	chr2:240230769	MGC16025	chr2:240115027-240117153:-	0.56	4.79	2.75E-6	Perioperative myocardial infarction in coronary artery bypass surgery	
OV	cis	1	rs10184268	chr2:73627044	ALMS1P	chr2:73872046-73912692:+	0.4	6.17	2.4E-9	Metabolite levels	
OV	cis	1	rs10187192	chr2:73713500	ALMS1P	chr2:73872046-73912692:+	0.36	5.32	2.12E-7	Metabolite levels	
OV	cis	1	rs10187458	chr2:5975242	SOX11	chr2:5832799-5841516:+	0.5	4.02	7.58E-5	Chronic kidney disease	
OV	cis	1	rs10187762	chr2:5975505	SOX11	chr2:5832799-5841516:+	0.5	4.02	7.58E-5	Chronic kidney disease	
OV	cis	1	rs10190219	chr2:73658331	ALMS1P	chr2:73872046-73912692:+	0.4	6	6.14E-9	Metabolite levels	
OV	cis	1	rs1019217	chr11:22842622	SVIP	chr11:22843600-22851382:-	0.26	3.91	0.000117	Dialysis-related mortality	
OV	cis	1	rs10193373	chr2:281886	SH3YL1	chr2:218138-264810:-	-0.53	-7.49	9.14E-13	Spherical equivalent (joint main effects and education interaction)	
OV	cis	1	rs10200850	chr2:240234901	MGC16025	chr2:240115027-240117153:-	0.57	4.5	9.96E-6	Perioperative myocardial infarction in coronary artery bypass surgery	
OV	cis	1	rs10204505	chr2:240225455	MGC16025	chr2:240115027-240117153:-	0.64	4.99	1.05E-6	Perioperative myocardial infarction in coronary artery bypass surgery	
OV	cis	1	rs10207220	chr2:73785046	ALMS1P	chr2:73872046-73912692:+	0.37	5.82	1.59E-8	Metabolite levels	
OV	cis	1	rs10212536	chr3:41827026	ULK4	chr3:41288091-42003660:-	0.6	7.68	2.8E-13	Diastolic blood pressure	
OV	cis	1	rs10216533	chr8:143763690	LY6K	chr8:143781529-143785582:+	0.29	4.03	7.33E-5	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
OV	cis	1	rs10216533	chr8:143763690	PSCA	chr8:143761875-143764142:+	0.28	4.42	1.42E-5	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
OV	cis	1	rs10218795	chr1:145416056	NOTCH2NL	chr1:145209111-145295525:+	1.03	6.41	6.26E-10	Coronary heart disease	
OV	cis	1	rs10222496	chr3:114694757	ZNF80	chr3:113953478-113956425:-	0.4	4.36	1.81E-5	Type 2 diabetes	
OV	cis	1	rs10234309	chr7:135311167	PL-5283	chr7:135347221-135378160:+	0.57	8.01	3.13E-14	Paget's disease	
OV	cis	1	rs10234309	chr7:135311167	SLC13A4	chr7:135365993-135412933:-	-0.44	-5.8	1.81E-8	Paget's disease	
OV	cis	1	rs10241783	chr7:27857520	TAX1BP1	chr7:27778992-27869384:+	0.39	4.71	3.91E-6	Hypospadias	
OV	cis	1	rs10247856	chr7:36400826	KIAA0895	chr7:36363759-36429734:-	0.41	4.55	8.15E-6	Systolic blood pressure	
OV	cis	1	rs1025646	chr3:41754422	ULK4	chr3:41288091-42003660:-	0.56	7.2	5.78E-12	Diastolic blood pressure	
OV	cis	1	rs10256972	chr7:1039003	ZFAND2A	chr7:1192544-1199855:-	0.37	5.93	9.13E-9	Longevity;Endometriosis	
OV	cis	1	rs1028449	chr14:35512995	KIAA0391	chr14:35591776-35786673:+	0.37	4.07	6.14E-5	Atopic dermatitis	
OV	cis	1	rs1036554	chr2:86236099	LOC90784	chr2:86247339-86250991:-	-0.65	-4.95	1.28E-6	Response to methylphenidate treatment in attention-deficit/hyperactivity disorder (blood pressure)	
OV	cis	1	rs1039664	chr7:65449716	CCT6P1	chr7:65216092-65228661:+	0.37	4.53	8.77E-6	Diabetic kidney disease	
OV	cis	1	rs10403249	chr19:18604942	SSBP4	chr19:18530221-18545371:+	-0.32	-4.16	4.2E-5	Breast cancer	
OV	cis	1	rs10405636	chr19:18538742	SSBP4	chr19:18530221-18545371:+	-0.34	-4.38	1.69E-5	Breast cancer	
OV	cis	1	rs10409483	chr19:18590223	SSBP4	chr19:18530221-18545371:+	-0.34	-4.39	1.58E-5	Breast cancer	
OV	cis	1	rs10409505	chr19:18590251	SSBP4	chr19:18530221-18545371:+	-0.34	-4.39	1.58E-5	Breast cancer	
OV	cis	1	rs10411009	chr19:18606266	SSBP4	chr19:18530221-18545371:+	-0.3	-3.87	0.000138	Breast cancer	
OV	cis	1	rs10413237	chr19:18548249	SSBP4	chr19:18530221-18545371:+	-0.34	-4.23	3.24E-5	Breast cancer	
OV	cis	1	rs10421887	chr19:44294849	LYPD5	chr19:44300080-44324808:-	0.28	4.2	3.59E-5	Breast cancer	
OV	cis	1	rs10421887	chr19:44294849	ZNF155	chr19:44488355-44502477:+	0.26	3.87	0.000134	Breast cancer	
OV	cis	1	rs10425982	chr19:18586519	SSBP4	chr19:18530221-18545371:+	-0.32	-4.03	7.32E-5	Breast cancer	
OV	cis	1	rs10427083	chr19:18550276	SSBP4	chr19:18530221-18545371:+	-0.34	-4.32	2.14E-5	Breast cancer	
OV	cis	1	rs10431505	chr12:58178589	FAM119B	chr12:58166383-58176323:+	0.34	4.95	1.3E-6	Multiple sclerosis	
OV	cis	1	rs10431505	chr12:58178589	TSFM	chr12:58176536-58191367:+	-0.33	-5.79	1.94E-8	Multiple sclerosis	
OV	cis	1	rs1043806	chr1:147229299	ACP6	chr1:147119168-147142634:-	-0.36	-4.02	7.43E-5	Cognitive performance	
OV	cis	1	rs10440301	chr4:17663199	LAP3	chr4:17578927-17609590:+	-0.27	-4.64	5.42E-6	Parasitemia in Tripanosoma cruzi seropositivity	
OV	cis	1	rs10442	chr19:18545341	SSBP4	chr19:18530221-18545371:+	-0.34	-4.32	2.14E-5	Breast cancer	
OV	cis	1	rs1044717	chr1:45976587	CCDC163P	chr1:45960581-45965646:-	-1.01	-17.37	3.28E-46	Homocysteine levels	
OV	cis	1	rs1044717	chr1:45976587	MMACHC	chr1:45965856-45976737:+	-0.32	-4.29	2.47E-5	Homocysteine levels	
OV	cis	1	rs10454142	chr2:48646399	KLRAQ1	chr2:48667908-48742524:+	0.31	4.42	1.43E-5	Sex hormone-binding globulin levels	
OV	cis	1	rs10455158	chr6:86672825	SNHG5	chr6:86386726-86388451:-	-0.65	-10.9	2.92E-23	Response to antipsychotic treatment	
OV	cis	1	rs1045531	chr8:143763547	LY6K	chr8:143781529-143785582:+	0.29	3.96	9.46E-5	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
OV	cis	1	rs1045531	chr8:143763547	PSCA	chr8:143761875-143764142:+	0.28	4.33	2.09E-5	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
OV	cis	1	rs10455449	chr6:86592226	SNHG5	chr6:86386726-86388451:-	-0.67	-10.76	8.69E-23	Response to antipsychotic treatment	
OV	cis	1	rs10455455	chr6:86670214	SNHG5	chr6:86386726-86388451:-	-0.69	-11.46	3.7E-25	Response to antipsychotic treatment	
OV	cis	1	rs10455456	chr6:86670322	SNHG5	chr6:86386726-86388451:-	-0.66	-11	1.35E-23	Response to antipsychotic treatment	
OV	cis	1	rs1045547	chr8:143763757	LY6K	chr8:143781529-143785582:+	0.29	3.96	9.46E-5	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
OV	cis	1	rs1045547	chr8:143763757	PSCA	chr8:143761875-143764142:+	0.28	4.33	2.09E-5	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
OV	cis	1	rs1045574	chr8:143763958	LY6K	chr8:143781529-143785582:+	0.32	4.33	2.07E-5	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
OV	cis	1	rs1045605	chr8:143764101	LY6K	chr8:143781529-143785582:+	0.3	4.16	4.28E-5	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
OV	cis	1	rs1045605	chr8:143764101	PSCA	chr8:143761875-143764142:+	0.28	4.45	1.23E-5	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
OV	cis	1	rs10456622	chr6:49396453	MUT	chr6:49398994-49431031:-	0.3	4.59	6.58E-6	Folate pathway vitamin levels	
OV	cis	1	rs1046073	chr20:25281333	ABHD12	chr20:25275380-25371477:-	0.41	5.96	7.46E-9	Liver enzyme levels (alkaline phosphatase)	
OV	cis	1	rs1046073	chr20:25281333	FAM182B	chr20:25744102-25848786:-	0.32	4.87	1.92E-6	Liver enzyme levels (alkaline phosphatase)	
OV	cis	1	rs10461617	chr5:56104308	C5orf35	chr5:56205103-56213010:+	0.68	9.12	1.57E-17	Type 2 diabetes	
OV	cis	1	rs10470686	chr3:48449956	TREX1	chr3:48501186-48509043:+	-0.28	-5.38	1.62E-7	Longevity	
OV	cis	1	rs1047171	chr20:25428786	ABHD12	chr20:25275380-25371477:-	0.41	6.1	3.53E-9	Liver enzyme levels (alkaline phosphatase)	
OV	cis	1	rs1047171	chr20:25428786	FAM182B	chr20:25744102-25848786:-	0.33	5.1	6.36E-7	Liver enzyme levels (alkaline phosphatase)	
OV	cis	1	rs10489249	chr1:171714521	VAMP4	chr1:171669298-171711214:-	0.41	5.12	5.71E-7	Hippocampal atrophy	
OV	cis	1	rs10489251	chr1:171717534	VAMP4	chr1:171669298-171711214:-	0.42	5.14	5.21E-7	Hippocampal atrophy	
OV	cis	1	rs10494874	chr1:205754688	PM20D1	chr1:205797154-205819245:-	-0.32	-3.95	0.000101	Prostate-specific antigen levels	
OV	cis	1	rs10498958	chr6:86649705	SNHG5	chr6:86386726-86388451:-	0.69	11.36	8.08E-25	Response to antipsychotic treatment	
OV	cis	1	rs10509744	chr10:102271579	SEC31B	chr10:102246403-102289636:-	-0.3	-4.52	9.11E-6	Palmitoleic acid (16:1n-7) plasma levels	
OV	cis	1	rs10510761	chr3:52965255	SFMBT1	chr3:52938628-53080070:-	0.56	5.34	1.98E-7	Immune reponse to smallpox (secreted IL-2)	
OV	cis	1	rs10514604	chr16:84446384	CRISPLD2	chr16:84853587-84943116:+	-0.18	-4.09	5.62E-5	Attention deficit hyperactivity disorder	
OV	cis	1	rs1052501	chr3:41925398	ULK4	chr3:41288091-42003660:-	-0.61	-8.09	1.89E-14	Diastolic blood pressure	
OV	cis	1	rs1052676	chr1:171673054	VAMP4	chr1:171669298-171711214:-	0.38	4.65	5.23E-6	Hippocampal atrophy	
OV	cis	1	rs1054399	chr10:102312565	SEC31B	chr10:102246403-102289636:-	-0.28	-4.03	7.1E-5	Palmitoleic acid (16:1n-7) plasma levels	
OV	cis	1	rs1055583	chr10:50226334	PARG	chr10:51026327-51729967:-	-0.32	-3.93	0.000109	Migraine with aura	
OV	cis	1	rs10736426	chr1:45984353	CCDC163P	chr1:45960581-45965646:-	0.89	14.89	3.1E-37	Homocysteine levels	
OV	cis	1	rs10736426	chr1:45984353	MMACHC	chr1:45965856-45976737:+	0.3	4.33	2.05E-5	Homocysteine levels	
OV	cis	1	rs10747783	chr12:58176614	FAM119B	chr12:58166383-58176323:+	0.35	5.13	5.4E-7	Multiple sclerosis	
OV	cis	1	rs10747783	chr12:58176614	TSFM	chr12:58176536-58191367:+	-0.35	-6.03	5.18E-9	Multiple sclerosis	
OV	cis	1	rs10749860	chr1:46328210	CCDC163P	chr1:45960581-45965646:-	-0.46	-6.93	2.94E-11	Body mass index	
OV	cis	1	rs10758892	chr9:7734250	C9orf123	chr9:7796493-7799799:-	-0.33	-3.86	0.000144	Myopia (pathological)	
OV	cis	1	rs10760118	chr9:123641616	LOC253039	chr9:123605320-123616644:+	-0.29	-4.3	2.37E-5	Rheumatoid arthritis	
OV	cis	1	rs10766969	chr11:22849952	SVIP	chr11:22843600-22851382:-	-0.29	-4.38	1.69E-5	Dialysis-related mortality	
OV	cis	1	rs1077889	chr20:25267893	ABHD12	chr20:25275380-25371477:-	0.41	5.98	7.02E-9	Liver enzyme levels (alkaline phosphatase)	
OV	cis	1	rs1077889	chr20:25267893	FAM182B	chr20:25744102-25848786:-	0.32	4.87	1.89E-6	Liver enzyme levels (alkaline phosphatase)	
OV	cis	1	rs10783847	chr12:58196447	FAM119B	chr12:58166383-58176323:+	0.35	5.16	4.69E-7	Multiple sclerosis	
OV	cis	1	rs10783847	chr12:58196447	TSFM	chr12:58176536-58191367:+	-0.35	-5.99	6.48E-9	Multiple sclerosis	
OV	cis	1	rs10783848	chr12:58196528	FAM119B	chr12:58166383-58176323:+	0.35	5.16	4.69E-7	Multiple sclerosis	
OV	cis	1	rs10783848	chr12:58196528	TSFM	chr12:58176536-58191367:+	-0.35	-5.99	6.48E-9	Multiple sclerosis	
OV	cis	1	rs10786596	chr10:102282126	SEC31B	chr10:102246403-102289636:-	-0.3	-4.51	9.41E-6	Palmitoleic acid (16:1n-7) plasma levels	
OV	cis	1	rs10786597	chr10:102291287	SEC31B	chr10:102246403-102289636:-	-0.27	-4.11	5.17E-5	Palmitoleic acid (16:1n-7) plasma levels	
OV	cis	1	rs10786598	chr10:102291579	SEC31B	chr10:102246403-102289636:-	-0.27	-4.11	5.17E-5	Palmitoleic acid (16:1n-7) plasma levels	
OV	cis	1	rs10789475	chr1:46304177	CCDC163P	chr1:45960581-45965646:-	-0.47	-7.02	1.75E-11	Body mass index	
OV	cis	1	rs10789481	chr1:46383583	CCDC163P	chr1:45960581-45965646:-	-0.47	-6.97	2.25E-11	Body mass index	
OV	cis	1	rs10789487	chr1:46420221	CCDC163P	chr1:45960581-45965646:-	-0.46	-6.95	2.68E-11	Body mass index	
OV	cis	1	rs1078968	chr3:53123486	RFT1	chr3:53122503-53164470:-	-0.34	-4.77	3.0E-6	Height	
OV	cis	1	rs1080267	chr1:169176469	C1orf156	chr1:169761675-169764031:-	0.5	4.18	3.99E-5	QT interval	
OV	cis	1	rs10804632	chr3:134294501	ANAPC13	chr3:134196547-134204865:-	0.39	5.34	1.93E-7	Height	
OV	cis	1	rs10805357	chr4:17652352	LAP3	chr4:17578927-17609590:+	-0.26	-4.6	6.54E-6	Parasitemia in Tripanosoma cruzi seropositivity	
OV	cis	1	rs10805358	chr4:17652450	LAP3	chr4:17578927-17609590:+	-0.25	-4.27	2.63E-5	Parasitemia in Tripanosoma cruzi seropositivity	
OV	cis	1	rs1080698	chr10:102295114	SEC31B	chr10:102246403-102289636:-	-0.28	-4.21	3.39E-5	Palmitoleic acid (16:1n-7) plasma levels	
OV	cis	1	rs10818480	chr9:123643170	LOC253039	chr9:123605320-123616644:+	-0.27	-3.98	8.75E-5	Rheumatoid arthritis	
OV	cis	1	rs10833824	chr11:22847485	SVIP	chr11:22843600-22851382:-	-0.33	-5.16	4.78E-7	Dialysis-related mortality	
OV	cis	1	rs10833825	chr11:22850753	SVIP	chr11:22843600-22851382:-	-0.27	-3.98	8.79E-5	Dialysis-related mortality	
OV	cis	1	rs1085243	chr1:46544768	CCDC163P	chr1:45960581-45965646:-	-0.48	-7.16	7.23E-12	Body mass index	
OV	cis	1	rs1085244	chr1:46563680	CCDC163P	chr1:45960581-45965646:-	-0.47	-7.07	1.28E-11	Body mass index	
OV	cis	1	rs10865914	chr3:41919499	ULK4	chr3:41288091-42003660:-	-0.61	-8.06	2.38E-14	Diastolic blood pressure	
OV	cis	1	rs10877012	chr12:58162085	FAM119B	chr12:58166383-58176323:+	0.36	5.23	3.42E-7	Multiple sclerosis	
OV	cis	1	rs10877012	chr12:58162085	TSFM	chr12:58176536-58191367:+	-0.35	-5.98	6.69E-9	Multiple sclerosis	
OV	cis	1	rs10877013	chr12:58165085	FAM119B	chr12:58166383-58176323:+	0.33	4.88	1.8E-6	Multiple sclerosis	
OV	cis	1	rs10877013	chr12:58165085	TSFM	chr12:58176536-58191367:+	-0.32	-5.49	8.86E-8	Multiple sclerosis	
OV	cis	1	rs10877014	chr12:58167661	FAM119B	chr12:58166383-58176323:+	0.32	4.74	3.5E-6	Multiple sclerosis	
OV	cis	1	rs10877014	chr12:58167661	TSFM	chr12:58176536-58191367:+	-0.33	-5.73	2.57E-8	Multiple sclerosis	
OV	cis	1	rs10877015	chr12:58167788	FAM119B	chr12:58166383-58176323:+	0.35	5.11	5.89E-7	Multiple sclerosis	
OV	cis	1	rs10877015	chr12:58167788	TSFM	chr12:58176536-58191367:+	-0.36	-6.2	2.08E-9	Multiple sclerosis	
OV	cis	1	rs10877019	chr12:58172929	FAM119B	chr12:58166383-58176323:+	-0.4	-5.7	3.1E-8	Multiple sclerosis	
OV	cis	1	rs10877019	chr12:58172929	TSFM	chr12:58176536-58191367:+	0.34	5.61	4.93E-8	Multiple sclerosis	
OV	cis	1	rs10883503	chr10:102275504	SEC31B	chr10:102246403-102289636:-	-0.27	-4.11	5.21E-5	Palmitoleic acid (16:1n-7) plasma levels	
OV	cis	1	rs10883504	chr10:102280687	SEC31B	chr10:102246403-102289636:-	-0.27	-4.11	5.21E-5	Palmitoleic acid (16:1n-7) plasma levels	
OV	cis	1	rs10883505	chr10:102280772	SEC31B	chr10:102246403-102289636:-	-0.27	-4.11	5.17E-5	Palmitoleic acid (16:1n-7) plasma levels	
OV	cis	1	rs10883506	chr10:102289743	SEC31B	chr10:102246403-102289636:-	-0.27	-4.11	5.17E-5	Palmitoleic acid (16:1n-7) plasma levels	
OV	cis	1	rs10883507	chr10:102291275	SEC31B	chr10:102246403-102289636:-	-0.27	-4.11	5.17E-5	Palmitoleic acid (16:1n-7) plasma levels	
OV	cis	1	rs10883508	chr10:102294413	SEC31B	chr10:102246403-102289636:-	-0.28	-4.21	3.51E-5	Palmitoleic acid (16:1n-7) plasma levels	
OV	cis	1	rs10883509	chr10:102296461	SEC31B	chr10:102246403-102289636:-	-0.26	-3.96	9.71E-5	Palmitoleic acid (16:1n-7) plasma levels	
OV	cis	1	rs10883510	chr10:102297018	SEC31B	chr10:102246403-102289636:-	-0.27	-3.89	0.000126	Palmitoleic acid (16:1n-7) plasma levels	
OV	cis	1	rs10883511	chr10:102299407	SEC31B	chr10:102246403-102289636:-	-0.27	-3.97	9.18E-5	Palmitoleic acid (16:1n-7) plasma levels	
OV	cis	1	rs10883512	chr10:102308516	SEC31B	chr10:102246403-102289636:-	-0.28	-4.12	4.98E-5	Palmitoleic acid (16:1n-7) plasma levels	
OV	cis	1	rs10890352	chr1:46283628	CCDC163P	chr1:45960581-45965646:-	-0.47	-7	1.97E-11	Body mass index	
OV	cis	1	rs10890354	chr1:46305347	CCDC163P	chr1:45960581-45965646:-	-0.46	-6.8	6.37E-11	Body mass index	
OV	cis	1	rs10890361	chr1:46346234	CCDC163P	chr1:45960581-45965646:-	-0.38	-5.76	2.29E-8	Body mass index	
OV	cis	1	rs10890363	chr1:46356148	CCDC163P	chr1:45960581-45965646:-	0.44	6.64	1.61E-10	Body mass index	
OV	cis	1	rs10890383	chr1:46588503	CCDC163P	chr1:45960581-45965646:-	-0.47	-6.76	8.35E-11	Body mass index	
OV	cis	1	rs10903	chr1:171673236	VAMP4	chr1:171669298-171711214:-	0.39	4.75	3.28E-6	Hippocampal atrophy	
OV	cis	1	rs10913475	chr1:171650139	VAMP4	chr1:171669298-171711214:-	0.37	4.55	7.87E-6	Hippocampal atrophy	
OV	cis	1	rs10913489	chr1:171653384	VAMP4	chr1:171669298-171711214:-	0.35	4.22	3.3E-5	Hippocampal atrophy	
OV	cis	1	rs10913490	chr1:171653401	VAMP4	chr1:171669298-171711214:-	0.35	4.22	3.3E-5	Hippocampal atrophy	
OV	cis	1	rs10913511	chr1:171668951	VAMP4	chr1:171669298-171711214:-	0.38	4.91	1.55E-6	Hippocampal atrophy	
OV	cis	1	rs10913514	chr1:171670823	VAMP4	chr1:171669298-171711214:-	0.38	4.65	5.23E-6	Hippocampal atrophy	
OV	cis	1	rs10913529	chr1:171679465	VAMP4	chr1:171669298-171711214:-	0.39	4.7	4.07E-6	Hippocampal atrophy	
OV	cis	1	rs10913565	chr1:171706706	VAMP4	chr1:171669298-171711214:-	0.38	4.64	5.47E-6	Hippocampal atrophy	
OV	cis	1	rs10913582	chr1:171715585	VAMP4	chr1:171669298-171711214:-	0.41	5.46	1.06E-7	Hippocampal atrophy	
OV	cis	1	rs10935120	chr3:134233092	ANAPC13	chr3:134196547-134204865:-	-0.37	-5.34	1.9E-7	Height	
OV	cis	1	rs10938353	chr4:44582487	GUF1	chr4:44680433-44702696:+	-0.36	-3.96	9.53E-5	Body mass index	
OV	cis	1	rs10939740	chr4:17617490	LAP3	chr4:17578927-17609590:+	-0.24	-4.14	4.6E-5	Parasitemia in Tripanosoma cruzi seropositivity	
OV	cis	1	rs10939742	chr4:17659936	LAP3	chr4:17578927-17609590:+	-0.27	-4.71	3.99E-6	Parasitemia in Tripanosoma cruzi seropositivity	
OV	cis	1	rs10939743	chr4:17662731	LAP3	chr4:17578927-17609590:+	-0.26	-4.56	7.62E-6	Parasitemia in Tripanosoma cruzi seropositivity	
OV	cis	1	rs10939744	chr4:17664473	LAP3	chr4:17578927-17609590:+	-0.26	-4.55	8.16E-6	Parasitemia in Tripanosoma cruzi seropositivity	
OV	cis	1	rs10944161	chr6:86630376	SNHG5	chr6:86386726-86388451:-	-0.65	-11.02	1.16E-23	Response to antipsychotic treatment	
OV	cis	1	rs10944169	chr6:86683036	SNHG5	chr6:86386726-86388451:-	-0.66	-10.52	5.36E-22	Response to antipsychotic treatment	
OV	cis	1	rs10944170	chr6:86685469	SNHG5	chr6:86386726-86388451:-	-0.66	-11.11	5.77E-24	Response to antipsychotic treatment	
OV	cis	1	rs10966	chr20:25282944	ABHD12	chr20:25275380-25371477:-	0.41	5.99	6.6E-9	Liver enzyme levels (alkaline phosphatase)	
OV	cis	1	rs10966	chr20:25282944	FAM182B	chr20:25744102-25848786:-	0.33	5.13	5.53E-7	Liver enzyme levels (alkaline phosphatase)	
OV	cis	1	rs10972341	chr9:35141705	ATP8B5P	chr9:35406752-35483026:+	-0.27	-3.99	8.51E-5	Weight	
