cancer.type	eQTL.type	tagSNP	LD	SNP.ID	SNP.position.hg19	Gene.symbol	Gene.position.hg19	Beta	t-stat	P-value	GWAS-Traits	
HNSC	cis	1	rs10023335	chr4:77358987	STBD1	chr4:77172853-77232282:+	-0.25	-5.23	2.56E-7	Creatinine levels	
HNSC	cis	1	rs10027755	chr4:17615954	FAM184B	chr4:17633711-17783135:-	-0.16	-3.96	8.53E-5	Parasitemia in Tripanosoma cruzi seropositivity	
HNSC	cis	1	rs10028351	chr4:71295971	AMTN	chr4:71384298-71398459:+	0.21	3.74	0.000204	Alcoholism (heaviness of drinking)	
HNSC	cis	1	rs10030019	chr4:106998448	TBCK	chr4:106967233-107237861:-	0.27	5.26	2.1E-7	Airflow obstruction	
HNSC	cis	1	rs10032326	chr4:17630717	FAM184B	chr4:17633711-17783135:-	-0.17	-4.04	6.13E-5	Parasitemia in Tripanosoma cruzi seropositivity	
HNSC	cis	1	rs10032326	chr4:17630717	LAP3	chr4:17578927-17609590:+	-0.15	-3.85	0.000134	Parasitemia in Tripanosoma cruzi seropositivity	
HNSC	cis	1	rs10035646	chr5:115534974	COMMD10	chr5:115420727-115628978:+	0.37	4.44	1.1E-5	Asthma or chronic obstructive pulmonary disease	
HNSC	cis	1	rs10036292	chr5:115595871	COMMD10	chr5:115420727-115628978:+	0.32	3.75	0.000197	Asthma or chronic obstructive pulmonary disease	
HNSC	cis	1	rs1003719	chr21:38491095	PIGP	chr21:38437664-38445458:-	-0.42	-8.82	2.01E-17	Eye color traits	
HNSC	cis	1	rs10037872	chr5:82439920	XRCC4	chr5:82373317-82649577:+	-0.2	-4.02	6.74E-5	Hypertension	
HNSC	cis	1	rs10041402	chr5:90738948	LOC100129716	chr5:90676164-90716531:+	0.3	4.35	1.64E-5	Smoking behavior	
HNSC	cis	1	rs10042278	chr5:115532928	COMMD10	chr5:115420727-115628978:+	0.37	4.44	1.1E-5	Asthma or chronic obstructive pulmonary disease	
HNSC	cis	1	rs10042854	chr5:82439695	XRCC4	chr5:82373317-82649577:+	0.24	4.83	1.82E-6	Hypertension	
HNSC	cis	1	rs10043018	chr5:82434317	XRCC4	chr5:82373317-82649577:+	-0.2	-3.89	0.000114	Hypertension	
HNSC	cis	1	rs10043228	chr5:115597048	COMMD10	chr5:115420727-115628978:+	0.32	3.75	0.000197	Asthma or chronic obstructive pulmonary disease	
HNSC	cis	1	rs10051747	chr5:56083289	C5orf35	chr5:56205103-56213010:+	0.82	13.96	1.48E-37	Type 2 diabetes	
HNSC	cis	1	rs10051804	chr5:150226424	LOC134466	chr5:150310000-150326146:-	0.36	4.94	1.09E-6	Crohn's disease	
HNSC	cis	1	rs10051924	chr5:150226639	LOC134466	chr5:150310000-150326146:-	0.36	4.94	1.09E-6	Crohn's disease	
HNSC	cis	1	rs1005224	chr14:76173860	TTLL5	chr14:76127621-76421421:+	0.22	4.76	2.6E-6	Large artery stroke	
HNSC	cis	1	rs10052993	chr5:131969279	SLC22A4	chr5:131630145-131679897:+	0.2	3.78	0.000173	Asthma (childhood onset)	
HNSC	cis	1	rs10053750	chr5:150270051	LOC134466	chr5:150310000-150326146:-	0.35	4.87	1.53E-6	Crohn's disease	
HNSC	cis	1	rs10055844	chr5:82437095	XRCC4	chr5:82373317-82649577:+	-0.2	-3.91	0.000105	Hypertension	
HNSC	cis	1	rs10055948	chr5:82439256	XRCC4	chr5:82373317-82649577:+	-0.2	-3.9	0.000109	Hypertension	
HNSC	cis	1	rs10058025	chr5:90689052	LOC100129716	chr5:90676164-90716531:+	0.28	3.91	0.000104	Smoking behavior	
HNSC	cis	1	rs10058821	chr5:150226385	LOC134466	chr5:150310000-150326146:-	0.36	4.94	1.09E-6	Crohn's disease	
HNSC	cis	1	rs10058943	chr5:150226586	LOC134466	chr5:150310000-150326146:-	0.36	4.94	1.09E-6	Crohn's disease	
HNSC	cis	1	rs10059163	chr5:90742444	LOC100129716	chr5:90676164-90716531:+	0.3	4.37	1.52E-5	Smoking behavior	
HNSC	cis	1	rs10061521	chr5:82429755	XRCC4	chr5:82373317-82649577:+	-0.2	-3.88	0.000118	Hypertension	
HNSC	cis	1	rs10062350	chr5:115453497	COMMD10	chr5:115420727-115628978:+	0.36	3.98	7.98E-5	Asthma or chronic obstructive pulmonary disease	
HNSC	cis	1	rs10065172	chr5:150227998	LOC134466	chr5:150310000-150326146:-	0.37	5.14	3.9E-7	Crohn's disease	
HNSC	cis	1	rs10066259	chr5:115451892	COMMD10	chr5:115420727-115628978:+	0.36	4.43	1.16E-5	Asthma or chronic obstructive pulmonary disease	
HNSC	cis	1	rs1006722	chr4:17618713	FAM184B	chr4:17633711-17783135:-	0.15	3.71	0.000234	Parasitemia in Tripanosoma cruzi seropositivity	
HNSC	cis	1	rs10067439	chr5:82432093	XRCC4	chr5:82373317-82649577:+	-0.2	-3.88	0.000119	Hypertension	
HNSC	cis	1	rs10069402	chr5:82429595	XRCC4	chr5:82373317-82649577:+	-0.2	-3.91	0.000107	Hypertension	
HNSC	cis	1	rs10073364	chr5:115592582	COMMD10	chr5:115420727-115628978:+	0.32	3.75	0.000197	Asthma or chronic obstructive pulmonary disease	
HNSC	cis	1	rs10073935	chr5:90742188	LOC100129716	chr5:90676164-90716531:+	0.3	4.37	1.52E-5	Smoking behavior	
HNSC	cis	1	rs10076000	chr5:82457448	XRCC4	chr5:82373317-82649577:+	-0.2	-3.94	9.29E-5	Hypertension	
HNSC	cis	1	rs10076271	chr5:82429694	XRCC4	chr5:82373317-82649577:+	-0.2	-3.88	0.000118	Hypertension	
HNSC	cis	1	rs10076274	chr5:82429727	XRCC4	chr5:82373317-82649577:+	-0.2	-3.88	0.000118	Hypertension	
HNSC	cis	1	rs10076701	chr5:131596419	SLC22A5	chr5:131705401-131731302:+	-0.29	-5.65	2.71E-8	Blood metabolite levels	
HNSC	cis	1	rs10077862	chr5:82437141	XRCC4	chr5:82373317-82649577:+	-0.2	-3.91	0.000105	Hypertension	
HNSC	cis	1	rs10078	chr5:438102	C5orf55	chr5:441645-443258:-	0.31	5.27	2.06E-7	Fat distribution (HIV)	
HNSC	cis	1	rs10079394	chr5:115600919	COMMD10	chr5:115420727-115628978:+	0.32	3.75	0.000198	Asthma or chronic obstructive pulmonary disease	
HNSC	cis	1	rs10080429	chr6:109738106	AKD1	chr6:109814059-110012415:-	-0.21	-4.29	2.11E-5	Height	
HNSC	cis	1	rs10080429	chr6:109738106	SMPD2	chr6:109761931-109765121:+	0.28	5.85	8.92E-9	Height	
HNSC	cis	1	rs1008374	chr4:17683219	FAM184B	chr4:17633711-17783135:-	-0.16	-3.78	0.000173	Parasitemia in Tripanosoma cruzi seropositivity	
HNSC	cis	1	rs10084773	chr4:108922798	HADH	chr4:108910940-108956330:+	-0.28	-4.06	5.75E-5	Amyotrophic lateral sclerosis (sporadic)	
HNSC	cis	1	rs10086541	chr8:96033950	C8orf38	chr8:95908040-96088396:+	-0.27	-4.34	1.74E-5	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
HNSC	cis	1	rs10088439	chr8:8576699	FLJ10661	chr8:8086092-8102386:+	0.25	4.19	3.24E-5	Obesity-related traits	
HNSC	cis	1	rs1009051	chr3:49521549	AMT	chr3:49454212-49460012:-	0.17	3.83	0.000145	Menarche (age at onset)	
HNSC	cis	1	rs10092003	chr8:96036422	C8orf38	chr8:95908040-96088396:+	-0.32	-4.86	1.58E-6	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
HNSC	cis	1	rs10093594	chr8:96033236	C8orf38	chr8:95908040-96088396:+	0.27	4.11	4.65E-5	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
HNSC	cis	1	rs10095733	chr8:8574646	FLJ10661	chr8:8086092-8102386:+	0.24	4.13	4.21E-5	Obesity-related traits	
HNSC	cis	1	rs10096455	chr8:96041250	C8orf38	chr8:95908040-96088396:+	-0.33	-5.14	3.95E-7	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
HNSC	cis	1	rs10097930	chr8:96025735	C8orf38	chr8:95908040-96088396:+	-0.28	-4.47	9.53E-6	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
HNSC	cis	1	rs10098197	chr8:96042890	C8orf38	chr8:95908040-96088396:+	-0.34	-5.18	3.27E-7	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
HNSC	cis	1	rs10098234	chr8:8576692	FLJ10661	chr8:8086092-8102386:+	0.26	4.4	1.31E-5	Obesity-related traits	
HNSC	cis	1	rs10098453	chr8:96029756	C8orf38	chr8:95908040-96088396:+	0.3	4.53	7.42E-6	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
HNSC	cis	1	rs1009977	chr14:55603002	KIAA0831	chr14:55833110-55878576:-	-0.22	-4.05	5.86E-5	Protein biomarker	
HNSC	cis	1	rs10100089	chr8:96025093	C8orf38	chr8:95908040-96088396:+	-0.29	-4.49	8.96E-6	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
HNSC	cis	1	rs10100842	chr8:96025903	C8orf38	chr8:95908040-96088396:+	-0.28	-4.36	1.56E-5	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
HNSC	cis	1	rs1010117	chr20:23608421	CST1	chr20:23728191-23731574:-	0.33	5.17	3.43E-7	Chronic kidney disease	
HNSC	cis	1	rs1010117	chr20:23608421	CST4	chr20:23666277-23669662:-	0.26	4.26	2.43E-5	Chronic kidney disease	
HNSC	cis	1	rs10103769	chr8:8573036	FLJ10661	chr8:8086092-8102386:+	0.27	4.48	9.21E-6	Obesity-related traits	
HNSC	cis	1	rs10103841	chr8:96025904	C8orf38	chr8:95908040-96088396:+	-0.28	-4.36	1.56E-5	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
HNSC	cis	1	rs1010447	chr1:11269796	DFFA	chr1:10520605-10532613:-	0.2	3.84	0.000137	Body mass index	
HNSC	cis	1	rs1010447	chr1:11269796	PEX14	chr1:10535003-10690813:+	0.17	4.01	6.97E-5	Body mass index	
HNSC	cis	1	rs10106491	chr8:96038959	C8orf38	chr8:95908040-96088396:+	-0.34	-5.19	3.07E-7	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
HNSC	cis	1	rs10109812	chr8:41524899	ZMAT4	chr8:40388116-40755343:-	-0.19	-3.81	0.000157	Type 2 diabetes	
HNSC	cis	1	rs10110591	chr8:8576608	FLJ10661	chr8:8086092-8102386:+	-0.23	-4	7.16E-5	Obesity-related traits	
HNSC	cis	1	rs10110635	chr8:96025069	C8orf38	chr8:95908040-96088396:+	-0.29	-4.46	1.0E-5	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
HNSC	cis	1	rs10111300	chr8:96025631	C8orf38	chr8:95908040-96088396:+	-0.28	-4.36	1.56E-5	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
HNSC	cis	1	rs10112230	chr8:96038072	C8orf38	chr8:95908040-96088396:+	-0.34	-5.19	3.07E-7	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
HNSC	cis	1	rs10113545	chr8:96029707	C8orf38	chr8:95908040-96088396:+	-0.29	-4.4	1.33E-5	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
HNSC	cis	1	rs10119076	chr9:21665604	CDKN2BAS	chr9:21994790-22121091:+	-0.22	-3.73	0.000218	Gut microbiome composition (winter)	
HNSC	cis	1	rs10119803	chr9:21666066	CDKN2BAS	chr9:21994790-22121091:+	-0.26	-4.63	4.63E-6	Gut microbiome composition (winter)	
HNSC	cis	1	rs1012376	chr14:65294790	CHURC1	chr14:65381140-65411309:+	0.38	4.13	4.27E-5	Daytime sleep phenotypes	
HNSC	cis	1	rs10136440	chr14:104397367	TDRD9	chr14:104394817-104519002:+	-0.35	-5.71	1.97E-8	Bipolar disorder	
HNSC	cis	1	rs10136948	chr14:75511075	MLH3	chr14:75480467-75518235:-	0.32	6.61	1.02E-10	Height	
HNSC	cis	1	rs10138183	chr14:75615227	MLH3	chr14:75480467-75518235:-	0.3	6.26	8.4E-10	Height	
HNSC	cis	1	rs10138763	chr14:88457402	GPR65	chr14:88471496-88478414:+	0.13	3.97	8.28E-5	Crohn's disease;Ulcerative colitis;Inflammatory bowel disease	
HNSC	cis	1	rs10140433	chr14:74659989	LIN52	chr14:74551656-74667117:+	-0.3	-8.1	4.21E-15	Common traits (Other)	
HNSC	cis	1	rs10140851	chr14:75512612	MLH3	chr14:75480467-75518235:-	0.31	6.55	1.46E-10	Height	
HNSC	cis	1	rs10142626	chr14:75555636	MLH3	chr14:75480467-75518235:-	0.29	5.89	7.04E-9	Height	
HNSC	cis	1	rs10142865	chr14:75555624	MLH3	chr14:75480467-75518235:-	0.29	5.89	7.04E-9	Height	
HNSC	cis	1	rs10143132	chr14:75525850	MLH3	chr14:75480467-75518235:-	0.31	6.43	2.98E-10	Height	
HNSC	cis	1	rs10144220	chr14:74647904	LIN52	chr14:74551656-74667117:+	-0.3	-8.39	5.17E-16	Common traits (Other)	
HNSC	cis	1	rs10146482	chr14:75574087	MLH3	chr14:75480467-75518235:-	0.3	6.26	8.58E-10	Height	
HNSC	cis	1	rs10149435	chr14:55627489	KIAA0831	chr14:55833110-55878576:-	-0.24	-4.33	1.85E-5	Protein biomarker	
HNSC	cis	1	rs10149651	chr14:104394440	TDRD9	chr14:104394817-104519002:+	-0.32	-5.32	1.58E-7	Bipolar disorder	
HNSC	cis	1	rs10149880	chr14:75633008	MLH3	chr14:75480467-75518235:-	-0.29	-6.02	3.37E-9	Height	
HNSC	cis	1	rs10150201	chr14:74649157	LIN52	chr14:74551656-74667117:+	-0.3	-8.34	7.35E-16	Common traits (Other)	
HNSC	cis	1	rs10155014	chr3:49432321	AMT	chr3:49454212-49460012:-	0.17	3.95	9.13E-5	Menarche (age at onset)	
HNSC	cis	1	rs10157597	chr1:45990278	CCDC163P	chr1:45960581-45965646:-	-0.7	-18.51	1.74E-58	Homocysteine levels	
HNSC	cis	1	rs10157597	chr1:45990278	MMACHC	chr1:45965856-45976737:+	-0.21	-4.18	3.43E-5	Homocysteine levels	
HNSC	cis	1	rs10164319	chr19:18569833	SSBP4	chr19:18530221-18545371:+	-0.19	-4.4	1.33E-5	Breast cancer	
HNSC	cis	1	rs10164323	chr19:18569492	SSBP4	chr19:18530221-18545371:+	-0.21	-4.87	1.51E-6	Breast cancer	
HNSC	cis	1	rs10165561	chr2:234172915	ATG16L1	chr2:234160217-234204319:+	0.28	4.94	1.08E-6	Crohn's disease	
HNSC	cis	1	rs10169714	chr2:73808773	ALMS1P	chr2:73872046-73912692:+	0.25	4.16	3.68E-5	Metabolite levels	
HNSC	cis	1	rs10175180	chr2:73673123	ALMS1P	chr2:73872046-73912692:+	0.26	4.41	1.26E-5	Metabolite levels	
HNSC	cis	1	rs10178409	chr2:73855507	ALMS1P	chr2:73872046-73912692:+	0.23	3.8	0.000161	Urinary metabolites	
HNSC	cis	1	rs10178982	chr2:202227640	CASP8	chr2:202098166-202152434:+	0.19	3.98	8.03E-5	Basal cell carcinoma	
HNSC	cis	1	rs10178982	chr2:202227640	PPIL3	chr2:201735680-201753999:-	-0.19	-4.04	6.28E-5	Basal cell carcinoma	
HNSC	cis	1	rs10179134	chr2:73637519	ALMS1P	chr2:73872046-73912692:+	0.24	4.05	6.03E-5	Metabolite levels	
HNSC	cis	1	rs1018184	chr6:86648475	SNHG5	chr6:86386726-86388451:-	0.6	13.59	6.01E-36	Response to antipsychotic treatment	
HNSC	cis	1	rs10184268	chr2:73627044	ALMS1P	chr2:73872046-73912692:+	0.25	4.27	2.35E-5	Metabolite levels	
HNSC	cis	1	rs10186501	chr2:73697844	ALMS1P	chr2:73872046-73912692:+	0.26	4.46	1.03E-5	Metabolite levels	
HNSC	cis	1	rs10187192	chr2:73713500	ALMS1P	chr2:73872046-73912692:+	0.24	3.87	0.000123	Metabolite levels	
HNSC	cis	1	rs10187416	chr2:73713741	ALMS1P	chr2:73872046-73912692:+	0.26	4.29	2.13E-5	Metabolite levels	
HNSC	cis	1	rs10187501	chr2:165532454	SLC38A11	chr2:165754812-165812035:-	0.22	4.24	2.65E-5	circulating leptin levels;circulating leptin levels adjusted for BMI;Body fat percentage	
HNSC	cis	1	rs1018836	chr8:91570362	LRRC69	chr8:92114847-92231464:+	-0.22	-4.11	4.55E-5	Ejection fraction in Tripanosoma cruzi seropositivity	
HNSC	cis	1	rs10189574	chr2:73698518	ALMS1P	chr2:73872046-73912692:+	0.26	4.34	1.77E-5	Metabolite levels	
HNSC	cis	1	rs10189996	chr2:240908800	NDUFA10	chr2:240900158-240964798:-	0.21	3.79	0.000166	Odorant perception (isobutyraldehyde)	
HNSC	cis	1	rs10190219	chr2:73658331	ALMS1P	chr2:73872046-73912692:+	0.25	4.17	3.66E-5	Metabolite levels	
HNSC	cis	1	rs10193373	chr2:281886	SH3YL1	chr2:218138-264810:-	-0.66	-12.79	1.55E-32	Spherical equivalent (joint main effects and education interaction)	
HNSC	cis	1	rs10193610	chr2:240940618	NDUFA10	chr2:240900158-240964798:-	0.2	3.71	0.000229	Odorant perception (isobutyraldehyde)	
HNSC	cis	1	rs10193972	chr2:73717656	ALMS1P	chr2:73872046-73912692:+	0.27	4.54	7.23E-6	Metabolite levels	
HNSC	cis	1	rs10205487	chr2:70151471	GMCL1	chr2:70056818-70106727:+	-0.12	-3.84	0.000141	Carotid plaque burden (smoking interaction)	
HNSC	cis	1	rs10206231	chr2:202229225	CASP8	chr2:202098166-202152434:+	0.19	3.97	8.19E-5	Basal cell carcinoma	
HNSC	cis	1	rs10206231	chr2:202229225	PPIL3	chr2:201735680-201753999:-	-0.18	-3.72	0.000219	Basal cell carcinoma	
HNSC	cis	1	rs10207220	chr2:73785046	ALMS1P	chr2:73872046-73912692:+	0.25	4.15	3.84E-5	Metabolite levels	
HNSC	cis	1	rs10209928	chr2:108863898	SULT1C2	chr2:108905095-108926370:+	0.29	4.8	2.13E-6	Blood pressure	
HNSC	cis	1	rs10214634	chr6:26564582	BTN2A3	chr6:26422317-26431927:+	0.16	3.74	0.00021	Educational attainment	
HNSC	cis	1	rs10214634	chr6:26564582	BTN3A2	chr6:26365398-26378546:+	0.18	4.19	3.28E-5	Educational attainment	
HNSC	cis	1	rs10215948	chr7:65747786	NCRNA00174	chr7:65841032-65865395:-	0.73	15.43	4.24E-44	Aortic root size	
HNSC	cis	1	rs10215948	chr7:65747786	TYW1	chr7:66461817-66704496:+	-0.2	-3.73	0.00021	Aortic root size	
HNSC	cis	1	rs10216533	chr8:143763690	LOC100133669	chr8:144063448-144099807:-	0.2	4	7.42E-5	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
HNSC	cis	1	rs10216533	chr8:143763690	LY6K	chr8:143781529-143785582:+	0.33	7.36	7.99E-13	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
HNSC	cis	1	rs10216533	chr8:143763690	PSCA	chr8:143761875-143764142:+	0.42	10.25	1.83E-22	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
HNSC	cis	1	rs10218795	chr1:145416056	NOTCH2NL	chr1:145209111-145295525:+	0.75	8.23	1.68E-15	Coronary heart disease	
HNSC	cis	1	rs10220572	chr14:88464887	GPR65	chr14:88471496-88478414:+	0.12	3.72	0.00022	Crohn's disease;Ulcerative colitis;Inflammatory bowel disease	
HNSC	cis	1	rs10228845	chr7:21583617	DNAH11	chr7:21582833-21941455:+	-0.51	-11.49	3.04E-27	Multiple cancers (lung cancer, gastric cancer, and squamous cell carcinoma)	
HNSC	cis	1	rs10229224	chr7:21583921	DNAH11	chr7:21582833-21941455:+	-0.52	-11.55	1.71E-27	Multiple cancers (lung cancer, gastric cancer, and squamous cell carcinoma)	
HNSC	cis	1	rs10234018	chr7:66146284	NCRNA00174	chr7:65841032-65865395:-	0.56	10.89	6.5E-25	Aortic root size	
HNSC	cis	1	rs10234309	chr7:135311167	PL-5283	chr7:135347221-135378160:+	0.57	8.63	8.26E-17	Paget's disease	
HNSC	cis	1	rs10238520	chr7:3341615	C7orf27	chr7:2577511-2595146:-	0.17	3.9	0.000108	Motion sickness	
HNSC	cis	1	rs10242018	chr7:110929652	IMMP2L	chr7:110303110-111202538:-	0.22	3.94	9.28E-5	Schizophrenia	
HNSC	cis	1	rs10244498	chr7:66116056	NCRNA00174	chr7:65841032-65865395:-	-0.7	-13.92	2.2E-37	Aortic root size	
HNSC	cis	1	rs10244498	chr7:66116056	STAG3L4	chr7:66767616-66786512:+	-0.22	-3.95	9.12E-5	Aortic root size	
HNSC	cis	1	rs10247526	chr7:65780696	NCRNA00174	chr7:65841032-65865395:-	0.46	4.97	9.34E-7	Diabetic kidney disease	
HNSC	cis	1	rs10247526	chr7:65780696	STAG3L4	chr7:66767616-66786512:+	0.4	4.47	9.81E-6	Diabetic kidney disease	
HNSC	cis	1	rs10251155	chr7:97618536	MGC72080	chr7:97503667-97601638:-	0.49	5.36	1.28E-7	Sudden cardiac arrest	
HNSC	cis	1	rs10252765	chr7:66228732	NCRNA00174	chr7:65841032-65865395:-	-0.54	-10.5	2.12E-23	Aortic root size	
HNSC	cis	1	rs10256972	chr7:1039003	ZFAND2A	chr7:1192544-1199855:-	0.35	7.25	1.66E-12	Longevity;Endometriosis	
HNSC	cis	1	rs10257427	chr7:65743208	NCRNA00174	chr7:65841032-65865395:-	0.74	15.49	2.13E-44	Aortic root size	
HNSC	cis	1	rs10274773	chr7:66133578	NCRNA00174	chr7:65841032-65865395:-	0.55	10.95	3.96E-25	Aortic root size	
HNSC	cis	1	rs1027730	chr8:94085539	C8orf83	chr8:93895865-94029901:-	-0.35	-3.99	7.6E-5	Attention deficit hyperactivity disorder	
HNSC	cis	1	rs1028449	chr14:35512995	PPP2R3C	chr14:35554679-35591679:-	0.42	6.92	1.38E-11	Atopic dermatitis	
HNSC	cis	1	rs1029406	chr11:2309580	C11orf21	chr11:2317507-2323143:-	-0.3	-6.18	1.33E-9	Obesity-related traits	
HNSC	cis	1	rs1029407	chr11:2309582	C11orf21	chr11:2317507-2323143:-	-0.3	-6.18	1.33E-9	Obesity-related traits	
HNSC	cis	1	rs1029408	chr11:2309855	C11orf21	chr11:2317507-2323143:-	-0.31	-6.17	1.44E-9	Obesity-related traits	
HNSC	cis	1	rs1030831	chr4:130025037	C4orf33	chr4:130014829-130033842:+	-0.47	-9.66	2.45E-20	Chronic obstructive pulmonary disease (moderate to severe)	
HNSC	cis	1	rs1031902	chr5:82448127	XRCC4	chr5:82373317-82649577:+	-0.21	-4.04	6.08E-5	Hypertension	
HNSC	cis	1	rs1034219	chr1:93022678	EVI5	chr1:92974255-93257961:-	-0.23	-4.27	2.32E-5	Cholesterol, total	
HNSC	cis	1	rs1035142	chr2:202153078	ALS2CR12	chr2:202153148-202222101:-	-0.23	-4.01	7.02E-5	Melanoma;Esophageal squamous cell carcinoma	
HNSC	cis	1	rs1035476	chr5:90745976	LOC100129716	chr5:90676164-90716531:+	0.29	4.04	6.19E-5	Smoking behavior	
HNSC	cis	1	rs1035477	chr5:90743325	LOC100129716	chr5:90676164-90716531:+	0.31	4.47	9.68E-6	Smoking behavior	
HNSC	cis	1	rs1037036	chr17:18764077	ALKBH5	chr17:18086867-18113265:+	0.22	3.88	0.000119	Educational attainment (years of education)	
HNSC	cis	1	rs1037147	chr4:130025873	C4orf33	chr4:130014829-130033842:+	-0.48	-9.69	1.96E-20	Chronic obstructive pulmonary disease (moderate to severe)	
HNSC	cis	1	rs1039664	chr7:65449716	CRCP	chr7:65579805-65619551:+	-0.33	-3.83	0.000143	Diabetic kidney disease	
HNSC	cis	1	rs1039664	chr7:65449716	NCRNA00174	chr7:65841032-65865395:-	-0.43	-4.7	3.42E-6	Diabetic kidney disease	
HNSC	cis	1	rs1040316	chr10:89757173	PAPSS2	chr10:89419476-89507460:+	-0.2	-3.86	0.00013	Type 2 diabetes	
HNSC	cis	1	rs1040317	chr10:89762464	PAPSS2	chr10:89419476-89507460:+	-0.2	-3.87	0.000124	Type 2 diabetes	
HNSC	cis	1	rs10403249	chr19:18604942	SSBP4	chr19:18530221-18545371:+	-0.21	-4.88	1.41E-6	Breast cancer	
HNSC	cis	1	rs10403540	chr19:39204846	LGALS7B	chr19:39279850-39282393:+	0.29	6.51	1.82E-10	Heart rate	
HNSC	cis	1	rs10405457	chr19:44296582	ZNF155	chr19:44488355-44502477:+	-0.23	-4.56	6.41E-6	Breast cancer	
HNSC	cis	1	rs10405636	chr19:18538742	SSBP4	chr19:18530221-18545371:+	-0.21	-4.85	1.64E-6	Breast cancer	
HNSC	cis	1	rs10406778	chr19:39170473	LGALS7B	chr19:39279850-39282393:+	0.26	5.78	1.36E-8	Heart rate	
HNSC	cis	1	rs1040726	chr20:3264267	ITPA	chr20:3190056-3204504:+	-0.18	-3.76	0.000193	IFN-related cytopenia	
HNSC	cis	1	rs10409483	chr19:18590223	SSBP4	chr19:18530221-18545371:+	-0.21	-4.81	2.05E-6	Breast cancer	
HNSC	cis	1	rs10409505	chr19:18590251	SSBP4	chr19:18530221-18545371:+	-0.21	-4.81	2.05E-6	Breast cancer	
HNSC	cis	1	rs10411009	chr19:18606266	SSBP4	chr19:18530221-18545371:+	-0.21	-4.85	1.68E-6	Breast cancer	
HNSC	cis	1	rs10413237	chr19:18548249	SSBP4	chr19:18530221-18545371:+	-0.21	-4.78	2.29E-6	Breast cancer	
HNSC	cis	1	rs10416218	chr19:33599127	GPATCH1	chr19:33571786-33621318:+	0.2	3.81	0.000159	Bone properties (heel)	
