cancer.type	eQTL.type	tagSNP	LD	SNP.ID	SNP.position.hg19	Gene.symbol	Gene.position.hg19	Beta	t-stat	P-value	GWAS-Traits	
SKCM	cis	1	rs11123170	chr2:113978940	LOC654433	chr2:113993107-114024579:+	-0.79	-6.46	8.2E-9	Renal function-related traits (BUN)	
SKCM	cis	1	rs11123170	chr2:113978940	PAX8	chr2:113973575-114036498:-	-0.8	-6.03	5.23E-8	Renal function-related traits (BUN)	
SKCM	cis	1	rs111693873	chr11:55187836	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs1119153	chr11:55324134	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs11227284	chr11:65503224	SNX32	chr11:65601410-65621170:+	0.83	5.29	1.07E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs11227288	chr11:65516588	SNX32	chr11:65601410-65621170:+	0.83	5.29	1.07E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs1125203	chr3:41760895	ULK4	chr3:41288091-42003660:-	0.79	5.07	2.64E-6	Diastolic blood pressure	
SKCM	cis	1	rs113079896	chr11:55196683	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs113732116	chr11:55242946	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs114037190	chr11:55293219	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs115965884	chr22:24594662	SUSD2	chr22:24577444-24585074:+	1.31	6.95	9.77E-10	Amyotrophic lateral sclerosis	
SKCM	cis	1	rs116849536	chr11:55473875	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs116858638	chr11:55184859	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs116868501	chr11:55353720	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs116966729	chr11:55225831	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs116969778	chr11:55213922	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs117067781	chr11:55572932	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs117110854	chr11:55325763	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs117154767	chr11:55356741	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs117189006	chr11:55263160	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs117245504	chr11:55175422	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs117311484	chr11:55224735	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs11739344	chr5:56111087	C5orf35	chr5:56205103-56213010:+	0.79	5.23	1.4E-6	Type 2 diabetes	
SKCM	cis	1	rs117427130	chr11:55189935	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs117533468	chr11:55293193	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs11758849	chr6:86708262	SNHG5	chr6:86386726-86388451:-	-0.55	-4.99	3.54E-6	Response to antipsychotic treatment	
SKCM	cis	1	rs11759855	chr6:86610841	SNHG5	chr6:86386726-86388451:-	-0.55	-5.23	1.41E-6	Response to antipsychotic treatment	
SKCM	cis	1	rs117619703	chr11:55187799	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs117788647	chr11:55187201	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs117803056	chr11:55177266	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs117904544	chr11:55279095	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs117907570	chr6:86601283	SNHG5	chr6:86386726-86388451:-	-0.56	-5.58	3.42E-7	Response to antipsychotic treatment	
SKCM	cis	1	rs117999297	chr11:55164192	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs118079991	chr11:55347493	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs118121544	chr11:55263793	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs11819957	chr11:55304262	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs11820245	chr11:55240895	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs11820246	chr11:55240901	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs11822057	chr11:55242495	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs11823346	chr11:55214688	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs11823401	chr11:55274744	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs11824035	chr11:55180676	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs11825313	chr11:55188887	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs11826609	chr11:55297635	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs11827117	chr11:55315605	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs11827405	chr11:55186587	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs11828054	chr11:55297562	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs11923562	chr3:41760331	ULK4	chr3:41288091-42003660:-	0.78	4.82	7.02E-6	Diastolic blood pressure	
SKCM	cis	1	rs11976020	chr7:72247800	TYW1B	chr7:72023729-72298813:-	0.97	9.26	3.34E-14	Educational attainment (years of education)	
SKCM	cis	1	rs12154056	chr6:86634094	SNHG5	chr6:86386726-86388451:-	-0.55	-5.23	1.41E-6	Response to antipsychotic treatment	
SKCM	cis	1	rs1216240	chr11:55178067	OR4A16	chr11:55110677-55111661:+	-0.9	-4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs12190598	chr6:86686074	SNHG5	chr6:86386726-86388451:-	-0.56	-4.97	3.84E-6	Response to antipsychotic treatment	
SKCM	cis	1	rs12190604	chr6:86716215	SNHG5	chr6:86386726-86388451:-	-0.57	-5.42	6.31E-7	Response to antipsychotic treatment	
SKCM	cis	1	rs12192992	chr6:86609915	SNHG5	chr6:86386726-86388451:-	-0.55	-5.23	1.41E-6	Response to antipsychotic treatment	
SKCM	cis	1	rs12196037	chr6:86694631	SNHG5	chr6:86386726-86388451:-	-0.56	-5.41	6.72E-7	Response to antipsychotic treatment	
SKCM	cis	1	rs12196411	chr6:86779762	SNHG5	chr6:86386726-86388451:-	-0.55	-5.18	1.71E-6	Response to antipsychotic treatment	
SKCM	cis	1	rs12199516	chr6:86726221	SNHG5	chr6:86386726-86388451:-	-0.57	-5.54	4.0E-7	Response to antipsychotic treatment	
SKCM	cis	1	rs12199784	chr6:86726808	SNHG5	chr6:86386726-86388451:-	-0.57	-5.54	4.0E-7	Response to antipsychotic treatment	
SKCM	cis	1	rs12200330	chr6:86656653	SNHG5	chr6:86386726-86388451:-	-0.55	-5.23	1.41E-6	Response to antipsychotic treatment	
SKCM	cis	1	rs12201571	chr6:86609750	SNHG5	chr6:86386726-86388451:-	-0.55	-5.23	1.41E-6	Response to antipsychotic treatment	
SKCM	cis	1	rs12201735	chr6:86656939	SNHG5	chr6:86386726-86388451:-	-0.55	-5.23	1.41E-6	Response to antipsychotic treatment	
SKCM	cis	1	rs12201741	chr6:86602619	SNHG5	chr6:86386726-86388451:-	-0.54	-5.04	2.96E-6	Response to antipsychotic treatment	
SKCM	cis	1	rs12201880	chr6:86627007	SNHG5	chr6:86386726-86388451:-	-0.55	-5.23	1.41E-6	Response to antipsychotic treatment	
SKCM	cis	1	rs12203493	chr6:86758642	SNHG5	chr6:86386726-86388451:-	-0.56	-5.3	1.05E-6	Response to antipsychotic treatment	
SKCM	cis	1	rs12203924	chr6:86776412	SNHG5	chr6:86386726-86388451:-	-0.55	-5.18	1.71E-6	Response to antipsychotic treatment	
SKCM	cis	1	rs12204015	chr6:86598334	SNHG5	chr6:86386726-86388451:-	-0.56	-5.62	2.88E-7	Response to antipsychotic treatment	
SKCM	cis	1	rs12204365	chr6:86700532	SNHG5	chr6:86386726-86388451:-	-0.56	-5.41	6.72E-7	Response to antipsychotic treatment	
SKCM	cis	1	rs12205336	chr6:86722367	SNHG5	chr6:86386726-86388451:-	-0.57	-5.54	4.0E-7	Response to antipsychotic treatment	
SKCM	cis	1	rs12205548	chr6:86759770	SNHG5	chr6:86386726-86388451:-	-0.56	-5.3	1.05E-6	Response to antipsychotic treatment	
SKCM	cis	1	rs12207305	chr6:86723502	SNHG5	chr6:86386726-86388451:-	-0.57	-5.54	4.0E-7	Response to antipsychotic treatment	
SKCM	cis	1	rs12207610	chr6:86688016	SNHG5	chr6:86386726-86388451:-	-0.56	-5.41	6.72E-7	Response to antipsychotic treatment	
SKCM	cis	1	rs12208493	chr6:86662267	SNHG5	chr6:86386726-86388451:-	-0.55	-5.23	1.41E-6	Response to antipsychotic treatment	
SKCM	cis	1	rs12209127	chr6:86724427	SNHG5	chr6:86386726-86388451:-	-0.57	-5.54	4.0E-7	Response to antipsychotic treatment	
SKCM	cis	1	rs12212733	chr6:86726013	SNHG5	chr6:86386726-86388451:-	-0.57	-5.54	4.0E-7	Response to antipsychotic treatment	
SKCM	cis	1	rs12213149	chr6:86668644	SNHG5	chr6:86386726-86388451:-	-0.55	-5.23	1.41E-6	Response to antipsychotic treatment	
SKCM	cis	1	rs12213740	chr6:86656733	SNHG5	chr6:86386726-86388451:-	-0.55	-5.23	1.41E-6	Response to antipsychotic treatment	
SKCM	cis	1	rs12215037	chr6:86727631	SNHG5	chr6:86386726-86388451:-	-0.57	-5.54	4.0E-7	Response to antipsychotic treatment	
SKCM	cis	1	rs12215903	chr6:86675028	SNHG5	chr6:86386726-86388451:-	-0.56	-5.34	8.91E-7	Response to antipsychotic treatment	
SKCM	cis	1	rs12216203	chr6:86675301	SNHG5	chr6:86386726-86388451:-	-0.56	-5.34	8.91E-7	Response to antipsychotic treatment	
SKCM	cis	1	rs12216328	chr6:86703418	SNHG5	chr6:86386726-86388451:-	-0.56	-5.41	6.72E-7	Response to antipsychotic treatment	
SKCM	cis	1	rs12266309	chr10:26461232	GAD2	chr10:26505236-26593491:+	0.47	4.7	1.1E-5	Obesity-related traits	
SKCM	cis	1	rs12287832	chr11:65553492	SNX32	chr11:65601410-65621170:+	0.82	5.34	8.81E-7	Systemic lupus erythematosus	
SKCM	cis	1	rs1230338	chr11:55173061	OR4A16	chr11:55110677-55111661:+	-0.9	-4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs12411554	chr10:26456202	GAD2	chr10:26505236-26593491:+	0.48	4.93	4.54E-6	Obesity-related traits	
SKCM	cis	1	rs12661204	chr6:86678586	SNHG5	chr6:86386726-86388451:-	-0.56	-5.34	8.91E-7	Response to antipsychotic treatment	
SKCM	cis	1	rs12663651	chr6:86701655	SNHG5	chr6:86386726-86388451:-	-0.56	-5.41	6.72E-7	Response to antipsychotic treatment	
SKCM	cis	1	rs12663690	chr6:86640162	SNHG5	chr6:86386726-86388451:-	0.54	4.99	3.64E-6	Response to antipsychotic treatment	
SKCM	cis	1	rs12664335	chr6:86597774	SNHG5	chr6:86386726-86388451:-	0.53	5.03	3.12E-6	Response to antipsychotic treatment	
SKCM	cis	1	rs12665321	chr6:86769289	SNHG5	chr6:86386726-86388451:-	-0.55	-5.18	1.71E-6	Response to antipsychotic treatment	
SKCM	cis	1	rs12910992	chr15:90372465	AP3S2	chr15:90373832-90456222:-	-0.64	-4.73	9.92E-6	Type 2 diabetes	
SKCM	cis	1	rs13194429	chr6:86646705	SNHG5	chr6:86386726-86388451:-	-0.55	-5.23	1.41E-6	Response to antipsychotic treatment	
SKCM	cis	1	rs13195401	chr6:26463574	BTN3A2	chr6:26365398-26378546:+	-1.15	-5.93	7.73E-8	Schizophrenia	
SKCM	cis	1	rs13195402	chr6:26463575	BTN3A2	chr6:26365398-26378546:+	-1.15	-5.93	7.73E-8	Schizophrenia	
SKCM	cis	1	rs13196930	chr6:86652245	SNHG5	chr6:86386726-86388451:-	-0.55	-5.23	1.41E-6	Response to antipsychotic treatment	
SKCM	cis	1	rs13199006	chr6:86608708	SNHG5	chr6:86386726-86388451:-	-0.56	-5.62	2.88E-7	Response to antipsychotic treatment	
SKCM	cis	1	rs1320996	chr6:56100431	COL21A1	chr6:55921389-56258892:-	0.6	5.97	6.76E-8	Pulse pressure	
SKCM	cis	1	rs13217384	chr6:86720000	SNHG5	chr6:86386726-86388451:-	-0.54	-4.78	8.13E-6	Response to antipsychotic treatment	
SKCM	cis	1	rs13220495	chr6:26441640	BTN3A2	chr6:26365398-26378546:+	-1.12	-5.81	1.3E-7	Schizophrenia	
SKCM	cis	1	rs13252719	chr8:71734569	XKR9	chr8:71581600-71648176:+	0.64	5.71	1.94E-7	Bone mineral density	
SKCM	cis	1	rs13253842	chr8:71625503	XKR9	chr8:71581600-71648176:+	0.64	5.71	1.94E-7	Bone mineral density	
SKCM	cis	1	rs1337844	chr6:86677273	SNHG5	chr6:86386726-86388451:-	-0.55	-5.2	1.57E-6	Response to antipsychotic treatment	
SKCM	cis	1	rs1337850	chr6:86729103	SNHG5	chr6:86386726-86388451:-	-0.57	-5.54	4.0E-7	Response to antipsychotic treatment	
SKCM	cis	1	rs1364759	chr11:55216910	OR4A16	chr11:55110677-55111661:+	-0.9	-4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs1415753	chr6:86753074	SNHG5	chr6:86386726-86388451:-	-0.56	-5.3	1.05E-6	Response to antipsychotic treatment	
SKCM	cis	1	rs1423621	chr5:56101035	C5orf35	chr5:56205103-56213010:+	0.76	5.06	2.69E-6	Type 2 diabetes	
SKCM	cis	1	rs1425195	chr11:55195255	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs1459105	chr11:55317617	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs1459106	chr11:55317814	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs1459111	chr11:55256732	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs1474698	chr6:56064197	COL21A1	chr6:55921389-56258892:-	-0.6	-5.89	9.36E-8	Pulse pressure	
SKCM	cis	1	rs1504670	chr11:55321254	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs1504671	chr11:55321156	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs151964	chr5:96123666	ERAP1	chr5:96096515-96149837:-	-0.43	-4.95	4.16E-6	Ankylosing spondylitis	
SKCM	cis	1	rs1577917	chr6:86691940	SNHG5	chr6:86386726-86388451:-	-0.56	-5.41	6.72E-7	Response to antipsychotic treatment	
SKCM	cis	1	rs1577919	chr6:86757296	SNHG5	chr6:86386726-86388451:-	-0.56	-5.3	1.05E-6	Response to antipsychotic treatment	
SKCM	cis	1	rs1580922	chr11:55324138	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs1604902	chr11:55391174	OR4A16	chr11:55110677-55111661:+	0.91	5.05	2.84E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs163818	chr5:14072057	FAM105B	chr5:14664783-14699841:+	0.56	4.72	1.03E-5	Adverse response to chemotherapy in breast cancer (alopecia) (paclitaxel)	
SKCM	cis	1	rs16876529	chr6:86591202	SNHG5	chr6:86386726-86388451:-	-0.58	-5.8	1.33E-7	Response to antipsychotic treatment	
SKCM	cis	1	rs16929097	chr9:12521826	MPDZ	chr9:13105709-13279563:-	0.77	5.05	2.82E-6	Asthma (childhood onset)	
SKCM	cis	1	rs17061431	chr3:41792655	ULK4	chr3:41288091-42003660:-	0.79	5.16	1.8E-6	Diastolic blood pressure	
SKCM	cis	1	rs17062109	chr3:41810364	ULK4	chr3:41288091-42003660:-	0.77	5.08	2.51E-6	Diastolic blood pressure	
SKCM	cis	1	rs17433780	chr1:89474818	GBP3	chr1:89472367-89488549:-	0.55	7.17	3.72E-10	Carotid intima media thickness	
SKCM	cis	1	rs17493401	chr11:55171930	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17493596	chr11:55200610	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17494102	chr11:55258196	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17494249	chr11:55258881	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17494990	chr11:55277761	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17495071	chr11:55278447	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17495142	chr11:55282594	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17495303	chr11:55290011	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17496054	chr11:55310280	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17496160	chr11:55314073	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17496444	chr11:55319012	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17496724	chr11:55322099	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17499703	chr11:55492391	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17501535	chr11:55561893	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17578388	chr11:55200433	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17578479	chr11:55203672	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17578535	chr11:55204022	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17579348	chr11:55261238	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17579755	chr11:55273190	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17580294	chr11:55296106	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17580581	chr11:55303299	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17580623	chr11:55303486	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17580938	chr11:55311980	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17580966	chr11:55312550	OR4A16	chr11:55110677-55111661:+	-0.78	-4.65	1.35E-5	Systemic lupus erythematosus	
SKCM	cis	1	rs17580994	chr11:55312897	OR4A16	chr11:55110677-55111661:+	-0.9	-4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17581051	chr11:55314303	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17581191	chr11:55316023	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17581261	chr11:55318210	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17581303	chr11:55318698	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17581337	chr11:55319882	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17581532	chr11:55321823	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17581700	chr11:55322606	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17581742	chr11:55326524	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17592197	chr11:55531324	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17592698	chr11:55558804	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17593355	chr11:55592874	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs17818399	chr2:46826026	PIGF	chr2:46808414-46844251:-	0.5	4.92	4.78E-6	Height	
SKCM	cis	1	rs1841165	chr11:55256084	OR4A16	chr11:55110677-55111661:+	0.9	4.97	3.85E-6	Systemic lupus erythematosus	
SKCM	cis	1	rs1857964	chr6:86635994	SNHG5	chr6:86386726-86388451:-	-0.55	-5.23	1.41E-6	Response to antipsychotic treatment	
SKCM	cis	1	rs1857965	chr6:86630776	SNHG5	chr6:86386726-86388451:-	-0.55	-5.23	1.41E-6	Response to antipsychotic treatment	
SKCM	cis	1	rs190414	chr5:56116772	C5orf35	chr5:56205103-56213010:+	0.74	4.82	6.85E-6	Type 2 diabetes	
SKCM	cis	1	rs1911552	chr6:86638024	SNHG5	chr6:86386726-86388451:-	-0.56	-5.62	2.88E-7	Response to antipsychotic treatment	
SKCM	cis	1	rs1911553	chr6:86630892	SNHG5	chr6:86386726-86388451:-	-0.55	-5.23	1.41E-6	Response to antipsychotic treatment	
SKCM	cis	1	rs1925148	chr6:56095672	COL21A1	chr6:55921389-56258892:-	0.6	5.97	6.76E-8	Pulse pressure	
SKCM	cis	1	rs1925152	chr6:56102709	COL21A1	chr6:55921389-56258892:-	0.52	4.88	5.55E-6	Pulse pressure	
