cancer.type	eQTL.type	tagSNP	LD	SNP.ID	SNP.position.hg19	Gene.symbol	Gene.position.hg19	Beta	t-stat	P-value	GWAS-Traits	
KIRC	cis	1	rs10041072	chr5:150259642	IRGM	chr5:150226085-150280295:+	0.48	6.71	5.26E-11	Crohn's disease	
KIRC	cis	1	rs10041072	chr5:150259642	LOC134466	chr5:150310000-150326146:-	0.31	4.32	1.87E-5	Crohn's disease	
KIRC	cis	1	rs10042278	chr5:115532928	COMMD10	chr5:115420727-115628978:+	0.35	4.15	3.87E-5	Asthma or chronic obstructive pulmonary disease	
KIRC	cis	1	rs10043228	chr5:115597048	COMMD10	chr5:115420727-115628978:+	0.33	3.78	0.000178	Asthma or chronic obstructive pulmonary disease	
KIRC	cis	1	rs1004467	chr10:104594507	SFXN2	chr10:104474298-104498946:+	-0.28	-3.65	0.000289	Hypertension;Systolic blood pressure;Diastolic blood pressure	
KIRC	cis	1	rs1004909	chr16:48725580	ABCC11	chr16:48200822-48281479:-	-0.2	-3.54	0.000436	Response to tocilizumab in rheumatoid arthritis	
KIRC	cis	1	rs10050159	chr4:106765915	INTS12	chr4:106603787-106629881:-	-0.55	-6.64	7.92E-11	Post bronchodilator FEV1	
KIRC	cis	1	rs10050333	chr4:106765813	INTS12	chr4:106603787-106629881:-	-0.55	-6.64	7.92E-11	Post bronchodilator FEV1	
KIRC	cis	1	rs10051240	chr5:115569931	COMMD10	chr5:115420727-115628978:+	0.33	3.86	0.000126	Asthma or chronic obstructive pulmonary disease	
KIRC	cis	1	rs10051747	chr5:56083289	C5orf35	chr5:56205103-56213010:+	0.82	16.48	4.18E-49	Type 2 diabetes	
KIRC	cis	1	rs10051804	chr5:150226424	IRGM	chr5:150226085-150280295:+	0.53	7.3	1.16E-12	Crohn's disease	
KIRC	cis	1	rs10051804	chr5:150226424	LOC134466	chr5:150310000-150326146:-	0.38	5.14	3.87E-7	Crohn's disease	
KIRC	cis	1	rs10051924	chr5:150226639	IRGM	chr5:150226085-150280295:+	0.53	7.22	1.9E-12	Crohn's disease	
KIRC	cis	1	rs10051924	chr5:150226639	LOC134466	chr5:150310000-150326146:-	0.37	5.06	6.03E-7	Crohn's disease	
KIRC	cis	1	rs1005224	chr14:76173860	TTLL5	chr14:76127621-76421421:+	0.16	4.12	4.5E-5	Large artery stroke	
KIRC	cis	1	rs10052606	chr5:150272217	IRGM	chr5:150226085-150280295:+	0.49	6.71	5.23E-11	Crohn's disease	
KIRC	cis	1	rs10052606	chr5:150272217	LOC134466	chr5:150310000-150326146:-	0.31	4.1	4.76E-5	Crohn's disease	
KIRC	cis	1	rs10053750	chr5:150270051	IRGM	chr5:150226085-150280295:+	0.5	6.88	1.8E-11	Crohn's disease	
KIRC	cis	1	rs10053750	chr5:150270051	LOC134466	chr5:150310000-150326146:-	0.32	4.34	1.69E-5	Crohn's disease	
KIRC	cis	1	rs10055868	chr5:115471612	COMMD10	chr5:115420727-115628978:+	0.33	3.87	0.000124	Asthma or chronic obstructive pulmonary disease	
KIRC	cis	1	rs10056340	chr5:110190052	CAMK4	chr5:110559648-110820746:+	0.19	4.04	6.25E-5	Asthma and hay fever	
KIRC	cis	1	rs10056340	chr5:110190052	TMEM232	chr5:109624934-110062381:-	0.2	3.86	0.00013	Asthma and hay fever	
KIRC	cis	1	rs10057988	chr5:150272062	IRGM	chr5:150226085-150280295:+	0.49	6.71	5.23E-11	Crohn's disease	
KIRC	cis	1	rs10057988	chr5:150272062	LOC134466	chr5:150310000-150326146:-	0.31	4.1	4.76E-5	Crohn's disease	
KIRC	cis	1	rs10058821	chr5:150226385	IRGM	chr5:150226085-150280295:+	0.53	7.3	1.16E-12	Crohn's disease	
KIRC	cis	1	rs10058821	chr5:150226385	LOC134466	chr5:150310000-150326146:-	0.38	5.14	3.87E-7	Crohn's disease	
KIRC	cis	1	rs10058943	chr5:150226586	IRGM	chr5:150226085-150280295:+	0.53	7.22	1.9E-12	Crohn's disease	
KIRC	cis	1	rs10058943	chr5:150226586	LOC134466	chr5:150310000-150326146:-	0.37	5.06	6.03E-7	Crohn's disease	
KIRC	cis	1	rs10061105	chr5:150255185	IRGM	chr5:150226085-150280295:+	0.56	7.7	7.45E-14	Crohn's disease	
KIRC	cis	1	rs10061105	chr5:150255185	LOC134466	chr5:150310000-150326146:-	0.36	4.89	1.34E-6	Crohn's disease	
KIRC	cis	1	rs10062350	chr5:115453497	COMMD10	chr5:115420727-115628978:+	0.38	3.97	8.08E-5	Asthma or chronic obstructive pulmonary disease	
KIRC	cis	1	rs10063647	chr5:127371588	SLC12A2	chr5:127419483-127525379:+	0.13	3.79	0.00017	Height	
KIRC	cis	1	rs10065172	chr5:150227998	IRGM	chr5:150226085-150280295:+	0.54	7.37	6.86E-13	Crohn's disease	
KIRC	cis	1	rs10065172	chr5:150227998	LOC134466	chr5:150310000-150326146:-	0.38	5.08	5.43E-7	Crohn's disease	
KIRC	cis	1	rs10066259	chr5:115451892	COMMD10	chr5:115420727-115628978:+	0.34	3.75	0.000195	Asthma or chronic obstructive pulmonary disease	
KIRC	cis	1	rs1006722	chr4:17618713	LAP3	chr4:17578927-17609590:+	0.21	6.55	1.41E-10	Parasitemia in Tripanosoma cruzi seropositivity	
KIRC	cis	1	rs1006722	chr4:17618713	MED28	chr4:17616273-17629791:+	-0.18	-4.08	5.32E-5	Parasitemia in Tripanosoma cruzi seropositivity	
KIRC	cis	1	rs10069077	chr5:110170026	TMEM232	chr5:109624934-110062381:-	-0.35	-5.19	3.06E-7	Mortality in heart failure	
KIRC	cis	1	rs1007133	chr10:38225293	LOC399744	chr10:38717074-38741080:+	-0.23	-3.57	0.000389	Obesity (extreme)	
KIRC	cis	1	rs10073364	chr5:115592582	COMMD10	chr5:115420727-115628978:+	0.33	3.78	0.000178	Asthma or chronic obstructive pulmonary disease	
KIRC	cis	1	rs10073425	chr5:110163206	TMEM232	chr5:109624934-110062381:-	0.23	4.28	2.21E-5	Asthma and hay fever	
KIRC	cis	1	rs10076701	chr5:131596419	PDLIM4	chr5:131593351-131609145:+	-0.22	-4.25	2.5E-5	Blood metabolite levels	
KIRC	cis	1	rs10078157	chr5:174972372	FAF2	chr5:175875356-175937074:+	-0.21	-3.69	0.000249	Venous thromboembolism (SNP x SNP interaction)	
KIRC	cis	1	rs10078968	chr5:150244273	IRGM	chr5:150226085-150280295:+	0.53	7.31	1.08E-12	Crohn's disease	
KIRC	cis	1	rs10078968	chr5:150244273	LOC134466	chr5:150310000-150326146:-	0.37	5.09	5.11E-7	Crohn's disease	
KIRC	cis	1	rs10078	chr5:438102	C5orf55	chr5:441645-443258:-	0.31	5.15	3.79E-7	Fat distribution (HIV)	
KIRC	cis	1	rs10079394	chr5:115600919	COMMD10	chr5:115420727-115628978:+	0.34	3.86	0.000127	Asthma or chronic obstructive pulmonary disease	
KIRC	cis	1	rs10079417	chr5:79143194	LOC441089	chr5:79646424-79647785:-	0.18	3.7	0.000241	Toenail selenium levels	
KIRC	cis	1	rs10080429	chr6:109738106	AKD1	chr6:109814059-110012415:-	-0.25	-5.25	2.23E-7	Height	
KIRC	cis	1	rs10080429	chr6:109738106	SMPD2	chr6:109761931-109765121:+	0.17	4.18	3.47E-5	Height	
KIRC	cis	1	rs1008150	chr12:47810290	PFKM	chr12:48499706-48539887:+	0.23	3.83	0.000146	Metabolite levels (HVA/5-HIAA ratio)	
KIRC	cis	1	rs10083343	chr14:65853133	LOC645431	chr14:65877313-65879335:-	-0.43	-5.93	5.7E-9	Ischemic stroke	
KIRC	cis	1	rs10083346	chr14:65853273	LOC645431	chr14:65877313-65879335:-	-0.43	-5.92	5.97E-9	Ischemic stroke	
KIRC	cis	1	rs10083348	chr14:65853401	LOC645431	chr14:65877313-65879335:-	-0.43	-5.93	5.7E-9	Ischemic stroke	
KIRC	cis	1	rs10083421	chr14:65851158	LOC645431	chr14:65877313-65879335:-	-0.43	-5.89	6.91E-9	Ischemic stroke	
KIRC	cis	1	rs10083485	chr14:65853114	LOC645431	chr14:65877313-65879335:-	-0.43	-5.93	5.7E-9	Ischemic stroke	
KIRC	cis	1	rs10083488	chr14:65853346	LOC645431	chr14:65877313-65879335:-	-0.45	-6.23	9.99E-10	Ischemic stroke	
KIRC	cis	1	rs10083525	chr14:65851556	LOC645431	chr14:65877313-65879335:-	0.42	5.78	1.33E-8	Ischemic stroke	
KIRC	cis	1	rs1008374	chr4:17683219	LAP3	chr4:17578927-17609590:+	-0.22	-6.67	6.59E-11	Parasitemia in Tripanosoma cruzi seropositivity	
KIRC	cis	1	rs1008374	chr4:17683219	MED28	chr4:17616273-17629791:+	0.17	3.7	0.000243	Parasitemia in Tripanosoma cruzi seropositivity	
KIRC	cis	1	rs1008375	chr4:17682834	LAP3	chr4:17578927-17609590:+	-0.21	-6.3	6.62E-10	Parasitemia in Tripanosoma cruzi seropositivity	
KIRC	cis	1	rs1008375	chr4:17682834	MED28	chr4:17616273-17629791:+	0.2	4.41	1.27E-5	Parasitemia in Tripanosoma cruzi seropositivity	
KIRC	cis	1	rs10084773	chr4:108922798	HADH	chr4:108910940-108956330:+	-0.26	-3.54	0.000432	Amyotrophic lateral sclerosis (sporadic)	
KIRC	cis	1	rs10086327	chr8:89406955	MMP16	chr8:89049462-89339717:-	0.31	4.08	5.35E-5	Electrodermal activity	
KIRC	cis	1	rs10087268	chr8:89414888	MMP16	chr8:89049462-89339717:-	0.31	4.14	4.04E-5	Electrodermal activity	
KIRC	cis	1	rs10088380	chr8:89416018	MMP16	chr8:89049462-89339717:-	0.31	4.14	4.04E-5	Electrodermal activity	
KIRC	cis	1	rs10089941	chr8:89420861	MMP16	chr8:89049462-89339717:-	0.31	4.26	2.46E-5	Electrodermal activity	
KIRC	cis	1	rs1009051	chr3:49521549	CCDC36	chr3:49235861-49295537:+	0.26	4.98	8.8E-7	Menarche (age at onset)	
KIRC	cis	1	rs1009051	chr3:49521549	NCKIPSD	chr3:48711280-48723334:-	0.21	4.18	3.45E-5	Menarche (age at onset)	
KIRC	cis	1	rs1009051	chr3:49521549	P4HTM	chr3:49027341-49044579:+	0.18	4.04	6.17E-5	Menarche (age at onset)	
KIRC	cis	1	rs1009051	chr3:49521549	WDR6	chr3:49044637-49053386:+	-0.2	-5.23	2.43E-7	Menarche (age at onset)	
KIRC	cis	1	rs10092003	chr8:96036422	C8orf38	chr8:95908040-96088396:+	-0.24	-3.6	0.000345	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
KIRC	cis	1	rs1009242	chr9:131916832	SET	chr9:131445934-131458674:+	-0.16	-3.53	0.000458	Blood metabolite ratios	
KIRC	cis	1	rs10093191	chr8:89411565	MMP16	chr8:89049462-89339717:-	0.29	3.81	0.000159	Electrodermal activity	
KIRC	cis	1	rs10093818	chr8:89421010	MMP16	chr8:89049462-89339717:-	0.31	4.26	2.46E-5	Electrodermal activity	
KIRC	cis	1	rs10094278	chr8:89414854	MMP16	chr8:89049462-89339717:-	0.31	4.14	4.04E-5	Electrodermal activity	
KIRC	cis	1	rs10095262	chr8:89432538	MMP16	chr8:89049462-89339717:-	0.31	4.19	3.26E-5	Electrodermal activity	
KIRC	cis	1	rs10095499	chr8:89432760	MMP16	chr8:89049462-89339717:-	0.31	4.04	6.19E-5	Electrodermal activity	
KIRC	cis	1	rs10096195	chr8:89432587	MMP16	chr8:89049462-89339717:-	-0.29	-4.22	2.85E-5	Electrodermal activity	
KIRC	cis	1	rs10097930	chr8:96025735	C8orf38	chr8:95908040-96088396:+	-0.24	-3.83	0.000146	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
KIRC	cis	1	rs10098145	chr8:110135829	TMEM74	chr8:109619080-109799770:-	-0.18	-3.58	0.000375	Body mass (lean)	
KIRC	cis	1	rs10098453	chr8:96029756	C8orf38	chr8:95908040-96088396:+	0.25	3.86	0.000128	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
KIRC	cis	1	rs10098834	chr8:89430837	MMP16	chr8:89049462-89339717:-	0.31	4.26	2.46E-5	Electrodermal activity	
KIRC	cis	1	rs10099075	chr8:89431248	MMP16	chr8:89049462-89339717:-	0.31	4.26	2.46E-5	Electrodermal activity	
KIRC	cis	1	rs10099233	chr8:89403561	MMP16	chr8:89049462-89339717:-	0.31	4.08	5.35E-5	Electrodermal activity	
KIRC	cis	1	rs10099461	chr8:89403715	MMP16	chr8:89049462-89339717:-	0.31	4.08	5.35E-5	Electrodermal activity	
KIRC	cis	1	rs10099697	chr8:89418325	MMP16	chr8:89049462-89339717:-	0.32	4.23	2.81E-5	Electrodermal activity	
KIRC	cis	1	rs10100089	chr8:96025093	C8orf38	chr8:95908040-96088396:+	-0.27	-4.23	2.74E-5	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
KIRC	cis	1	rs10100842	chr8:96025903	C8orf38	chr8:95908040-96088396:+	-0.24	-3.75	0.000194	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
KIRC	cis	1	rs1010117	chr20:23608421	CST3	chr20:23608536-23618574:-	-0.14	-3.96	8.63E-5	Chronic kidney disease	
KIRC	cis	1	rs10102505	chr8:89416415	MMP16	chr8:89049462-89339717:-	0.32	4.27	2.31E-5	Electrodermal activity	
KIRC	cis	1	rs10103178	chr8:89411050	MMP16	chr8:89049462-89339717:-	0.31	4.08	5.35E-5	Electrodermal activity	
KIRC	cis	1	rs10103336	chr8:89403893	MMP16	chr8:89049462-89339717:-	0.31	4.08	5.35E-5	Electrodermal activity	
KIRC	cis	1	rs10103474	chr8:89411286	MMP16	chr8:89049462-89339717:-	0.31	4.08	5.35E-5	Electrodermal activity	
KIRC	cis	1	rs10103769	chr8:8573036	CLDN23	chr8:8559666-8561616:+	0.22	3.58	0.000371	Obesity-related traits	
KIRC	cis	1	rs10103841	chr8:96025904	C8orf38	chr8:95908040-96088396:+	-0.24	-3.75	0.000194	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
KIRC	cis	1	rs1010447	chr1:11269796	MTOR	chr1:11166589-11322608:-	-0.13	-3.5	0.000516	Body mass index	
KIRC	cis	1	rs10104706	chr8:89406894	MMP16	chr8:89049462-89339717:-	0.31	4.08	5.35E-5	Electrodermal activity	
KIRC	cis	1	rs10109475	chr8:89414848	MMP16	chr8:89049462-89339717:-	0.31	4.14	4.04E-5	Electrodermal activity	
KIRC	cis	1	rs10110453	chr8:89432552	MMP16	chr8:89049462-89339717:-	0.3	4.13	4.22E-5	Electrodermal activity	
KIRC	cis	1	rs10110635	chr8:96025069	C8orf38	chr8:95908040-96088396:+	-0.27	-4.22	2.86E-5	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
KIRC	cis	1	rs10111010	chr8:62411161	CLVS1	chr8:62200525-62414202:+	-0.3	-5.27	2.03E-7	Whole-brain volume	
KIRC	cis	1	rs10111179	chr8:89421080	MMP16	chr8:89049462-89339717:-	0.31	4.26	2.46E-5	Electrodermal activity	
KIRC	cis	1	rs10111300	chr8:96025631	C8orf38	chr8:95908040-96088396:+	-0.27	-4.17	3.58E-5	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
KIRC	cis	1	rs10112258	chr8:89414904	MMP16	chr8:89049462-89339717:-	0.31	4.14	4.04E-5	Electrodermal activity	
KIRC	cis	1	rs10112810	chr8:89431405	MMP16	chr8:89049462-89339717:-	0.31	4.26	2.46E-5	Electrodermal activity	
KIRC	cis	1	rs10113214	chr8:89432421	MMP16	chr8:89049462-89339717:-	0.31	4.19	3.26E-5	Electrodermal activity	
KIRC	cis	1	rs10113545	chr8:96029707	C8orf38	chr8:95908040-96088396:+	-0.25	-3.86	0.00013	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
KIRC	cis	1	rs1011598	chr3:168913181	GPR160	chr3:169755735-169803181:+	-0.33	-3.84	0.000137	Multiple myeloma (hyperdiploidy)	
KIRC	cis	1	rs1011599	chr3:168912578	GPR160	chr3:169755735-169803181:+	-0.33	-3.86	0.000129	Multiple myeloma (hyperdiploidy)	
KIRC	cis	1	rs10117059	chr9:123653477	LOC253039	chr9:123605320-123616644:+	-0.5	-9.74	1.22E-20	Rheumatoid arthritis	
KIRC	cis	1	rs10117059	chr9:123653477	PSMD5	chr9:123578334-123605206:-	-0.35	-6.61	9.73E-11	Rheumatoid arthritis	
KIRC	cis	1	rs1012053	chr13:42653437	EPSTI1	chr13:43462122-43566377:-	0.21	3.95	9.07E-5	Bipolar disorder	
KIRC	cis	1	rs10127539	chr1:110620117	ALX3	chr1:110602998-110613322:-	-0.22	-4.74	2.78E-6	Blood metabolite levels	
KIRC	cis	1	rs10128658	chr11:71733519	C11orf59	chr11:71808339-71814322:-	-0.22	-3.85	0.000133	Severe influenza A (H1N1) infection	
KIRC	cis	1	rs1013338	chr22:38974154	BAIAP2L2	chr22:38480897-38506676:-	0.14	3.76	0.000191	Resting heart rate	
KIRC	cis	1	rs1013338	chr22:38974154	LOC646851	chr22:38974125-39052634:-	0.12	3.81	0.000156	Resting heart rate	
KIRC	cis	1	rs10135	chr22:39082174	LOC646851	chr22:38974125-39052634:-	-0.12	-3.75	0.000194	Resting heart rate	
KIRC	cis	1	rs10136440	chr14:104397367	XRCC3	chr14:104163955-104181823:-	0.12	3.55	0.00042	Bipolar disorder	
KIRC	cis	1	rs10136947	chr14:65854611	LOC645431	chr14:65877313-65879335:-	-0.43	-5.93	5.7E-9	Ischemic stroke	
KIRC	cis	1	rs10136948	chr14:75511075	MLH3	chr14:75480467-75518235:-	0.23	5.67	2.44E-8	Height	
KIRC	cis	1	rs10136948	chr14:75511075	NEK9	chr14:75548819-75593778:-	0.14	3.84	0.000139	Height	
KIRC	cis	1	rs10136953	chr14:65854676	LOC645431	chr14:65877313-65879335:-	-0.43	-5.93	5.7E-9	Ischemic stroke	
KIRC	cis	1	rs10137323	chr14:76685733	ESRRB	chr14:76837690-76968178:+	-0.37	-5.05	6.22E-7	Blood pressure	
KIRC	cis	1	rs10138183	chr14:75615227	MLH3	chr14:75480467-75518235:-	0.24	6.22	1.03E-9	Height	
KIRC	cis	1	rs10138183	chr14:75615227	NEK9	chr14:75548819-75593778:-	0.15	4.22	2.87E-5	Height	
KIRC	cis	1	rs10138763	chr14:88457402	GPR65	chr14:88471496-88478414:+	0.12	3.63	0.000314	Crohn's disease;Ulcerative colitis;Inflammatory bowel disease	
KIRC	cis	1	rs10138765	chr14:65860239	LOC645431	chr14:65877313-65879335:-	-0.45	-6.13	1.79E-9	Ischemic stroke	
KIRC	cis	1	rs10140433	chr14:74659989	LIN52	chr14:74551656-74667117:+	-0.33	-8.54	1.56E-16	Common traits (Other)	
KIRC	cis	1	rs10140851	chr14:75512612	MLH3	chr14:75480467-75518235:-	0.24	5.93	5.66E-9	Height	
KIRC	cis	1	rs10140851	chr14:75512612	NEK9	chr14:75548819-75593778:-	0.14	4.04	6.12E-5	Height	
KIRC	cis	1	rs1014098	chr1:119458215	WARS2	chr1:119573841-119683295:-	-0.26	-4.28	2.25E-5	Waist-to-hip ratio adjusted for body mass index	
KIRC	cis	1	rs10142626	chr14:75555636	MLH3	chr14:75480467-75518235:-	0.23	5.76	1.5E-8	Height	
KIRC	cis	1	rs10142626	chr14:75555636	NEK9	chr14:75548819-75593778:-	0.13	3.74	0.000205	Height	
KIRC	cis	1	rs10142865	chr14:75555624	MLH3	chr14:75480467-75518235:-	0.23	5.76	1.5E-8	Height	
KIRC	cis	1	rs10142865	chr14:75555624	NEK9	chr14:75548819-75593778:-	0.13	3.74	0.000205	Height	
KIRC	cis	1	rs10143132	chr14:75525850	MLH3	chr14:75480467-75518235:-	0.24	5.97	4.54E-9	Height	
KIRC	cis	1	rs10143132	chr14:75525850	NEK9	chr14:75548819-75593778:-	0.14	4	7.29E-5	Height	
KIRC	cis	1	rs10144220	chr14:74647904	LIN52	chr14:74551656-74667117:+	-0.32	-8.72	4.07E-17	Common traits (Other)	
KIRC	cis	1	rs10146374	chr14:65857412	LOC645431	chr14:65877313-65879335:-	-0.44	-5.98	4.31E-9	Ischemic stroke	
KIRC	cis	1	rs10146482	chr14:75574087	MLH3	chr14:75480467-75518235:-	0.23	5.89	7.16E-9	Height	
