cancer.type	eQTL.type	tagSNP	LD	SNP.ID	SNP.position.hg19	Gene.symbol	Gene.position.hg19	Beta	t-stat	P-value	GWAS-Traits	
MESO	cis	1	rs12154056	chr6:86634094	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs12190598	chr6:86686074	SNHG5	chr6:86386726-86388451:-	-0.66	-4.86	8.27E-6	Response to antipsychotic treatment	
MESO	cis	1	rs12190604	chr6:86716215	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs12192992	chr6:86609915	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs12196037	chr6:86694631	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs12196411	chr6:86779762	SNHG5	chr6:86386726-86388451:-	-0.67	-5.04	4.26E-6	Response to antipsychotic treatment	
MESO	cis	1	rs12196937	chr6:49382808	MUT	chr6:49398994-49431031:-	0.59	5.35	1.37E-6	Folate pathway vitamin levels	
MESO	cis	1	rs12199516	chr6:86726221	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs12199784	chr6:86726808	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs12200330	chr6:86656653	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs12201571	chr6:86609750	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs12201735	chr6:86656939	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs12201880	chr6:86627007	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs12202075	chr6:49427655	MUT	chr6:49398994-49431031:-	0.61	5.38	1.19E-6	Folate pathway vitamin levels	
MESO	cis	1	rs12203493	chr6:86758642	SNHG5	chr6:86386726-86388451:-	-0.67	-5.04	4.26E-6	Response to antipsychotic treatment	
MESO	cis	1	rs12203924	chr6:86776412	SNHG5	chr6:86386726-86388451:-	-0.67	-5.04	4.26E-6	Response to antipsychotic treatment	
MESO	cis	1	rs12204015	chr6:86598334	SNHG5	chr6:86386726-86388451:-	-0.62	-4.7	1.5E-5	Response to antipsychotic treatment	
MESO	cis	1	rs12204365	chr6:86700532	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs12205336	chr6:86722367	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs12205548	chr6:86759770	SNHG5	chr6:86386726-86388451:-	-0.67	-5.04	4.26E-6	Response to antipsychotic treatment	
MESO	cis	1	rs12207305	chr6:86723502	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs12207610	chr6:86688016	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs12208493	chr6:86662267	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs12209127	chr6:86724427	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs12212733	chr6:86726013	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs12213149	chr6:86668644	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs12213740	chr6:86656733	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs12215037	chr6:86727631	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs12215903	chr6:86675028	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs12216203	chr6:86675301	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs12216328	chr6:86703418	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs12487542	chr3:48426076	TREX1	chr3:48501186-48509043:+	-0.43	-5.02	4.61E-6	Longevity	
MESO	cis	1	rs12639255	chr3:41861738	ULK4	chr3:41288091-42003660:-	0.87	5.95	1.35E-7	Diastolic blood pressure	
MESO	cis	1	rs12661204	chr6:86678586	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs12663651	chr6:86701655	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs12663690	chr6:86640162	SNHG5	chr6:86386726-86388451:-	0.66	4.73	1.35E-5	Response to antipsychotic treatment	
MESO	cis	1	rs12664335	chr6:86597774	SNHG5	chr6:86386726-86388451:-	0.7	5.35	1.34E-6	Response to antipsychotic treatment	
MESO	cis	1	rs12665321	chr6:86769289	SNHG5	chr6:86386726-86388451:-	-0.67	-5.04	4.26E-6	Response to antipsychotic treatment	
MESO	cis	1	rs13069724	chr3:48478039	TREX1	chr3:48501186-48509043:+	-0.4	-4.86	8.36E-6	Longevity	
MESO	cis	1	rs13071337	chr3:48438189	TREX1	chr3:48501186-48509043:+	-0.43	-5.02	4.61E-6	Longevity	
MESO	cis	1	rs13087719	chr3:41951576	ULK4	chr3:41288091-42003660:-	-0.88	-5.94	1.41E-7	Diastolic blood pressure	
MESO	cis	1	rs13194429	chr6:86646705	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs13196930	chr6:86652245	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs13217384	chr6:86720000	SNHG5	chr6:86386726-86388451:-	-0.66	-4.72	1.38E-5	Response to antipsychotic treatment	
MESO	cis	1	rs13252719	chr8:71734569	XKR9	chr8:71581600-71648176:+	0.81	8.53	4.73E-12	Bone mineral density	
MESO	cis	1	rs13253842	chr8:71625503	XKR9	chr8:71581600-71648176:+	0.81	8.63	3.22E-12	Bone mineral density	
MESO	cis	1	rs13314659	chr3:48449149	TREX1	chr3:48501186-48509043:+	0.41	4.96	5.86E-6	Longevity	
MESO	cis	1	rs13325965	chr3:41914942	ULK4	chr3:41288091-42003660:-	0.83	5.87	1.82E-7	Diastolic blood pressure	
MESO	cis	1	rs1337844	chr6:86677273	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs1337850	chr6:86729103	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs1363481	chr5:115541820	COMMD10	chr5:115420727-115628978:+	0.59	4.73	1.32E-5	Metabolite levels  (X-11787)	
MESO	cis	1	rs1371135	chr15:90391270	AP3S2	chr15:90373832-90456222:-	-0.67	-5.44	9.59E-7	Type 2 diabetes	
MESO	cis	1	rs1415753	chr6:86753074	SNHG5	chr6:86386726-86388451:-	-0.67	-5.04	4.26E-6	Response to antipsychotic treatment	
MESO	cis	1	rs1423620	chr5:56100996	C5orf35	chr5:56205103-56213010:+	0.83	5.72	3.26E-7	Type 2 diabetes	
MESO	cis	1	rs1423621	chr5:56101035	C5orf35	chr5:56205103-56213010:+	0.83	5.72	3.26E-7	Type 2 diabetes	
MESO	cis	1	rs1459242	chr3:48413537	TREX1	chr3:48501186-48509043:+	0.41	4.72	1.38E-5	Longevity	
MESO	cis	1	rs1466389	chr17:2096384	SRR	chr17:2207248-2228553:+	-0.78	-5.83	2.14E-7	Esophageal cancer (squamous cell)	
MESO	cis	1	rs1541655	chr5:115541277	COMMD10	chr5:115420727-115628978:+	-0.59	-4.73	1.32E-5	Metabolite levels  (X-11787)	
MESO	cis	1	rs1555569	chr17:2149425	SRR	chr17:2207248-2228553:+	-0.77	-5.89	1.74E-7	Esophageal cancer (squamous cell)	
MESO	cis	1	rs1559282	chr5:56099375	C5orf35	chr5:56205103-56213010:+	0.83	5.72	3.26E-7	Type 2 diabetes	
MESO	cis	1	rs1563736	chr3:48436794	TREX1	chr3:48501186-48509043:+	-0.43	-5.02	4.61E-6	Longevity	
MESO	cis	1	rs1564716	chr3:41862613	ULK4	chr3:41288091-42003660:-	0.87	5.95	1.35E-7	Diastolic blood pressure	
MESO	cis	1	rs1577917	chr6:86691940	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs1577919	chr6:86757296	SNHG5	chr6:86386726-86388451:-	-0.67	-5.04	4.26E-6	Response to antipsychotic treatment	
MESO	cis	1	rs1607908	chr3:41905196	ULK4	chr3:41288091-42003660:-	0.87	5.95	1.35E-7	Diastolic blood pressure	
MESO	cis	1	rs1612124	chr3:41967893	ULK4	chr3:41288091-42003660:-	-0.86	-5.78	2.63E-7	Diastolic blood pressure	
MESO	cis	1	rs1613759	chr3:41906183	ULK4	chr3:41288091-42003660:-	0.87	5.95	1.35E-7	Diastolic blood pressure	
MESO	cis	1	rs1615243	chr3:41965234	ULK4	chr3:41288091-42003660:-	-0.86	-5.78	2.63E-7	Diastolic blood pressure	
MESO	cis	1	rs1615543	chr3:41906404	ULK4	chr3:41288091-42003660:-	0.87	5.95	1.35E-7	Diastolic blood pressure	
MESO	cis	1	rs1628874	chr3:41955714	ULK4	chr3:41288091-42003660:-	-0.88	-5.94	1.41E-7	Diastolic blood pressure	
MESO	cis	1	rs1629460	chr3:41927449	ULK4	chr3:41288091-42003660:-	-0.87	-5.95	1.35E-7	Diastolic blood pressure	
MESO	cis	1	rs1671400	chr8:13176407	C8orf48	chr8:13424352-13425796:+	-1.06	-4.93	6.46E-6	Obesity-related traits	
MESO	cis	1	rs1671403	chr8:13174730	C8orf48	chr8:13424352-13425796:+	-1.02	-4.94	6.12E-6	Obesity-related traits	
MESO	cis	1	rs16876529	chr6:86591202	SNHG5	chr6:86386726-86388451:-	-0.62	-4.7	1.5E-5	Response to antipsychotic treatment	
MESO	cis	1	rs16952009	chr17:2102437	SRR	chr17:2207248-2228553:+	-0.81	-6.13	6.63E-8	Esophageal cancer (squamous cell)	
MESO	cis	1	rs17061431	chr3:41792655	ULK4	chr3:41288091-42003660:-	0.78	5.16	2.71E-6	Diastolic blood pressure	
MESO	cis	1	rs17062109	chr3:41810364	ULK4	chr3:41288091-42003660:-	0.93	5.95	1.36E-7	Diastolic blood pressure	
MESO	cis	1	rs17063584	chr3:41861463	ULK4	chr3:41288091-42003660:-	0.89	5.88	1.77E-7	Diastolic blood pressure	
MESO	cis	1	rs17063599	chr3:41861676	ULK4	chr3:41288091-42003660:-	0.87	5.95	1.35E-7	Diastolic blood pressure	
MESO	cis	1	rs17063649	chr3:41863406	ULK4	chr3:41288091-42003660:-	0.87	5.95	1.35E-7	Diastolic blood pressure	
MESO	cis	1	rs17064124	chr3:41890803	ULK4	chr3:41288091-42003660:-	0.87	5.95	1.35E-7	Diastolic blood pressure	
MESO	cis	1	rs1716642	chr3:41965865	ULK4	chr3:41288091-42003660:-	-0.86	-5.78	2.63E-7	Diastolic blood pressure	
MESO	cis	1	rs1716644	chr3:41968028	ULK4	chr3:41288091-42003660:-	-0.86	-5.78	2.63E-7	Diastolic blood pressure	
MESO	cis	1	rs1716651	chr3:41975099	ULK4	chr3:41288091-42003660:-	-0.86	-5.78	2.63E-7	Diastolic blood pressure	
MESO	cis	1	rs1716657	chr3:41918456	ULK4	chr3:41288091-42003660:-	-0.87	-5.95	1.35E-7	Diastolic blood pressure	
MESO	cis	1	rs1716660	chr3:41929960	ULK4	chr3:41288091-42003660:-	-0.87	-5.95	1.35E-7	Diastolic blood pressure	
MESO	cis	1	rs1716661	chr3:41962818	ULK4	chr3:41288091-42003660:-	-0.86	-5.78	2.63E-7	Diastolic blood pressure	
MESO	cis	1	rs1716664	chr3:41948378	ULK4	chr3:41288091-42003660:-	-0.87	-5.95	1.35E-7	Diastolic blood pressure	
MESO	cis	1	rs1716668	chr3:41907850	ULK4	chr3:41288091-42003660:-	0.87	5.95	1.35E-7	Diastolic blood pressure	
MESO	cis	1	rs1716669	chr3:41908681	ULK4	chr3:41288091-42003660:-	0.87	5.95	1.35E-7	Diastolic blood pressure	
MESO	cis	1	rs1716676	chr3:41903208	ULK4	chr3:41288091-42003660:-	0.87	5.95	1.35E-7	Diastolic blood pressure	
MESO	cis	1	rs1716683	chr3:41923074	ULK4	chr3:41288091-42003660:-	-0.87	-5.95	1.35E-7	Diastolic blood pressure	
MESO	cis	1	rs1716685	chr3:41925301	ULK4	chr3:41288091-42003660:-	0.8	5.32	1.52E-6	Diastolic blood pressure	
MESO	cis	1	rs1716688	chr3:41926546	ULK4	chr3:41288091-42003660:-	-0.87	-5.95	1.35E-7	Diastolic blood pressure	
MESO	cis	1	rs1716690	chr3:41922102	ULK4	chr3:41288091-42003660:-	-0.87	-5.95	1.35E-7	Diastolic blood pressure	
MESO	cis	1	rs1716692	chr3:41983786	ULK4	chr3:41288091-42003660:-	-0.87	-5.72	3.26E-7	Diastolic blood pressure	
MESO	cis	1	rs1716693	chr3:41985600	ULK4	chr3:41288091-42003660:-	-0.87	-5.65	4.33E-7	Diastolic blood pressure	
MESO	cis	1	rs1716696	chr3:41935811	ULK4	chr3:41288091-42003660:-	-0.87	-5.95	1.35E-7	Diastolic blood pressure	
MESO	cis	1	rs1716984	chr3:41965532	ULK4	chr3:41288091-42003660:-	-0.86	-5.78	2.63E-7	Diastolic blood pressure	
MESO	cis	1	rs1716987	chr3:41970516	ULK4	chr3:41288091-42003660:-	-0.86	-5.78	2.63E-7	Diastolic blood pressure	
MESO	cis	1	rs1716993	chr3:41974556	ULK4	chr3:41288091-42003660:-	-0.86	-5.78	2.63E-7	Diastolic blood pressure	
MESO	cis	1	rs1716997	chr3:41924333	ULK4	chr3:41288091-42003660:-	-0.87	-5.95	1.35E-7	Diastolic blood pressure	
MESO	cis	1	rs1716999	chr3:41930041	ULK4	chr3:41288091-42003660:-	-0.87	-5.95	1.35E-7	Diastolic blood pressure	
MESO	cis	1	rs1717000	chr3:41930219	ULK4	chr3:41288091-42003660:-	-0.87	-5.95	1.35E-7	Diastolic blood pressure	
MESO	cis	1	rs1717001	chr3:41934949	ULK4	chr3:41288091-42003660:-	-0.87	-5.95	1.35E-7	Diastolic blood pressure	
MESO	cis	1	rs1717006	chr3:41940448	ULK4	chr3:41288091-42003660:-	0.86	5.61	4.96E-7	Diastolic blood pressure	
MESO	cis	1	rs1717009	chr3:41946308	ULK4	chr3:41288091-42003660:-	-0.87	-5.95	1.35E-7	Diastolic blood pressure	
MESO	cis	1	rs1717011	chr3:41980199	ULK4	chr3:41288091-42003660:-	-0.86	-5.78	2.63E-7	Diastolic blood pressure	
MESO	cis	1	rs1717014	chr3:41917395	ULK4	chr3:41288091-42003660:-	0.87	5.95	1.35E-7	Diastolic blood pressure	
MESO	cis	1	rs1717017	chr3:41915616	ULK4	chr3:41288091-42003660:-	0.87	5.95	1.35E-7	Diastolic blood pressure	
MESO	cis	1	rs1717020	chr3:41981490	ULK4	chr3:41288091-42003660:-	0.86	5.78	2.63E-7	Diastolic blood pressure	
MESO	cis	1	rs1717021	chr3:41983860	ULK4	chr3:41288091-42003660:-	-0.87	-5.72	3.26E-7	Diastolic blood pressure	
MESO	cis	1	rs1717024	chr3:41984888	ULK4	chr3:41288091-42003660:-	-0.88	-5.81	2.29E-7	Diastolic blood pressure	
MESO	cis	1	rs1717027	chr3:41987920	ULK4	chr3:41288091-42003660:-	-0.87	-5.65	4.33E-7	Diastolic blood pressure	
MESO	cis	1	rs1717031	chr3:41905791	ULK4	chr3:41288091-42003660:-	0.87	5.95	1.35E-7	Diastolic blood pressure	
MESO	cis	1	rs1717033	chr3:41910216	ULK4	chr3:41288091-42003660:-	0.87	5.95	1.35E-7	Diastolic blood pressure	
MESO	cis	1	rs17433780	chr1:89474818	GBP3	chr1:89472367-89488549:-	0.9	9.45	1.28E-13	Carotid intima media thickness	
MESO	cis	1	rs17538840	chr2:61077817	C2orf74	chr2:61372243-61391964:+	-0.73	-5.02	4.7E-6	Inflammatory skin disease	
MESO	cis	1	rs17608059	chr17:13910549	CDRT15P	chr17:13927815-13928915:+	-0.63	-4.94	6.33E-6	Temperament	
MESO	cis	1	rs17761723	chr17:2107090	SRR	chr17:2207248-2228553:+	0.84	6.29	3.51E-8	Esophageal cancer (squamous cell)	
MESO	cis	1	rs17761864	chr17:2171637	SRR	chr17:2207248-2228553:+	-0.72	-5.25	1.97E-6	Esophageal cancer (squamous cell)	
MESO	cis	1	rs17801135	chr8:13173319	C8orf48	chr8:13424352-13425796:+	1.02	5.25	1.98E-6	Obesity-related traits	
MESO	cis	1	rs17834627	chr17:2198892	SRR	chr17:2207248-2228553:+	-0.82	-5.72	3.29E-7	Esophageal cancer (squamous cell)	
MESO	cis	1	rs1833896	chr5:56097669	C5orf35	chr5:56205103-56213010:+	0.83	5.72	3.26E-7	Type 2 diabetes	
MESO	cis	1	rs1857964	chr6:86635994	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs1857965	chr6:86630776	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs1862619	chr5:56098256	C5orf35	chr5:56205103-56213010:+	0.83	5.72	3.26E-7	Type 2 diabetes	
MESO	cis	1	rs1885986	chr17:2203175	SRR	chr17:2207248-2228553:+	-0.82	-5.67	3.98E-7	Esophageal cancer (squamous cell)	
MESO	cis	1	rs190414	chr5:56116772	C5orf35	chr5:56205103-56213010:+	0.83	5.72	3.26E-7	Type 2 diabetes	
MESO	cis	1	rs1911553	chr6:86630892	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs1930961	chr22:25875265	CRYBB2	chr22:25615612-25627836:+	0.96	5.39	1.15E-6	Bipolar disorder with mood-incongruent psychosis	
MESO	cis	1	rs1962716	chr6:86648436	SNHG5	chr6:86386726-86388451:-	-0.66	-5.06	3.99E-6	Response to antipsychotic treatment	
MESO	cis	1	rs1994157	chr3:41897482	ULK4	chr3:41288091-42003660:-	0.87	5.95	1.35E-7	Diastolic blood pressure	
MESO	cis	1	rs1995688	chr6:86632319	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs1999852	chr6:86705738	SNHG5	chr6:86386726-86388451:-	-0.67	-5.27	1.82E-6	Response to antipsychotic treatment	
MESO	cis	1	rs2018519	chr19:35559787	LOC643719	chr19:35067639-35068596:-	-0.72	-4.73	1.33E-5	Serum albumin level	
MESO	cis	1	rs2077808	chr1:45988115	CCDC163P	chr1:45960581-45965646:-	-0.67	-8.32	1.1E-11	Homocysteine levels	
MESO	cis	1	rs2113078	chr5:56087190	C5orf35	chr5:56205103-56213010:+	0.83	5.72	3.26E-7	Type 2 diabetes	
MESO	cis	1	rs2113079	chr5:56157951	C5orf35	chr5:56205103-56213010:+	0.83	5.5	7.78E-7	Type 2 diabetes	
MESO	cis	1	rs2128834	chr3:41862645	ULK4	chr3:41288091-42003660:-	0.84	5.7	3.58E-7	Diastolic blood pressure	
MESO	cis	1	rs2128835	chr3:41862873	ULK4	chr3:41288091-42003660:-	0.87	5.95	1.35E-7	Diastolic blood pressure	
MESO	cis	1	rs2130392	chr4:185639169	MLF1IP	chr4:185615220-185655286:-	-0.57	-6.3	3.5E-8	Kawasaki disease	
MESO	cis	1	rs2166663	chr6:86593896	SNHG5	chr6:86386726-86388451:-	-0.62	-4.7	1.5E-5	Response to antipsychotic treatment	
