cancer.type	eQTL.type	tagSNP	LD	SNP.ID	SNP.position.hg19	Gene.symbol	Gene.position.hg19	Beta	t-stat	P-value	GWAS-Traits	
THCA	cis	1	rs10026775	chr4:39116775	KLHL5	chr4:39046659-39123828:+	-0.21	-5.73	1.77E-8	Uric acid levels	
THCA	cis	1	rs10027138	chr4:53402581	KIAA0114	chr4:53578621-53580305:+	0.18	3.66	0.000277	Biochemical measures	
THCA	cis	1	rs10027325	chr4:282608	ZNF718	chr4:53272-156488:+	0.49	9.65	3.1E-20	Immune response to smallpox vaccine (IL-6)	
THCA	cis	1	rs10027437	chr4:103557251	CISD2	chr4:103790135-103809913:+	-0.16	-3.52	0.000465	Primary biliary cirrhosis	
THCA	cis	1	rs10027437	chr4:103557251	NFKB1	chr4:103422486-103538458:+	0.16	4.54	7.1E-6	Primary biliary cirrhosis	
THCA	cis	1	rs10027813	chr4:39121438	KLHL5	chr4:39046659-39123828:+	-0.21	-5.77	1.47E-8	Uric acid levels	
THCA	cis	1	rs10028351	chr4:71295971	AMTN	chr4:71384298-71398459:+	0.21	5.06	5.97E-7	Alcoholism (heaviness of drinking)	
THCA	cis	1	rs10030019	chr4:106998448	TBCK	chr4:106967233-107237861:-	0.34	7.03	7.03E-12	Airflow obstruction	
THCA	cis	1	rs10030904	chr4:39115223	KLHL5	chr4:39046659-39123828:+	-0.21	-5.74	1.65E-8	Uric acid levels	
THCA	cis	1	rs10032326	chr4:17630717	MED28	chr4:17616273-17629791:+	0.2	4.32	1.89E-5	Parasitemia in Tripanosoma cruzi seropositivity	
THCA	cis	1	rs10033071	chr4:111375852	ENPEP	chr4:111397229-111484491:+	0.15	3.66	0.00028	Blood pressure	
THCA	cis	1	rs10033209	chr4:90653704	MMRN1	chr4:90816003-90875778:+	0.31	3.89	0.000115	Parkinson's disease	
THCA	cis	1	rs10034433	chr4:56421176	TMEM165	chr4:56262090-56292342:+	0.16	3.98	8.05E-5	Personality dimensions	
THCA	cis	1	rs10035646	chr5:115534974	COMMD10	chr5:115420727-115628978:+	0.48	5.84	9.44E-9	Asthma or chronic obstructive pulmonary disease	
THCA	cis	1	rs10036292	chr5:115595871	COMMD10	chr5:115420727-115628978:+	0.49	5.93	5.67E-9	Asthma or chronic obstructive pulmonary disease	
THCA	cis	1	rs10036441	chr5:101707048	SLCO4C1	chr5:101569694-101632253:-	0.25	5.81	1.13E-8	Schizophrenia	
THCA	cis	1	rs10037055	chr5:176691279	MXD3	chr5:176732501-176739292:-	0.16	4.97	9.19E-7	Migraine without aura	
THCA	cis	1	rs1003719	chr21:38491095	DSCR9	chr21:38580804-38594036:+	-0.19	-3.82	0.000149	Eye color traits	
THCA	cis	1	rs1003719	chr21:38491095	PIGP	chr21:38437664-38445458:-	-0.54	-15.23	5.39E-43	Eye color traits	
THCA	cis	1	rs1003719	chr21:38491095	TTC3	chr21:38445571-38575406:+	0.31	10.77	2.3E-24	Eye color traits	
THCA	cis	1	rs10038972	chr5:101704518	SLCO4C1	chr5:101569694-101632253:-	0.26	5.85	9.35E-9	Schizophrenia	
THCA	cis	1	rs10041072	chr5:150259642	LOC134466	chr5:150310000-150326146:-	0.37	5.27	2.03E-7	Crohn's disease	
THCA	cis	1	rs10041507	chr5:101813160	SLCO4C1	chr5:101569694-101632253:-	0.24	5.55	4.84E-8	Schizophrenia	
THCA	cis	1	rs10041525	chr5:101813238	SLCO4C1	chr5:101569694-101632253:-	0.24	5.55	4.84E-8	Schizophrenia	
THCA	cis	1	rs10042278	chr5:115532928	COMMD10	chr5:115420727-115628978:+	0.48	5.84	9.44E-9	Asthma or chronic obstructive pulmonary disease	
THCA	cis	1	rs10043228	chr5:115597048	COMMD10	chr5:115420727-115628978:+	0.49	5.93	5.67E-9	Asthma or chronic obstructive pulmonary disease	
THCA	cis	1	rs10044208	chr5:101797136	SLCO4C1	chr5:101569694-101632253:-	0.24	5.54	5.1E-8	Schizophrenia	
THCA	cis	1	rs1004467	chr10:104594507	AS3MT	chr10:104613967-104661653:+	-0.28	-3.92	9.99E-5	Hypertension;Systolic blood pressure;Diastolic blood pressure	
THCA	cis	1	rs1004467	chr10:104594507	C10orf26	chr10:104503727-104591851:+	-0.26	-4.62	4.9E-6	Hypertension;Systolic blood pressure;Diastolic blood pressure	
THCA	cis	1	rs1004467	chr10:104594507	INA	chr10:105036920-105050106:+	-0.26	-3.57	0.000388	Hypertension;Systolic blood pressure;Diastolic blood pressure	
THCA	cis	1	rs1004467	chr10:104594507	SFXN2	chr10:104474298-104498946:+	-0.34	-4.22	2.87E-5	Hypertension;Systolic blood pressure;Diastolic blood pressure	
THCA	cis	1	rs10048323	chr18:47204395	CXXC1	chr18:47808715-47814692:-	-0.09	-3.51	0.000483	C-reactive protein levels or HDL-cholesterol levels (pleiotropy)	
THCA	cis	1	rs10048648	chr2:26320315	GPR113	chr2:26531041-26569685:-	-0.42	-6.7	5.97E-11	Gut microbiome composition (summer)	
THCA	cis	1	rs10048648	chr2:26320315	HADHA	chr2:26413505-26467594:-	-0.16	-3.35	0.00088	Gut microbiome composition (summer)	
THCA	cis	1	rs10048683	chr2:26320519	GPR113	chr2:26531041-26569685:-	-0.44	-6.97	1.09E-11	Gut microbiome composition (summer)	
THCA	cis	1	rs1004868	chr2:231038910	SP110	chr2:231033645-231084827:-	0.24	5.02	7.46E-7	Obesity-related traits	
THCA	cis	1	rs1004869	chr2:231039271	SP110	chr2:231033645-231084827:-	0.24	4.97	9.31E-7	Obesity-related traits	
THCA	cis	1	rs10050159	chr4:106765915	INTS12	chr4:106603787-106629881:-	-0.46	-4.34	1.74E-5	Post bronchodilator FEV1	
THCA	cis	1	rs10050333	chr4:106765813	INTS12	chr4:106603787-106629881:-	-0.46	-4.34	1.74E-5	Post bronchodilator FEV1	
THCA	cis	1	rs10051240	chr5:115569931	COMMD10	chr5:115420727-115628978:+	0.48	5.89	7.35E-9	Asthma or chronic obstructive pulmonary disease	
THCA	cis	1	rs10051544	chr5:101660963	SLCO4C1	chr5:101569694-101632253:-	0.25	5.65	2.77E-8	Schizophrenia	
THCA	cis	1	rs10051747	chr5:56083289	C5orf35	chr5:56205103-56213010:+	0.99	22.42	1.26E-76	Type 2 diabetes	
THCA	cis	1	rs10051804	chr5:150226424	LOC134466	chr5:150310000-150326146:-	0.39	5.45	8.07E-8	Crohn's disease	
THCA	cis	1	rs10051924	chr5:150226639	LOC134466	chr5:150310000-150326146:-	0.39	5.45	8.07E-8	Crohn's disease	
THCA	cis	1	rs10052606	chr5:150272217	LOC134466	chr5:150310000-150326146:-	0.39	5.41	9.98E-8	Crohn's disease	
THCA	cis	1	rs10053625	chr5:101661976	SLCO4C1	chr5:101569694-101632253:-	0.25	5.65	2.77E-8	Schizophrenia	
THCA	cis	1	rs10053750	chr5:150270051	LOC134466	chr5:150310000-150326146:-	0.38	5.28	2.01E-7	Crohn's disease	
THCA	cis	1	rs10054149	chr5:101707293	SLCO4C1	chr5:101569694-101632253:-	0.25	5.81	1.13E-8	Schizophrenia	
THCA	cis	1	rs10055753	chr5:101707342	SLCO4C1	chr5:101569694-101632253:-	0.25	5.81	1.13E-8	Schizophrenia	
THCA	cis	1	rs10055868	chr5:115471612	COMMD10	chr5:115420727-115628978:+	0.49	5.93	5.67E-9	Asthma or chronic obstructive pulmonary disease	
THCA	cis	1	rs10056179	chr5:110442137	TSLP	chr5:110405778-110413722:+	-0.3	-4.01	6.93E-5	Eosinophil counts	
THCA	cis	1	rs10056340	chr5:110190052	TMEM232	chr5:109624934-110062381:-	0.22	4.41	1.29E-5	Asthma and hay fever	
THCA	cis	1	rs10057988	chr5:150272062	LOC134466	chr5:150310000-150326146:-	0.39	5.41	9.98E-8	Crohn's disease	
THCA	cis	1	rs10058821	chr5:150226385	LOC134466	chr5:150310000-150326146:-	0.39	5.45	8.07E-8	Crohn's disease	
THCA	cis	1	rs10058943	chr5:150226586	LOC134466	chr5:150310000-150326146:-	0.39	5.45	8.07E-8	Crohn's disease	
THCA	cis	1	rs10061105	chr5:150255185	LOC134466	chr5:150310000-150326146:-	0.37	5.2	2.97E-7	Crohn's disease	
THCA	cis	1	rs10061105	chr5:150255185	ZNF300	chr5:150273964-150284391:-	0.15	3.4	0.000719	Crohn's disease	
THCA	cis	1	rs1006176	chr11:116788133	PCSK7	chr11:117075789-117102811:-	0.43	5.27	2.08E-7	Infantile hypertrophic pyloric stenosis	
THCA	cis	1	rs10061842	chr5:110402855	TSLP	chr5:110405778-110413722:+	-0.31	-3.96	8.79E-5	Eosinophil counts	
THCA	cis	1	rs10062350	chr5:115453497	COMMD10	chr5:115420727-115628978:+	0.49	5.98	4.49E-9	Asthma or chronic obstructive pulmonary disease	
THCA	cis	1	rs10062929	chr5:110408179	TSLP	chr5:110405778-110413722:+	-0.32	-4	7.37E-5	Eosinophil counts	
THCA	cis	1	rs10062929	chr5:110408179	WDR36	chr5:110427870-110466201:+	0.2	3.64	0.000301	Eosinophil counts	
THCA	cis	1	rs10063647	chr5:127371588	SLC12A2	chr5:127419483-127525379:+	0.12	3.47	0.000576	Height	
THCA	cis	1	rs10063907	chr5:101796594	SLCO4C1	chr5:101569694-101632253:-	0.24	5.54	5.1E-8	Schizophrenia	
THCA	cis	1	rs1006396	chr22:30017000	NIPSNAP1	chr22:29950800-29977144:-	0.24	3.64	0.000299	Lipid traits	
THCA	cis	1	rs10064130	chr5:138309307	SIL1	chr5:138282412-138534065:-	0.14	4.18	3.4E-5	Age-related hearing impairment (interaction)	
THCA	cis	1	rs10064201	chr5:138309405	SIL1	chr5:138282412-138534065:-	0.15	4.49	9.06E-6	Age-related hearing impairment (interaction)	
THCA	cis	1	rs1006441	chr11:77932126	NARS2	chr11:78147017-78285909:-	-0.39	-7.04	6.64E-12	Testicular germ cell tumor	
THCA	cis	1	rs10065172	chr5:150227998	LOC134466	chr5:150310000-150326146:-	0.39	5.38	1.17E-7	Crohn's disease	
THCA	cis	1	rs1006581	chr7:150511923	TMEM176A	chr7:150497854-150502208:+	-0.16	-4.55	6.94E-6	Forced expiratory volume in 1 second (environmental interaction)	
THCA	cis	1	rs10066259	chr5:115451892	COMMD10	chr5:115420727-115628978:+	0.48	5.79	1.3E-8	Asthma or chronic obstructive pulmonary disease	
THCA	cis	1	rs1006722	chr4:17618713	MED28	chr4:17616273-17629791:+	-0.15	-3.38	0.000786	Parasitemia in Tripanosoma cruzi seropositivity	
THCA	cis	1	rs10067645	chr5:101740751	SLCO4C1	chr5:101569694-101632253:-	0.24	5.58	4.05E-8	Schizophrenia	
THCA	cis	1	rs1007123	chr20:31345840	MAPRE1	chr20:31407699-31438210:+	0.18	4.23	2.78E-5	Ulcerative colitis	
THCA	cis	1	rs1007124	chr20:31345752	MAPRE1	chr20:31407699-31438210:+	0.18	4.26	2.49E-5	Ulcerative colitis	
THCA	cis	1	rs1007133	chr10:38225293	LOC399744	chr10:38717074-38741080:+	-0.27	-3.68	0.000261	Obesity (extreme)	
THCA	cis	1	rs1007190	chr17:43038209	C17orf104	chr17:42733982-42755658:+	-0.28	-3.47	0.000568	DNA methylation (variation)	
THCA	cis	1	rs10073364	chr5:115592582	COMMD10	chr5:115420727-115628978:+	0.49	5.93	5.67E-9	Asthma or chronic obstructive pulmonary disease	
THCA	cis	1	rs10073425	chr5:110163206	TMEM232	chr5:109624934-110062381:-	0.21	4.14	4.1E-5	Asthma and hay fever	
THCA	cis	1	rs10074324	chr5:101766574	SLCO4C1	chr5:101569694-101632253:-	0.25	5.62	3.21E-8	Schizophrenia	
THCA	cis	1	rs10075318	chr5:101701924	SLCO4C1	chr5:101569694-101632253:-	0.25	5.81	1.13E-8	Schizophrenia	
THCA	cis	1	rs10076701	chr5:131596419	P4HA2	chr5:131528306-131563556:-	0.48	11.33	1.66E-26	Blood metabolite levels	
THCA	cis	1	rs10078968	chr5:150244273	LOC134466	chr5:150310000-150326146:-	0.38	5.36	1.31E-7	Crohn's disease	
THCA	cis	1	rs10078	chr5:438102	C5orf55	chr5:441645-443258:-	0.39	9.95	2.63E-21	Fat distribution (HIV)	
THCA	cis	1	rs10079394	chr5:115600919	COMMD10	chr5:115420727-115628978:+	0.48	5.88	7.87E-9	Asthma or chronic obstructive pulmonary disease	
THCA	cis	1	rs10080429	chr6:109738106	AKD1	chr6:109814059-110012415:-	-0.35	-7.75	5.42E-14	Height	
THCA	cis	1	rs10080429	chr6:109738106	FIG4	chr6:110012424-110146634:+	-0.19	-3.9	0.00011	Height	
THCA	cis	1	rs10080429	chr6:109738106	SMPD2	chr6:109761931-109765121:+	0.33	8.28	1.24E-15	Height	
THCA	cis	1	rs10082867	chr12:123796997	C12orf65	chr12:123717841-123742481:+	-0.24	-4.1	4.9E-5	HDL cholesterol	
THCA	cis	1	rs10083343	chr14:65853133	LOC645431	chr14:65877313-65879335:-	-0.41	-5.29	1.85E-7	Ischemic stroke	
THCA	cis	1	rs10083346	chr14:65853273	LOC645431	chr14:65877313-65879335:-	-0.41	-5.29	1.85E-7	Ischemic stroke	
THCA	cis	1	rs10083348	chr14:65853401	LOC645431	chr14:65877313-65879335:-	-0.41	-5.29	1.85E-7	Ischemic stroke	
THCA	cis	1	rs10083363	chr14:66200768	LOC645431	chr14:65877313-65879335:-	0.26	3.43	0.000654	Chronic obstructive pulmonary disease-related biomarkers	
THCA	cis	1	rs10083421	chr14:65851158	LOC645431	chr14:65877313-65879335:-	-0.41	-5.29	1.85E-7	Ischemic stroke	
THCA	cis	1	rs10083485	chr14:65853114	LOC645431	chr14:65877313-65879335:-	-0.41	-5.29	1.85E-7	Ischemic stroke	
THCA	cis	1	rs10083488	chr14:65853346	LOC645431	chr14:65877313-65879335:-	-0.4	-5.25	2.35E-7	Ischemic stroke	
THCA	cis	1	rs10083525	chr14:65851556	LOC645431	chr14:65877313-65879335:-	0.4	5.16	3.62E-7	Ischemic stroke	
THCA	cis	1	rs1008374	chr4:17683219	MED28	chr4:17616273-17629791:+	0.16	3.41	0.000701	Parasitemia in Tripanosoma cruzi seropositivity	
THCA	cis	1	rs1008375	chr4:17682834	MED28	chr4:17616273-17629791:+	0.17	3.73	0.000217	Parasitemia in Tripanosoma cruzi seropositivity	
THCA	cis	1	rs10086327	chr8:89406955	MMP16	chr8:89049462-89339717:-	0.31	5.04	6.5E-7	Electrodermal activity	
THCA	cis	1	rs10086541	chr8:96033950	C8orf38	chr8:95908040-96088396:+	-0.26	-4.47	9.74E-6	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
THCA	cis	1	rs10086778	chr8:10814140	CTSB	chr8:11700036-11725646:-	0.22	3.45	0.000611	Asthma and hay fever	
THCA	cis	1	rs10086872	chr8:10814210	CTSB	chr8:11700036-11725646:-	0.22	3.49	0.000536	Asthma and hay fever	
THCA	cis	1	rs10087268	chr8:89414888	MMP16	chr8:89049462-89339717:-	0.31	5.04	6.5E-7	Electrodermal activity	
THCA	cis	1	rs10088380	chr8:89416018	MMP16	chr8:89049462-89339717:-	0.31	5.04	6.5E-7	Electrodermal activity	
THCA	cis	1	rs10088439	chr8:8576699	SGK223	chr8:8175259-8239257:-	-0.31	-5.64	2.89E-8	Obesity-related traits	
THCA	cis	1	rs1008953	chr20:43980726	ZNF335	chr20:44577293-44600833:-	-0.16	-3.57	0.000396	Psoriasis	
THCA	cis	1	rs10089941	chr8:89420861	MMP16	chr8:89049462-89339717:-	0.32	5.19	3.04E-7	Electrodermal activity	
THCA	cis	1	rs1009051	chr3:49521549	GMPPB	chr3:49758932-49761384:-	-0.18	-4.05	5.9E-5	Menarche (age at onset)	
THCA	cis	1	rs1009051	chr3:49521549	P4HTM	chr3:49027341-49044579:+	0.17	4.28	2.28E-5	Menarche (age at onset)	
THCA	cis	1	rs1009051	chr3:49521549	WDR6	chr3:49044637-49053386:+	-0.18	-3.84	0.000138	Menarche (age at onset)	
THCA	cis	1	rs1009168	chr12:62510495	FAM19A2	chr12:62102043-62653925:-	-0.15	-3.38	0.000794	Post bronchodilator FEV1/FVC ratio in COPD	
THCA	cis	1	rs10092003	chr8:96036422	C8orf38	chr8:95908040-96088396:+	-0.26	-4.5	8.44E-6	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
THCA	cis	1	rs1009242	chr9:131916832	CRAT	chr9:131857075-131873070:-	0.31	7.52	2.69E-13	Blood metabolite ratios	
THCA	cis	1	rs10093191	chr8:89411565	MMP16	chr8:89049462-89339717:-	0.31	5.01	7.65E-7	Electrodermal activity	
THCA	cis	1	rs1009358	chr2:65276452	CEP68	chr2:65283495-65314141:+	0.16	4.15	3.95E-5	Triglycerides	
THCA	cis	1	rs10093594	chr8:96033236	C8orf38	chr8:95908040-96088396:+	0.26	4.41	1.31E-5	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
THCA	cis	1	rs10093818	chr8:89421010	MMP16	chr8:89049462-89339717:-	0.32	5.19	3.04E-7	Electrodermal activity	
THCA	cis	1	rs10094278	chr8:89414854	MMP16	chr8:89049462-89339717:-	0.31	5.04	6.5E-7	Electrodermal activity	
THCA	cis	1	rs1009465	chr14:65970370	LOC645431	chr14:65877313-65879335:-	0.26	3.54	0.000434	Chronic obstructive pulmonary disease-related biomarkers	
THCA	cis	1	rs10095262	chr8:89432538	MMP16	chr8:89049462-89339717:-	0.32	5.19	3.04E-7	Electrodermal activity	
THCA	cis	1	rs10095390	chr8:10815515	CTSB	chr8:11700036-11725646:-	0.22	3.45	0.000614	Asthma and hay fever	
THCA	cis	1	rs10095499	chr8:89432760	MMP16	chr8:89049462-89339717:-	0.32	5.19	3.04E-7	Electrodermal activity	
THCA	cis	1	rs10095630	chr8:92071264	LRRC69	chr8:92114847-92231464:+	-0.23	-3.76	0.000194	Migraine - clinic-based	
THCA	cis	1	rs10095733	chr8:8574646	SGK223	chr8:8175259-8239257:-	-0.31	-5.64	2.87E-8	Obesity-related traits	
THCA	cis	1	rs10096195	chr8:89432587	MMP16	chr8:89049462-89339717:-	-0.26	-4.42	1.23E-5	Electrodermal activity	
THCA	cis	1	rs10096350	chr8:124184470	FAM83A	chr8:124191287-124222317:+	-0.34	-4.25	2.56E-5	Urinary uromodulin levels	
THCA	cis	1	rs10096455	chr8:96041250	C8orf38	chr8:95908040-96088396:+	-0.26	-4.56	6.5E-6	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
THCA	cis	1	rs10097930	chr8:96025735	C8orf38	chr8:95908040-96088396:+	-0.25	-4.23	2.81E-5	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
THCA	cis	1	rs10098197	chr8:96042890	C8orf38	chr8:95908040-96088396:+	-0.26	-4.56	6.5E-6	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
THCA	cis	1	rs10098234	chr8:8576692	SGK223	chr8:8175259-8239257:-	-0.31	-5.66	2.6E-8	Obesity-related traits	
THCA	cis	1	rs10098453	chr8:96029756	C8orf38	chr8:95908040-96088396:+	0.24	4.16	3.79E-5	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
THCA	cis	1	rs10098834	chr8:89430837	MMP16	chr8:89049462-89339717:-	0.32	5.19	3.04E-7	Electrodermal activity	
THCA	cis	1	rs10099075	chr8:89431248	MMP16	chr8:89049462-89339717:-	0.32	5.19	3.04E-7	Electrodermal activity	
THCA	cis	1	rs10099233	chr8:89403561	MMP16	chr8:89049462-89339717:-	0.31	5.05	6.28E-7	Electrodermal activity	
THCA	cis	1	rs10099461	chr8:89403715	MMP16	chr8:89049462-89339717:-	0.31	5.04	6.5E-7	Electrodermal activity	
THCA	cis	1	rs10099697	chr8:89418325	MMP16	chr8:89049462-89339717:-	0.32	5.07	5.71E-7	Electrodermal activity	
THCA	cis	1	rs1009977	chr14:55603002	FBXO34	chr14:55738021-55893431:+	-0.15	-3.51	0.000492	Protein biomarker	
THCA	cis	1	rs1009977	chr14:55603002	KIAA0831	chr14:55833110-55878576:-	-0.13	-3.69	0.00025	Protein biomarker	
THCA	cis	1	rs10100089	chr8:96025093	C8orf38	chr8:95908040-96088396:+	-0.25	-4.21	3.09E-5	Vincristine-induced peripheral neuropathy in acute lymphoblastic leukemia	
