cancer.type	eQTL.type	tagSNP	LD	SNP.ID	SNP.position.hg19	Gene.symbol	Gene.position.hg19	Beta	t-stat	P-value	GWAS-Traits	
BLCA	cis	1	rs10157597	chr1:45990278	CCDC163P	chr1:45960581-45965646:-	-0.79	-16.19	2.68E-45	Homocysteine levels	
BLCA	cis	1	rs1016669	chr3:41894440	ULK4	chr3:41288091-42003660:-	0.64	9.91	9.53E-21	Diastolic blood pressure	
BLCA	cis	1	rs10169714	chr2:73808773	ALMS1P	chr2:73872046-73912692:+	0.36	5.35	1.55E-7	Metabolite levels	
BLCA	cis	1	rs10175180	chr2:73673123	ALMS1P	chr2:73872046-73912692:+	0.39	5.82	1.23E-8	Metabolite levels	
BLCA	cis	1	rs10178409	chr2:73855507	ALMS1P	chr2:73872046-73912692:+	0.35	5.06	6.59E-7	Urinary metabolites	
BLCA	cis	1	rs10179134	chr2:73637519	ALMS1P	chr2:73872046-73912692:+	0.33	4.84	1.89E-6	Metabolite levels	
BLCA	cis	1	rs1018184	chr6:86648475	SNHG5	chr6:86386726-86388451:-	0.49	8.81	4.4E-17	Response to antipsychotic treatment	
BLCA	cis	1	rs10184268	chr2:73627044	ALMS1P	chr2:73872046-73912692:+	0.35	5.19	3.51E-7	Metabolite levels	
BLCA	cis	1	rs10186501	chr2:73697844	ALMS1P	chr2:73872046-73912692:+	0.4	5.97	5.57E-9	Metabolite levels	
BLCA	cis	1	rs10187192	chr2:73713500	ALMS1P	chr2:73872046-73912692:+	0.33	4.75	2.87E-6	Metabolite levels	
BLCA	cis	1	rs10187416	chr2:73713741	ALMS1P	chr2:73872046-73912692:+	0.4	5.97	5.39E-9	Metabolite levels	
BLCA	cis	1	rs10189574	chr2:73698518	ALMS1P	chr2:73872046-73912692:+	0.39	5.84	1.1E-8	Metabolite levels	
BLCA	cis	1	rs10190219	chr2:73658331	ALMS1P	chr2:73872046-73912692:+	0.34	5.04	7.19E-7	Metabolite levels	
BLCA	cis	1	rs10193373	chr2:281886	SH3YL1	chr2:218138-264810:-	-0.46	-12.19	4.13E-29	Spherical equivalent (joint main effects and education interaction)	
BLCA	cis	1	rs10193972	chr2:73717656	ALMS1P	chr2:73872046-73912692:+	0.4	5.97	5.32E-9	Metabolite levels	
BLCA	cis	1	rs10195155	chr2:70354475	FAM136A	chr2:70523109-70529220:-	-0.24	-4.3	2.13E-5	Obesity-related traits	
BLCA	cis	1	rs10205364	chr2:27794233	C2orf16	chr2:27799389-27805588:+	0.23	3.91	0.00011	Oral cavity cancer	
BLCA	cis	1	rs10207220	chr2:73785046	ALMS1P	chr2:73872046-73912692:+	0.34	5.08	5.97E-7	Metabolite levels	
BLCA	cis	1	rs10212536	chr3:41827026	ULK4	chr3:41288091-42003660:-	0.63	9.72	4.22E-20	Diastolic blood pressure	
BLCA	cis	1	rs10216533	chr8:143763690	LY6D	chr8:143866298-143868008:-	0.22	4.79	2.43E-6	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
BLCA	cis	1	rs10216533	chr8:143763690	PSCA	chr8:143761875-143764142:+	0.51	15.95	2.78E-44	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
BLCA	cis	1	rs10217692	chr9:102710431	STX17	chr9:102668915-102736817:+	-0.19	-3.92	0.000107	Alopecia areata	
BLCA	cis	1	rs10218795	chr1:145416056	NOTCH2NL	chr1:145209111-145295525:+	0.64	5.99	4.82E-9	Coronary heart disease	
BLCA	cis	1	rs10228845	chr7:21583617	DNAH11	chr7:21582833-21941455:+	-0.29	-4.83	2.0E-6	Multiple cancers (lung cancer, gastric cancer, and squamous cell carcinoma)	
BLCA	cis	1	rs10229224	chr7:21583921	DNAH11	chr7:21582833-21941455:+	-0.3	-4.98	9.83E-7	Multiple cancers (lung cancer, gastric cancer, and squamous cell carcinoma)	
BLCA	cis	1	rs10234309	chr7:135311167	PL-5283	chr7:135347221-135378160:+	0.65	9.15	3.51E-18	Paget's disease	
BLCA	cis	1	rs10247526	chr7:65780696	CCT6P1	chr7:65216092-65228661:+	-0.37	-4.92	1.28E-6	Diabetic kidney disease	
BLCA	cis	1	rs1025646	chr3:41754422	ULK4	chr3:41288091-42003660:-	0.67	10.14	1.45E-21	Diastolic blood pressure	
BLCA	cis	1	rs10256972	chr7:1039003	ZFAND2A	chr7:1192544-1199855:-	0.35	5.83	1.2E-8	Longevity;Endometriosis	
BLCA	cis	1	rs1028449	chr14:35512995	PPP2R3C	chr14:35554679-35591679:-	0.25	3.86	0.000131	Atopic dermatitis	
BLCA	cis	1	rs1030831	chr4:130025037	C4orf33	chr4:130014829-130033842:+	-0.33	-5.35	1.49E-7	Chronic obstructive pulmonary disease (moderate to severe)	
BLCA	cis	1	rs1037147	chr4:130025873	C4orf33	chr4:130014829-130033842:+	-0.33	-5.38	1.33E-7	Chronic obstructive pulmonary disease (moderate to severe)	
BLCA	cis	1	rs1039664	chr7:65449716	CCT6P1	chr7:65216092-65228661:+	0.3	4.29	2.25E-5	Diabetic kidney disease	
BLCA	cis	1	rs10404486	chr19:53284135	ZNF600	chr19:53268750-53290034:-	0.28	4.81	2.14E-6	Phospholipid levels (plasma)	
BLCA	cis	1	rs10408916	chr19:10447770	YIPF2	chr19:11033446-11039357:-	0.25	3.99	7.79E-5	Systemic lupus erythematosus or rheumatoid arthritis	
BLCA	cis	1	rs10409485	chr19:41920765	B3GNT8	chr19:41931265-41934635:-	0.21	3.94	9.68E-5	Height	
BLCA	cis	1	rs10413735	chr19:41921071	B3GNT8	chr19:41931265-41934635:-	-0.22	-4.09	5.33E-5	Height	
BLCA	cis	1	rs10417311	chr19:41902038	B3GNT8	chr19:41931265-41934635:-	-0.21	-4.04	6.41E-5	Height	
BLCA	cis	1	rs10422783	chr19:41906436	B3GNT8	chr19:41931265-41934635:-	-0.21	-4.03	6.6E-5	Height	
BLCA	cis	1	rs10422956	chr19:41901261	B3GNT8	chr19:41931265-41934635:-	-0.21	-4.03	6.6E-5	Height	
BLCA	cis	1	rs1042658	chr17:38173902	ZPBP2	chr17:38024455-38034144:+	-0.21	-3.89	0.000117	Neutrophil count;White blood cell count;C-reactive protein and white blood cell count	
BLCA	cis	1	rs10431505	chr12:58178589	FAM119B	chr12:58166383-58176323:+	0.28	4.45	1.13E-5	Multiple sclerosis	
BLCA	cis	1	rs10431505	chr12:58178589	TSFM	chr12:58176536-58191367:+	-0.37	-6.54	2.02E-10	Multiple sclerosis	
BLCA	cis	1	rs10431505	chr12:58178589	XRCC6BP1	chr12:58335445-58351051:+	-0.24	-4.17	3.8E-5	Multiple sclerosis	
BLCA	cis	1	rs10439607	chr20:30258541	COX4I2	chr20:30225691-30232800:+	0.23	4.99	9.15E-7	Subcortical brain region volumes	
BLCA	cis	1	rs10439608	chr20:30258814	COX4I2	chr20:30225691-30232800:+	0.22	4.58	6.2E-6	Subcortical brain region volumes	
BLCA	cis	1	rs1044717	chr1:45976587	CCDC163P	chr1:45960581-45965646:-	-0.82	-16.69	2.12E-47	Homocysteine levels	
BLCA	cis	1	rs10455158	chr6:86672825	SNHG5	chr6:86386726-86388451:-	-0.5	-8.75	6.72E-17	Response to antipsychotic treatment	
BLCA	cis	1	rs1045531	chr8:143763547	LY6D	chr8:143866298-143868008:-	0.22	4.79	2.43E-6	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
BLCA	cis	1	rs1045531	chr8:143763547	PSCA	chr8:143761875-143764142:+	0.51	15.95	2.78E-44	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
BLCA	cis	1	rs10455449	chr6:86592226	SNHG5	chr6:86386726-86388451:-	-0.56	-9.83	1.78E-20	Response to antipsychotic treatment	
BLCA	cis	1	rs10455455	chr6:86670214	SNHG5	chr6:86386726-86388451:-	-0.53	-9.26	1.51E-18	Response to antipsychotic treatment	
BLCA	cis	1	rs10455456	chr6:86670322	SNHG5	chr6:86386726-86388451:-	-0.5	-8.72	8.82E-17	Response to antipsychotic treatment	
BLCA	cis	1	rs1045547	chr8:143763757	LY6D	chr8:143866298-143868008:-	0.22	4.79	2.43E-6	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
BLCA	cis	1	rs1045547	chr8:143763757	PSCA	chr8:143761875-143764142:+	0.51	15.95	2.78E-44	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
BLCA	cis	1	rs1045574	chr8:143763958	LY6D	chr8:143866298-143868008:-	0.23	5.01	8.22E-7	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
BLCA	cis	1	rs1045574	chr8:143763958	PSCA	chr8:143761875-143764142:+	0.5	15.29	1.58E-41	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
BLCA	cis	1	rs1045605	chr8:143764101	LY6D	chr8:143866298-143868008:-	0.22	4.81	2.19E-6	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
BLCA	cis	1	rs1045605	chr8:143764101	PSCA	chr8:143761875-143764142:+	0.52	16.1	6.31E-45	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
BLCA	cis	1	rs10456622	chr6:49396453	CENPQ	chr6:49431096-49460820:+	-0.27	-5.48	7.91E-8	Folate pathway vitamin levels	
BLCA	cis	1	rs10456622	chr6:49396453	MUT	chr6:49398994-49431031:-	0.29	5.73	2.05E-8	Folate pathway vitamin levels	
BLCA	cis	1	rs10461617	chr5:56104308	C5orf35	chr5:56205103-56213010:+	0.71	10.51	7.18E-23	Type 2 diabetes	
BLCA	cis	1	rs10463240	chr5:150256853	LOC134466	chr5:150310000-150326146:-	0.48	6.27	9.54E-10	Crohn's disease	
BLCA	cis	1	rs10463307	chr5:150254620	LOC134466	chr5:150310000-150326146:-	0.53	6.71	6.95E-11	Crohn's disease	
BLCA	cis	1	rs10463310	chr5:150260905	LOC134466	chr5:150310000-150326146:-	0.47	6.2	1.42E-9	Crohn's disease	
BLCA	cis	1	rs10470686	chr3:48449956	TREX1	chr3:48501186-48509043:+	-0.19	-3.86	0.000132	Longevity	
BLCA	cis	1	rs1048687	chr16:9212987	C16orf72	chr16:9185537-9213545:+	-0.23	-3.91	0.000107	Behavioural disinhibition (generation interaction);Non-substance related behavioral disinhibition	
BLCA	cis	1	rs10494304	chr1:156285764	BGLAP	chr1:156182784-156213112:+	-0.22	-3.86	0.000135	Mean corpuscular hemoglobin concentration;Glycated hemoglobin levels	
BLCA	cis	1	rs10496191	chr2:73673798	ALMS1P	chr2:73872046-73912692:+	0.39	5.82	1.23E-8	Metabolite levels	
BLCA	cis	1	rs10496193	chr2:73773503	ALMS1P	chr2:73872046-73912692:+	0.39	5.79	1.49E-8	Metabolite levels	
BLCA	cis	1	rs10498958	chr6:86649705	SNHG5	chr6:86386726-86388451:-	0.54	9.49	2.44E-19	Response to antipsychotic treatment	
BLCA	cis	1	rs10500303	chr19:50512033	SIGLEC16	chr19:50472912-50479075:+	0.59	5.55	5.41E-8	antipsychotic drug dosage in schizophrenia or schizoaffective disorder	
BLCA	cis	1	rs10508921	chr10:52010708	FAM21A	chr10:51827684-51893268:+	-0.36	-4.38	1.55E-5	Thiazide-induced adverse metabolic effects in hypertensive patients	
BLCA	cis	1	rs10514847	chr13:44626749	KIAA1704	chr13:45563687-45607742:+	-0.66	-4.97	1.03E-6	Uric acid levels	
BLCA	cis	1	rs10514847	chr13:44626749	NUFIP1	chr13:45513384-45563613:-	-0.67	-4.52	8.14E-6	Uric acid levels	
BLCA	cis	1	rs1052501	chr3:41925398	ULK4	chr3:41288091-42003660:-	-0.64	-9.91	9.53E-21	Diastolic blood pressure	
BLCA	cis	1	rs1062794	chr20:30381758	COX4I2	chr20:30225691-30232800:+	0.2	4.23	2.93E-5	Subcortical brain region volumes	
BLCA	cis	1	rs10732856	chr11:116907113	PCSK7	chr11:117075789-117102811:-	-0.39	-4.89	1.51E-6	Protein quantitative trait loci	
BLCA	cis	1	rs10736426	chr1:45984353	CCDC163P	chr1:45960581-45965646:-	0.73	15.02	1.96E-40	Homocysteine levels	
BLCA	cis	1	rs10741741	chr11:18342081	GTF2H1	chr11:18343816-18388590:+	-0.29	-5.86	9.8E-9	Pancreatic cancer	
BLCA	cis	1	rs10741742	chr11:18342160	GTF2H1	chr11:18343816-18388590:+	0.32	6.17	1.75E-9	Pancreatic cancer	
BLCA	cis	1	rs10747783	chr12:58176614	FAM119B	chr12:58166383-58176323:+	0.28	4.37	1.62E-5	Multiple sclerosis	
BLCA	cis	1	rs10747783	chr12:58176614	TSFM	chr12:58176536-58191367:+	-0.38	-6.71	7.19E-11	Multiple sclerosis	
BLCA	cis	1	rs10747783	chr12:58176614	XRCC6BP1	chr12:58335445-58351051:+	-0.23	-3.99	7.9E-5	Multiple sclerosis	
BLCA	cis	1	rs10749860	chr1:46328210	CCDC163P	chr1:45960581-45965646:-	-0.37	-7	1.18E-11	Body mass index	
BLCA	cis	1	rs10750100	chr11:116917244	PCSK7	chr11:117075789-117102811:-	-0.39	-5.09	5.59E-7	Protein quantitative trait loci	
BLCA	cis	1	rs10750101	chr11:116979689	PCSK7	chr11:117075789-117102811:-	-0.44	-5.48	7.6E-8	Protein quantitative trait loci	
BLCA	cis	1	rs10758892	chr9:7734250	C9orf123	chr9:7796493-7799799:-	-0.4	-4.28	2.39E-5	Myopia (pathological)	
BLCA	cis	1	rs10760118	chr9:123641616	LOC253039	chr9:123605320-123616644:+	-0.34	-5.89	8.63E-9	Rheumatoid arthritis	
BLCA	cis	1	rs10760121	chr9:123647915	LOC253039	chr9:123605320-123616644:+	-0.35	-5.82	1.23E-8	Rheumatoid arthritis	
BLCA	cis	1	rs10762582	chr10:75968316	ADK	chr10:75910965-76469059:+	0.31	4.71	3.41E-6	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs1076392	chr17:59493008	C17orf82	chr17:59489112-59490641:+	-0.19	-4.31	2.09E-5	Sitting height ratio	
BLCA	cis	1	rs1077514	chr1:23766233	TCEA3	chr1:23707555-23751261:-	-0.3	-4.23	2.88E-5	Cholesterol, total	
BLCA	cis	1	rs10783847	chr12:58196447	FAM119B	chr12:58166383-58176323:+	0.29	4.54	7.64E-6	Multiple sclerosis	
BLCA	cis	1	rs10783847	chr12:58196447	TSFM	chr12:58176536-58191367:+	-0.36	-6.42	3.97E-10	Multiple sclerosis	
BLCA	cis	1	rs10783847	chr12:58196447	XRCC6BP1	chr12:58335445-58351051:+	-0.24	-4.14	4.3E-5	Multiple sclerosis	
BLCA	cis	1	rs10783848	chr12:58196528	FAM119B	chr12:58166383-58176323:+	0.29	4.54	7.64E-6	Multiple sclerosis	
BLCA	cis	1	rs10783848	chr12:58196528	TSFM	chr12:58176536-58191367:+	-0.36	-6.42	3.97E-10	Multiple sclerosis	
BLCA	cis	1	rs10783848	chr12:58196528	XRCC6BP1	chr12:58335445-58351051:+	-0.24	-4.14	4.3E-5	Multiple sclerosis	
BLCA	cis	1	rs10788795	chr1:150758047	HORMAD1	chr1:150670542-150693352:-	0.4	4.07	5.67E-5	Congenital left-sided heart lesions	
BLCA	cis	1	rs10789475	chr1:46304177	CCDC163P	chr1:45960581-45965646:-	-0.36	-6.71	6.92E-11	Body mass index	
BLCA	cis	1	rs10789481	chr1:46383583	CCDC163P	chr1:45960581-45965646:-	-0.36	-6.64	1.1E-10	Body mass index	
BLCA	cis	1	rs10789487	chr1:46420221	CCDC163P	chr1:45960581-45965646:-	-0.34	-6.43	3.87E-10	Body mass index	
BLCA	cis	1	rs10790172	chr11:116927740	PCSK7	chr11:117075789-117102811:-	-0.39	-5.02	7.78E-7	Protein quantitative trait loci	
BLCA	cis	1	rs1080060	chr2:27768808	C2orf16	chr2:27799389-27805588:+	0.22	3.83	0.000152	Oral cavity cancer	
BLCA	cis	1	rs10804632	chr3:134294501	ANAPC13	chr3:134196547-134204865:-	0.47	7.52	3.83E-13	Height	
BLCA	cis	1	rs10807701	chr7:65724686	CCT6P1	chr7:65216092-65228661:+	-0.33	-4.52	8.25E-6	Diabetic kidney disease	
BLCA	cis	1	rs10807702	chr7:65767843	CCT6P1	chr7:65216092-65228661:+	0.32	4.4	1.42E-5	Diabetic kidney disease	
BLCA	cis	1	rs10818480	chr9:123643170	LOC253039	chr9:123605320-123616644:+	-0.33	-5.77	1.67E-8	Rheumatoid arthritis	
BLCA	cis	1	rs10819471	chr9:131896325	CRAT	chr9:131857075-131873070:-	0.25	4.53	7.83E-6	Blood metabolite ratios	
BLCA	cis	1	rs10819471	chr9:131896325	SH3GLB2	chr9:131770314-131790579:-	-0.16	-4.74	3.06E-6	Blood metabolite ratios	
BLCA	cis	1	rs10819861	chr9:98867813	C9orf130	chr9:98568372-98638259:-	-0.27	-4.62	5.16E-6	Electrocardiographic traits	
BLCA	cis	1	rs10819861	chr9:98867813	ZNF367	chr9:99148227-99180669:-	-0.16	-4.39	1.45E-5	Electrocardiographic traits	
BLCA	cis	1	rs10824075	chr10:75880254	ADK	chr10:75910965-76469059:+	0.3	4.62	5.36E-6	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824076	chr10:75886956	ADK	chr10:75910965-76469059:+	0.28	4.46	1.09E-5	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824078	chr10:75892120	ADK	chr10:75910965-76469059:+	0.31	4.61	5.4E-6	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824083	chr10:75911342	ADK	chr10:75910965-76469059:+	0.28	4.37	1.58E-5	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824084	chr10:75911415	ADK	chr10:75910965-76469059:+	0.28	4.37	1.58E-5	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824085	chr10:75911984	ADK	chr10:75910965-76469059:+	0.29	4.5	9.08E-6	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824088	chr10:75921490	ADK	chr10:75910965-76469059:+	0.3	4.55	7.32E-6	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824088	chr10:75921490	AP3M1	chr10:75880016-75910826:-	0.3	3.86	0.000132	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824090	chr10:75923446	ADK	chr10:75910965-76469059:+	0.28	4.34	1.82E-5	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824096	chr10:75937554	ADK	chr10:75910965-76469059:+	0.32	4.75	2.93E-6	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824096	chr10:75937554	AP3M1	chr10:75880016-75910826:-	0.31	3.98	8.08E-5	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824098	chr10:75943579	ADK	chr10:75910965-76469059:+	0.28	4.32	2.01E-5	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824099	chr10:75943625	ADK	chr10:75910965-76469059:+	0.31	4.57	6.71E-6	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824099	chr10:75943625	AP3M1	chr10:75880016-75910826:-	0.31	4.02	7.01E-5	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824101	chr10:75947438	ADK	chr10:75910965-76469059:+	0.33	4.75	2.9E-6	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824101	chr10:75947438	AP3M1	chr10:75880016-75910826:-	0.33	4.21	3.22E-5	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824101	chr10:75947438	MYST4	chr10:76586379-76792639:+	0.24	3.86	0.000131	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824102	chr10:75948915	ADK	chr10:75910965-76469059:+	0.31	4.65	4.62E-6	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824102	chr10:75948915	AP3M1	chr10:75880016-75910826:-	0.3	3.91	0.000107	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824103	chr10:75949415	ADK	chr10:75910965-76469059:+	0.31	4.65	4.62E-6	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824103	chr10:75949415	AP3M1	chr10:75880016-75910826:-	0.3	3.91	0.000107	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824105	chr10:75952881	ADK	chr10:75910965-76469059:+	0.33	4.81	2.13E-6	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824105	chr10:75952881	AP3M1	chr10:75880016-75910826:-	0.31	3.99	7.82E-5	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824105	chr10:75952881	MYST4	chr10:76586379-76792639:+	0.23	3.83	0.000149	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824106	chr10:75958408	ADK	chr10:75910965-76469059:+	-0.31	-4.41	1.33E-5	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824110	chr10:75968098	ADK	chr10:75910965-76469059:+	0.31	4.71	3.41E-6	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824112	chr10:75969003	ADK	chr10:75910965-76469059:+	0.3	4.62	5.23E-6	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824113	chr10:75969018	ADK	chr10:75910965-76469059:+	0.31	4.71	3.41E-6	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824114	chr10:75970503	ADK	chr10:75910965-76469059:+	0.3	4.62	5.23E-6	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824125	chr10:75997498	ADK	chr10:75910965-76469059:+	0.29	4.39	1.47E-5	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824128	chr10:76007903	ADK	chr10:75910965-76469059:+	0.28	4.28	2.36E-5	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824129	chr10:76008855	ADK	chr10:75910965-76469059:+	0.27	4.19	3.5E-5	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824130	chr10:76008931	ADK	chr10:75910965-76469059:+	0.27	4.21	3.23E-5	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10824151	chr10:76092179	ADK	chr10:75910965-76469059:+	0.3	4.49	9.5E-6	Soluble interleukin-2 receptor subunit alpha	
BLCA	cis	1	rs10825492	chr10:52008730	FAM21A	chr10:51827684-51893268:+	-0.36	-4.37	1.58E-5	Thiazide-induced adverse metabolic effects in hypertensive patients	
