cancer.type	eQTL.type	tagSNP	LD	SNP.ID	SNP.position.hg19	Gene.symbol	Gene.position.hg19	Beta	t-stat	P-value	GWAS-Traits	
ESCA	cis	1	rs10405348	chr19:12062853	ZNF763	chr19:12035900-12091196:+	-0.63	-4.78	3.88E-6	Multiple sclerosis	
ESCA	cis	1	rs10413462	chr19:12054636	ZNF763	chr19:12035900-12091196:+	-0.62	-4.56	1.03E-5	Multiple sclerosis	
ESCA	cis	1	rs1041748	chr22:24700854	POM121L9P	chr22:24647589-24661490:+	-0.44	-5.81	3.37E-8	Gut microbiome composition (summer)	
ESCA	cis	1	rs1044717	chr1:45976587	CCDC163P	chr1:45960581-45965646:-	-0.75	-10	1.42E-18	Homocysteine levels	
ESCA	cis	1	rs1044825	chr12:1901485	ADIPOR2	chr12:1800247-1897844:+	-0.4	-4.46	1.56E-5	Blood pressure (smoking interaction)	
ESCA	cis	1	rs10455158	chr6:86672825	SNHG5	chr6:86386726-86388451:-	-0.63	-7.2	2.3E-11	Response to antipsychotic treatment	
ESCA	cis	1	rs10455449	chr6:86592226	SNHG5	chr6:86386726-86388451:-	-0.56	-6.23	3.98E-9	Response to antipsychotic treatment	
ESCA	cis	1	rs10455455	chr6:86670214	SNHG5	chr6:86386726-86388451:-	-0.6	-6.67	4.06E-10	Response to antipsychotic treatment	
ESCA	cis	1	rs10455456	chr6:86670322	SNHG5	chr6:86386726-86388451:-	-0.63	-7.18	2.55E-11	Response to antipsychotic treatment	
ESCA	cis	1	rs10456622	chr6:49396453	MUT	chr6:49398994-49431031:-	0.54	6.01	1.2E-8	Folate pathway vitamin levels	
ESCA	cis	1	rs10461617	chr5:56104308	C5orf35	chr5:56205103-56213010:+	0.75	7.67	1.61E-12	Type 2 diabetes	
ESCA	cis	1	rs10463240	chr5:150256853	LOC134466	chr5:150310000-150326146:-	0.56	5.53	1.3E-7	Crohn's disease	
ESCA	cis	1	rs10463307	chr5:150254620	LOC134466	chr5:150310000-150326146:-	0.56	5.53	1.3E-7	Crohn's disease	
ESCA	cis	1	rs10463310	chr5:150260905	LOC134466	chr5:150310000-150326146:-	0.57	5.67	6.45E-8	Crohn's disease	
ESCA	cis	1	rs10496191	chr2:73673798	ALMS1P	chr2:73872046-73912692:+	0.42	4.34	2.55E-5	Metabolite levels	
ESCA	cis	1	rs10496193	chr2:73773503	ALMS1P	chr2:73872046-73912692:+	0.43	4.26	3.42E-5	Metabolite levels	
ESCA	cis	1	rs10498958	chr6:86649705	SNHG5	chr6:86386726-86388451:-	0.57	6.41	1.59E-9	Response to antipsychotic treatment	
ESCA	cis	1	rs10521115	chr16:20090645	C16orf62	chr16:19567040-19712444:+	-0.42	-4.26	3.48E-5	Attention deficit hyperactivity disorder (inattention symptoms)	
ESCA	cis	1	rs10736426	chr1:45984353	CCDC163P	chr1:45960581-45965646:-	0.65	8.84	1.76E-15	Homocysteine levels	
ESCA	cis	1	rs10739388	chr9:115977175	CDC26	chr9:116029290-116037869:-	-0.32	-4.88	2.57E-6	Hematology traits	
ESCA	cis	1	rs10744552	chr12:1900735	ADIPOR2	chr12:1800247-1897844:+	0.42	4.84	3.09E-6	Blood pressure (smoking interaction)	
ESCA	cis	1	rs10749860	chr1:46328210	CCDC163P	chr1:45960581-45965646:-	-0.38	-4.67	6.45E-6	Body mass index	
ESCA	cis	1	rs10771431	chr12:9380859	LOC642846	chr12:9436253-9466684:+	0.31	4.78	3.98E-6	Breast size	
ESCA	cis	1	rs10789475	chr1:46304177	CCDC163P	chr1:45960581-45965646:-	-0.38	-4.57	9.89E-6	Body mass index	
ESCA	cis	1	rs10789481	chr1:46383583	CCDC163P	chr1:45960581-45965646:-	-0.36	-4.46	1.52E-5	Body mass index	
ESCA	cis	1	rs10789487	chr1:46420221	CCDC163P	chr1:45960581-45965646:-	-0.38	-4.56	1.03E-5	Body mass index	
ESCA	cis	1	rs10804632	chr3:134294501	ANAPC13	chr3:134196547-134204865:-	0.44	5.35	3.0E-7	Height	
ESCA	cis	1	rs10838738	chr11:47663049	C1QTNF4	chr11:47611216-47615961:-	-0.65	-11.09	1.53E-21	Subjective well-being	
ESCA	cis	1	rs10838747	chr11:47716324	C1QTNF4	chr11:47611216-47615961:-	-0.64	-10.65	2.51E-20	Subjective well-being	
ESCA	cis	1	rs10838748	chr11:47716381	C1QTNF4	chr11:47611216-47615961:-	-0.64	-10.65	2.51E-20	Subjective well-being	
ESCA	cis	1	rs10838757	chr11:47763016	C1QTNF4	chr11:47611216-47615961:-	-0.66	-11.09	1.58E-21	Subjective well-being	
ESCA	cis	1	rs1085243	chr1:46544768	CCDC163P	chr1:45960581-45965646:-	-0.37	-4.74	4.75E-6	Body mass index	
ESCA	cis	1	rs1085244	chr1:46563680	CCDC163P	chr1:45960581-45965646:-	-0.37	-4.74	4.75E-6	Body mass index	
ESCA	cis	1	rs10874122	chr1:75235866	CRYZ	chr1:75171175-75199092:-	-0.45	-4.92	2.17E-6	Resistin levels	
ESCA	cis	1	rs10890352	chr1:46283628	CCDC163P	chr1:45960581-45965646:-	-0.36	-4.34	2.55E-5	Body mass index	
ESCA	cis	1	rs10890354	chr1:46305347	CCDC163P	chr1:45960581-45965646:-	-0.37	-4.53	1.13E-5	Body mass index	
ESCA	cis	1	rs10890361	chr1:46346234	CCDC163P	chr1:45960581-45965646:-	-0.36	-4.58	9.36E-6	Body mass index	
ESCA	cis	1	rs10890363	chr1:46356148	CCDC163P	chr1:45960581-45965646:-	0.36	4.47	1.47E-5	Body mass index	
ESCA	cis	1	rs10935120	chr3:134233092	ANAPC13	chr3:134196547-134204865:-	-0.46	-5.73	4.86E-8	Height	
ESCA	cis	1	rs10944161	chr6:86630376	SNHG5	chr6:86386726-86388451:-	-0.61	-6.99	7.02E-11	Response to antipsychotic treatment	
ESCA	cis	1	rs10944163	chr6:86658693	SNHG5	chr6:86386726-86388451:-	-0.59	-6.59	6.22E-10	Response to antipsychotic treatment	
ESCA	cis	1	rs10944169	chr6:86683036	SNHG5	chr6:86386726-86388451:-	-0.61	-6.92	1.07E-10	Response to antipsychotic treatment	
ESCA	cis	1	rs10944170	chr6:86685469	SNHG5	chr6:86386726-86388451:-	-0.63	-7.2	2.3E-11	Response to antipsychotic treatment	
ESCA	cis	1	rs11039255	chr11:47495746	C1QTNF4	chr11:47611216-47615961:-	-0.62	-10.18	4.75E-19	Subjective well-being	
ESCA	cis	1	rs11039390	chr11:47796295	C1QTNF4	chr11:47611216-47615961:-	-0.67	-11.18	8.91E-22	Subjective well-being	
ESCA	cis	1	rs11039412	chr11:47841581	C1QTNF4	chr11:47611216-47615961:-	-0.67	-11.22	6.77E-22	Subjective well-being	
ESCA	cis	1	rs11039426	chr11:47863119	C1QTNF4	chr11:47611216-47615961:-	-0.67	-11.22	6.77E-22	Subjective well-being	
ESCA	cis	1	rs11065750	chr12:111331016	TCHP	chr12:110338079-110391074:+	-0.58	-4.33	2.6E-5	Coronary heart disease	
ESCA	cis	1	rs11065751	chr12:111331156	TCHP	chr12:110338079-110391074:+	-0.64	-4.54	1.11E-5	Coronary heart disease	
ESCA	cis	1	rs11067231	chr12:109993603	MMAB	chr12:109991523-110011358:-	-0.32	-4.36	2.37E-5	HDL cholesterol	
ESCA	cis	1	rs1112137	chr1:247215375	ZNF670	chr1:247200087-247242069:-	-0.42	-4.54	1.1E-5	Response to taxane treatment (docetaxel)	
ESCA	cis	1	rs11123170	chr2:113978940	LOC654433	chr2:113993107-114024579:+	-0.52	-5.76	4.22E-8	Renal function-related traits (BUN)	
ESCA	cis	1	rs11123170	chr2:113978940	PAX8	chr2:113973575-114036498:-	-0.46	-5.62	8.46E-8	Renal function-related traits (BUN)	
ESCA	cis	1	rs11127188	chr2:28972852	TRMT61B	chr2:29072690-29093175:-	-0.36	-4.64	7.25E-6	Body mass index	
ESCA	cis	1	rs111315781	chr2:201738724	PPIL3	chr2:201735680-201753999:-	-0.97	-7.16	2.83E-11	Triptolide cytotoxicity	
ESCA	cis	1	rs11132254	chr4:185611592	MLF1IP	chr4:185615220-185655286:-	-0.5	-5.81	3.32E-8	Kawasaki disease	
ESCA	cis	1	rs11159067	chr14:74637444	LIN52	chr14:74551656-74667117:+	0.32	4.44	1.67E-5	Common traits (Other)	
ESCA	cis	1	rs11167515	chr5:150239471	LOC134466	chr5:150310000-150326146:-	0.54	4.98	1.61E-6	Crohn's disease	
ESCA	cis	1	rs11167518	chr5:150258920	LOC134466	chr5:150310000-150326146:-	0.55	5.46	1.81E-7	Crohn's disease	
ESCA	cis	1	rs11167519	chr5:150265407	LOC134466	chr5:150310000-150326146:-	0.57	5.59	9.72E-8	Crohn's disease	
ESCA	cis	1	rs11167520	chr5:150265639	LOC134466	chr5:150310000-150326146:-	0.57	5.59	9.72E-8	Crohn's disease	
ESCA	cis	1	rs11167521	chr5:150271785	LOC134466	chr5:150310000-150326146:-	0.54	5.24	5.13E-7	Crohn's disease	
ESCA	cis	1	rs11167526	chr5:150332481	LOC134466	chr5:150310000-150326146:-	0.63	5.1	9.7E-7	Crohn's disease	
ESCA	cis	1	rs11201312	chr10:81795778	LOC219347	chr10:81805991-81838949:-	0.53	5.07	1.07E-6	Chronic obstructive pulmonary disease-related biomarkers	
ESCA	cis	1	rs11201660	chr10:81854531	LOC219347	chr10:81805991-81838949:-	-0.51	-5.5	1.5E-7	Chronic obstructive pulmonary disease-related biomarkers	
ESCA	cis	1	rs112017572	chr19:12089903	ZNF763	chr19:12035900-12091196:+	-0.59	-4.56	1.01E-5	Multiple sclerosis	
ESCA	cis	1	rs11211132	chr1:45990516	CCDC163P	chr1:45960581-45965646:-	-0.77	-9.98	1.67E-18	Homocysteine levels	
ESCA	cis	1	rs11211199	chr1:46287869	CCDC163P	chr1:45960581-45965646:-	-0.39	-4.75	4.48E-6	Body mass index	
ESCA	cis	1	rs11211208	chr1:46334256	CCDC163P	chr1:45960581-45965646:-	-0.37	-4.57	9.77E-6	Body mass index	
ESCA	cis	1	rs11211230	chr1:46406767	CCDC163P	chr1:45960581-45965646:-	-0.36	-4.4	1.98E-5	Body mass index	
ESCA	cis	1	rs11211234	chr1:46438787	CCDC163P	chr1:45960581-45965646:-	-0.38	-4.62	7.84E-6	Body mass index	
ESCA	cis	1	rs11211241	chr1:46452683	CCDC163P	chr1:45960581-45965646:-	-0.38	-4.61	8.11E-6	Body mass index	
ESCA	cis	1	rs113790048	chr19:12123995	ZNF763	chr19:12035900-12091196:+	-0.7	-4.94	1.97E-6	Multiple sclerosis	
ESCA	cis	1	rs1138273	chr3:134261437	ANAPC13	chr3:134196547-134204865:-	0.44	5.22	5.42E-7	Height	
ESCA	cis	1	rs1141321	chr6:49412433	MUT	chr6:49398994-49431031:-	0.44	4.81	3.55E-6	Folate pathway vitamin levels	
ESCA	cis	1	rs114200987	chr14:35586916	PPP2R3C	chr14:35554679-35591679:-	0.51	4.35	2.47E-5	Atopic dermatitis	
ESCA	cis	1	rs114244137	chr5:150264753	LOC134466	chr5:150310000-150326146:-	0.57	5.59	9.72E-8	Crohn's disease	
ESCA	cis	1	rs114976176	chr2:264621	SH3YL1	chr2:218138-264810:-	-0.61	-8.07	1.67E-13	Spherical equivalent (joint main effects and education interaction)	
ESCA	cis	1	rs11553746	chr2:272203	SH3YL1	chr2:218138-264810:-	-0.6	-8.05	1.78E-13	Spherical equivalent (joint main effects and education interaction)	
ESCA	cis	1	rs11579634	chr1:46466391	CCDC163P	chr1:45960581-45965646:-	0.35	4.29	3.06E-5	Body mass index	
ESCA	cis	1	rs115965884	chr22:24594662	SUSD2	chr22:24577444-24585074:+	0.86	4.96	1.79E-6	Amyotrophic lateral sclerosis	
ESCA	cis	1	rs11605774	chr11:47832793	C1QTNF4	chr11:47611216-47615961:-	-0.67	-11.26	5.27E-22	Subjective well-being	
ESCA	cis	1	rs11611670	chr12:9385535	LOC642846	chr12:9436253-9466684:+	0.34	5.29	4.03E-7	Breast size	
ESCA	cis	1	rs11628710	chr14:74649280	LIN52	chr14:74551656-74667117:+	0.32	4.41	1.91E-5	Common traits (Other)	
ESCA	cis	1	rs11633958	chr15:78862064	CHRNA3	chr15:78885397-78913322:-	-0.49	-4.67	6.49E-6	Post bronchodilator FEV1;Post bronchodilator FEV1/FVC ratio in COPD;Post bronchodilator FEV1/FVC ratio	
ESCA	cis	1	rs11633958	chr15:78862064	CHRNA5	chr15:78857906-78886458:+	-0.43	-4.35	2.47E-5	Post bronchodilator FEV1;Post bronchodilator FEV1/FVC ratio in COPD;Post bronchodilator FEV1/FVC ratio	
ESCA	cis	1	rs11651264	chr17:79576394	TSPAN10	chr17:79609349-79615778:+	-0.27	-4.48	1.43E-5	Eye color traits	
ESCA	cis	1	rs11652797	chr17:79574124	TSPAN10	chr17:79609349-79615778:+	0.27	4.57	9.79E-6	Eye color traits	
ESCA	cis	1	rs11673344	chr19:37684966	ZNF781	chr19:38158650-38183216:-	-0.32	-5.07	1.11E-6	Obesity-related traits	
ESCA	cis	1	rs11689392	chr2:73622026	ALMS1P	chr2:73872046-73912692:+	0.43	4.3	3.01E-5	Metabolite levels	
ESCA	cis	1	rs11703914	chr22:24767602	POM121L9P	chr22:24647589-24661490:+	-0.45	-5.91	2.03E-8	Gut microbiome composition (summer)	
ESCA	cis	1	rs11706117	chr3:134212526	ANAPC13	chr3:134196547-134204865:-	0.47	5.72	5.24E-8	Height	
ESCA	cis	1	rs11708531	chr3:134224902	ANAPC13	chr3:134196547-134204865:-	0.46	5.6	9.31E-8	Height	
ESCA	cis	1	rs11739344	chr5:56111087	C5orf35	chr5:56205103-56213010:+	0.72	7	6.81E-11	Type 2 diabetes	
ESCA	cis	1	rs11739619	chr5:150264662	LOC134466	chr5:150310000-150326146:-	0.57	5.59	9.72E-8	Crohn's disease	
ESCA	cis	1	rs11739677	chr5:150294883	LOC134466	chr5:150310000-150326146:-	0.52	4.74	4.71E-6	Crohn's disease	
ESCA	cis	1	rs11740172	chr5:150300278	LOC134466	chr5:150310000-150326146:-	0.47	4.31	2.85E-5	Crohn's disease	
ESCA	cis	1	rs11741861	chr5:150277909	LOC134466	chr5:150310000-150326146:-	-0.55	-5.04	1.28E-6	Crohn's disease	
ESCA	cis	1	rs11743488	chr5:150279218	LOC134466	chr5:150310000-150326146:-	0.51	4.52	1.19E-5	Crohn's disease	
ESCA	cis	1	rs11746108	chr5:150264622	LOC134466	chr5:150310000-150326146:-	0.57	5.59	9.72E-8	Crohn's disease	
ESCA	cis	1	rs11746807	chr5:150300419	LOC134466	chr5:150310000-150326146:-	0.47	4.25	3.58E-5	Crohn's disease	
ESCA	cis	1	rs11747065	chr5:150295486	LOC134466	chr5:150310000-150326146:-	0.52	4.74	4.71E-6	Crohn's disease	
ESCA	cis	1	rs11747270	chr5:150258867	LOC134466	chr5:150310000-150326146:-	-0.5	-5.01	1.42E-6	Crohn's disease	
ESCA	cis	1	rs11748151	chr5:150226292	LOC134466	chr5:150310000-150326146:-	0.54	5.12	8.81E-7	Crohn's disease	
ESCA	cis	1	rs11748158	chr5:150226345	LOC134466	chr5:150310000-150326146:-	0.54	5.12	8.81E-7	Crohn's disease	
ESCA	cis	1	rs11749391	chr5:150229066	LOC134466	chr5:150310000-150326146:-	0.54	5.08	1.05E-6	Crohn's disease	
ESCA	cis	1	rs11758849	chr6:86708262	SNHG5	chr6:86386726-86388451:-	-0.59	-6.34	2.29E-9	Response to antipsychotic treatment	
ESCA	cis	1	rs11759855	chr6:86610841	SNHG5	chr6:86386726-86388451:-	-0.58	-6.6	5.93E-10	Response to antipsychotic treatment	
ESCA	cis	1	rs11763147	chr7:65326821	NCRNA00174	chr7:65841032-65865395:-	0.44	5.26	4.67E-7	Corneal structure	
ESCA	cis	1	rs11773829	chr7:66141074	NCRNA00174	chr7:65841032-65865395:-	0.43	5.2	6.04E-7	Aortic root size	
ESCA	cis	1	rs117907570	chr6:86601283	SNHG5	chr6:86386726-86388451:-	-0.76	-10.46	8.27E-20	Response to antipsychotic treatment	
ESCA	cis	1	rs11810993	chr1:46478793	CCDC163P	chr1:45960581-45965646:-	-0.4	-4.96	1.76E-6	Body mass index	
ESCA	cis	1	rs118110670	chr10:81792242	LOC219347	chr10:81805991-81838949:-	0.53	5.05	1.2E-6	Chronic obstructive pulmonary disease-related biomarkers	
ESCA	cis	1	rs11856184	chr15:43919162	ADAL	chr15:43622872-43646094:+	-0.57	-4.33	2.59E-5	Tumor biomarkers	
ESCA	cis	1	rs11856184	chr15:43919162	CATSPER2	chr15:43922774-43959900:-	-0.69	-7.12	3.44E-11	Tumor biomarkers	
ESCA	cis	1	rs11893832	chr2:88507537	THNSL2	chr2:88469835-88486145:+	-0.7	-4.92	2.15E-6	Plasma clusterin levels	
ESCA	cis	1	rs11901272	chr2:73720444	ALMS1P	chr2:73872046-73912692:+	0.41	4.32	2.79E-5	Metabolite levels	
ESCA	cis	1	rs11919350	chr3:134235970	ANAPC13	chr3:134196547-134204865:-	-0.43	-5.07	1.09E-6	Height	
ESCA	cis	1	rs11927068	chr3:134266321	ANAPC13	chr3:134196547-134204865:-	-0.43	-5.07	1.09E-6	Height	
ESCA	cis	1	rs11928499	chr3:134232350	ANAPC13	chr3:134196547-134204865:-	-0.45	-5.32	3.42E-7	Height	
ESCA	cis	1	rs11950957	chr5:150253914	LOC134466	chr5:150310000-150326146:-	0.56	5.53	1.3E-7	Crohn's disease	
ESCA	cis	1	rs11951694	chr5:150254338	LOC134466	chr5:150310000-150326146:-	0.53	5.25	4.8E-7	Crohn's disease	
ESCA	cis	1	rs11955172	chr5:150254378	LOC134466	chr5:150310000-150326146:-	0.53	5.25	4.8E-7	Crohn's disease	
ESCA	cis	1	rs11957134	chr5:150230950	LOC134466	chr5:150310000-150326146:-	-0.53	-4.92	2.13E-6	Crohn's disease	
ESCA	cis	1	rs11971949	chr7:65626014	NCRNA00174	chr7:65841032-65865395:-	0.43	5.2	6.04E-7	Aortic root size	
ESCA	cis	1	rs11974219	chr7:65647410	NCRNA00174	chr7:65841032-65865395:-	0.43	5.2	6.04E-7	Aortic root size	
ESCA	cis	1	rs11974264	chr7:65647582	NCRNA00174	chr7:65841032-65865395:-	0.43	5.2	6.04E-7	Aortic root size	
ESCA	cis	1	rs11976020	chr7:72247800	TYW1B	chr7:72023729-72298813:-	0.78	7.85	5.93E-13	Educational attainment (years of education)	
ESCA	cis	1	rs12021587	chr1:46472759	CCDC163P	chr1:45960581-45965646:-	-0.39	-4.77	4.22E-6	Body mass index	
ESCA	cis	1	rs12025136	chr1:161980502	UHMK1	chr1:162466964-162493844:+	-0.25	-4.26	3.42E-5	QT interval	
ESCA	cis	1	rs12049588	chr1:46472422	CCDC163P	chr1:45960581-45965646:-	-0.39	-4.77	4.22E-6	Body mass index	
ESCA	cis	1	rs12054923	chr5:150249059	LOC134466	chr5:150310000-150326146:-	0.56	5.53	1.3E-7	Crohn's disease	
ESCA	cis	1	rs12122290	chr1:247215810	ZNF670	chr1:247200087-247242069:-	-0.42	-4.54	1.1E-5	Response to taxane treatment (docetaxel)	
ESCA	cis	1	rs12130075	chr1:247218491	ZNF670	chr1:247200087-247242069:-	-0.42	-4.54	1.11E-5	Response to taxane treatment (docetaxel)	
ESCA	cis	1	rs12139630	chr1:46350935	CCDC163P	chr1:45960581-45965646:-	-0.35	-4.35	2.44E-5	Body mass index	
ESCA	cis	1	rs12144263	chr1:46352446	CCDC163P	chr1:45960581-45965646:-	-0.35	-4.34	2.56E-5	Body mass index	
ESCA	cis	1	rs12154056	chr6:86634094	SNHG5	chr6:86386726-86388451:-	-0.61	-6.99	7.02E-11	Response to antipsychotic treatment	
ESCA	cis	1	rs12171333	chr4:129879711	C4orf33	chr4:130014829-130033842:+	0.47	6.54	8.16E-10	Chronic obstructive pulmonary disease (moderate to severe)	
ESCA	cis	1	rs12190598	chr6:86686074	SNHG5	chr6:86386726-86388451:-	-0.68	-7.77	9.07E-13	Response to antipsychotic treatment	
ESCA	cis	1	rs12190604	chr6:86716215	SNHG5	chr6:86386726-86388451:-	-0.58	-6.57	6.82E-10	Response to antipsychotic treatment	
ESCA	cis	1	rs12192208	chr6:124693764	NKAIN2	chr6:124125069-125146784:+	0.38	4.5	1.33E-5	Neuroticism	
ESCA	cis	1	rs12192992	chr6:86609915	SNHG5	chr6:86386726-86388451:-	-0.58	-6.6	5.93E-10	Response to antipsychotic treatment	
ESCA	cis	1	rs12196037	chr6:86694631	SNHG5	chr6:86386726-86388451:-	-0.6	-6.69	3.56E-10	Response to antipsychotic treatment	
ESCA	cis	1	rs12196411	chr6:86779762	SNHG5	chr6:86386726-86388451:-	-0.63	-7.11	3.63E-11	Response to antipsychotic treatment	
ESCA	cis	1	rs12196937	chr6:49382808	MUT	chr6:49398994-49431031:-	0.49	5.19	6.25E-7	Folate pathway vitamin levels	
ESCA	cis	1	rs12199516	chr6:86726221	SNHG5	chr6:86386726-86388451:-	-0.64	-7.43	6.33E-12	Response to antipsychotic treatment	
ESCA	cis	1	rs12199784	chr6:86726808	SNHG5	chr6:86386726-86388451:-	-0.66	-7.84	6.19E-13	Response to antipsychotic treatment	
ESCA	cis	1	rs12200330	chr6:86656653	SNHG5	chr6:86386726-86388451:-	-0.59	-6.76	2.45E-10	Response to antipsychotic treatment	
ESCA	cis	1	rs12201571	chr6:86609750	SNHG5	chr6:86386726-86388451:-	-0.58	-6.6	5.93E-10	Response to antipsychotic treatment	
ESCA	cis	1	rs12201735	chr6:86656939	SNHG5	chr6:86386726-86388451:-	-0.63	-7.17	2.69E-11	Response to antipsychotic treatment	
ESCA	cis	1	rs12201741	chr6:86602619	SNHG5	chr6:86386726-86388451:-	-0.63	-7.39	8.03E-12	Response to antipsychotic treatment	
ESCA	cis	1	rs12201880	chr6:86627007	SNHG5	chr6:86386726-86388451:-	-0.61	-6.99	7.02E-11	Response to antipsychotic treatment	
ESCA	cis	1	rs12202075	chr6:49427655	MUT	chr6:49398994-49431031:-	0.46	4.93	2.1E-6	Folate pathway vitamin levels	
